actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación de Pigmentos, Tintas y Pastas	Atributo no considerado en este año	2017	Calle Carr.Panamericana	5J	38260	Colonia Rancho el Pintor	Fabricación de artículos de alfarería, porcelana y loza	Atributo no considerado en este año	Atributo no considerado en este año	FERRO MEXICANA S.A. DE C.V., PLANTA VILLAGRAN	GUANAJUATO	"20°31'10"""	VILLAGRAN	"100°57'19"""	Villagran	FME5J1104411	KM 12.5 	 		327111	Quimica	Produccion de colorantes y pigmentos	296108.5248	2270213.7386
FABRICACION DE TUBO LAMINADO SIN COSTURA	Atributo no considerado en este año	2017	Calle EJE 124	9M	78395	Colonia ZONA INDUSTRIAL	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	FISCHER MEXICANA S.A. DE C.V.,FISCHER MEXICANA SA DE CV	SAN LUIS POTOSI	"22°5'20"""	SAN LUIS POTOSI	"100°53'44"""	San Luis Potosi	FME7J2402811	115 	 		332999	Automotriz	Produccion de otras auto partes	304430.16	2443913.3699
Fundición y moldeo de piezas de hierro y acero.	Atributo no considerado en este año	2017	Avenida Fomento Industrial	7T	88736		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	FANSTEEL DE MÉXICO, S. DE R.L. DE C.V.,FANSTEEL	TAMAULIPAS	"26°2'44"""	REYNOSA	"98°22'11"""	Reynosa	FME7T2803211	Lote 3 	 	Parque Industrial del Norte	332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	563050.5378	2880889.4304
FABRICACION DE REMOLQUES	Atributo no considerado en este año	2017	Avenida VIA LOPEZ PORTILLO	9M	55700	Colonia LA MAGDALENA	Fabricación de carrocerías y remolques	Atributo no considerado en este año	Atributo no considerado en este año	FRUEHAUF DE MEXICO S. A. DE C. V.,	MEXICO	"19°38'0"""	SAN FRANCISCO COACALCO	"99°5'31"""	Coacalco de Berriozabal	FME9H1502011	131 	 		336210	Automotriz	Produccion de otras auto partes	490338.6367	2170926.8452
PRODUCION DE PARTES PARA EL SISTEMA DE FRENOS AUTOMOTRIZ	Atributo no considerado en este año	2017	Circuito  AGS. NORTE	9L	20358		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FRENADOS MEXICANOS, S.A. DE C.V.,ROBERT BOSCH	AGUASCALIENTES	"21°58'5"""	SAN FRANCISCO DE LOS ROMO	"102°16'27"""	San Francisco de los Romo	FME9L0101111	141 	 	VALLE DE AGUASCALIENTES	336390	Automotriz	Produccion de partes para el sistema de frenos automotriz	781498.4548	2431801.1973
PRODUCCIÓN DE OTRAS AUTOPARTES	Atributo no considerado en este año	2017	Calle AVE. UNIONES	9M	87316	Colonia INDUSTRIAL DEL  NORTE	Fabricación de otro equipo de transporte	Atributo no considerado en este año	Atributo no considerado en este año	FFW DE MÉXICO S.A. DE C.V.,	TAMAULIPAS	"25°53'20"""	HEROICA MATAMOROS	"97°33'23"""	Matamoros	FME9M2802211	2200 	 		336999	Automotriz	Produccion de otras auto partes	644610.5157	2864187.808
Fabricación de fibras sinteticas artificiales	Atributo no considerado en este año	2017	Boulevard BLVD. DIAZ ORDAZ KM 333	5S	66210	Colonia LA LEONA	Fabricación de fibras químicas	Atributo no considerado en este año	Atributo no considerado en este año	FIBERS MÉXICO HOLDINGS, S. DE R.L. DE C.V.,INVISTA	NUEVO LEON	"25°40'27"""	SAN PEDRO GARZA GARCIA	"100°24'44"""	San Pedro Garza Garcia	FMH5S1901911	333 	 		325220	Quimica	Produccion de fibras y filamentos sinteticos y artificiales	358249.5594	2840388.2581
Fabricacion de suspensiones	Atributo no considerado en este año	2017	Calle SANTIAGO	9K	36541		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	F&P MFG DE MEXICO S.A. DE C.V.,F&P MFG DE MEXICO	GUANAJUATO	"20°34'14"""	IRAPUATO	"101°27'1"""	Irapuato	FMM1101700058	242 	 	IRAPUATO (CIUDAD INDUSTRIAL)	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	244548.6622	2276548.0467
FABRICACIÓN DE BUJÍAS AUTOMOTRICES	Atributo no considerado en este año	2017	Calle PONIENTE 150	9M	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FEDERAL-MOGUL DE MÉXICO S DE R.L. DE C.V.,FEDERAL-MOGUL DE MÉXICO	DISTRITO FEDERAL	"19°30'24"""	AZCAPOTZALCO	"99°10'21"""	Azcapotzalco	FMM9M0900211	NO.956 	 		336390	Automotriz	Produccion de otras auto partes	481877.5587	2156916.1774
Manufactura y Ensamble de Productos Electrónicos	Atributo no considerado en este año	2017	Carretera A LA BASE AEREA	91	45136	Colonia LA MORA	Fabricación de otros equipos de comunicación	Atributo no considerado en este año	Atributo no considerado en este año	FLEXTRONICS MANUFACTURING MEX S.A. DE C.V.,	JALISCO	"20°44'31"""	ZAPOPAN	"103°26'53"""	Zapopan	FMM911412011	5850 	4 		334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	661576.0821	2294372.2211
FUNDICION Y MOLDEO DE PIEZAS DE HIERRO PARA LA PRODUCCION DE PIEZAS DE HIERRO GRIS	Atributo no considerado en este año	2017	Avenida DEL ACERO	7T	66050		Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	FUNDIDORA Y MAQUINADOS DEL NORTE S.A. DE C.V.,FYMNSA	NUEVO LEON	"25°48'37"""	CIUDAD GENERAL ESCOBEDO	"100°21'2"""	Gral.  Escobedo	FMN1902100017	112 	 	PARQUE INDUSTRIAL ESCOBEDO	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	364603.3023	2855389.7688
FABRICACIÓN DE PARTES DE SISTEMAS DE TRANSMISIÓN PARA VEHÍCULOS AUTOMOTORES 	Atributo no considerado en este año	2017	Calle RIO SAN LORENZO	9J	36810		Fabricación de partes de sistemas de transmisión para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	FORD MOTOR COMPANY, S.A. DE C.V.,NA	GUANAJUATO	"20°47'9"""	IRAPUATO	"101°20'3"""	Irapuato	FMO1101700126	1475 	 	CASTRO DEL RIO (PARQUE TECNOINDUSTRIAL)	336350	Automotriz	Produccion de partes para el sistema de transmision automotriz	257011.8529	2300233.4206
FUNDICION Y MOLDEO DE PIEZAS DE HIERRO Y ACERO	Atributo no considerado en este año	2017	Calle AV. MADERO PONIENTE	7T	58140	Colonia IRRIGACION	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	FUNDIDORA MORELIA S.A. DE C.V.,	MICHOACAN	"19°42'16"""	MORELIA	"101°13'34"""	Morelia	FMO7T1605311	3457 	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	266653.6393	2180328.0543
PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES)	Atributo no considerado en este año	2017	Carretera KM. 36.5 AUT. MEXICO-QUERETARO	9G	54730	Colonia LOMAS DE SALITRE_	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	FORD MOTOR COMPANY, S.A. DE C.V.,NA	MEXICO	"19°38'35"""	CUAUTITLAN IZCALLI	"99°11'33"""	Cuautitlan Izcalli	FMO9G1512111	_S/N 	S/N 		336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	479810.3177	2172002.8905
PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTO CAMIONES Y SIMILARES)	Atributo no considerado en este año	2017	Carretera KM 4.5  LA COLORADA	9G	83200		Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	FORD MOTOR COMPANY, S.A. DE C.V.,NA	SONORA	"29°0'45"""	HERMOSILLO	"110°55'4"""	Hermosillo	FMO9G2603011	S/N 	S/N 	PARQUE INDUSTRIAL DE HERMOSILLO	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	507984.6231	3209381.9579
Fabricación de motores automotrices a gasolina y diesel	Atributo no considerado en este año	2017	Avenida CRISTOBAL COLON FONTANARROSA	9I	31136		Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	FORD MOTOR COMPANY, S.A. DE C.V.,, PLANTA MOTORES DE CHIHUAHUA	CHIHUAHUA	"28°42'38"""	CHIHUAHUA	"106°7'39"""	Chihuahua	FMO9I0801911	S/N 	 	COMPLEJO INDUSTRIAL CHIHUAHUA	333610	Automotriz	Produccion de motores automotrices a gasolina y diesel	389860.6548	3176462.4391
Automotriz	Atributo no considerado en este año	2017	Calzada  IGNACIO ZARAGOZA	9M	72210	Colonia CAMINO A MANZANILLA	Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FEDERAL MOGUL S. DE R.L. DE C.V.,  PLANTA COJINETES	PUEBLA	"19°4'19"""	HEROICA PUEBLA DE ZARAGOZA	"98°10'20"""	Puebla	FMO9M2111411	420 	 		336370	Automotriz	Produccion de otras auto partes	587074.3888	2109018.9954
Manufactura de Pistones	Atributo no considerado en este año	2017	Carretera RESURRECCION	9M	72340	Colonia CAMINO A MANZANILLA	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FEDERAL MOGUL S.A DE C.V. ,FEDERAL MOGUL S.A. DE C.V. PLANTA PISTONES	PUEBLA	"19°3'42"""	HEROICA PUEBLA DE ZARAGOZA	"98°9'22"""	Puebla	FMO9M2111412	73 	 		336390	Automotriz	Produccion de otras auto partes	588780.4334	2107870.8365
MANUFACTURA Y REPARACION DE PRODUCTOS ELECTRONICOS	Atributo no considerado en este año	2017	Avenida CRISTOBAL COLON	91	31170	Colonia LAS ALDABAS I A LA IX	Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico	Atributo no considerado en este año	Atributo no considerado en este año	FIH MEXICO INDUSTRY SA DE CV,	CHIHUAHUA	"28°44'30"""	CHIHUAHUA	"106°9'36"""	Chihuahua	FMP910801911	20301 	 		334220	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	386725.7107	3179930.4217
BENEFICIO DE MINERALES	Atributo no considerado en este año	2017	Terracería UNIDAD LA PARRILLA	MJ	34880	Ejido SAN JOSE DE LA PARRILLA	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	FIRST MAJESTIC PLATA, S.A. DE C.V.,	DURANGO	"23°44'17"""	NOMBRE DE DIOS	"104°6'28"""	Nombre de Dios	FMR141001611	SN 	 		212222	Metalurgica (incluye la siderurgica)	Mineria de plata	590906.7392	2625540.274
FUNDICION Y MOLDEO DE PIEZAS DE HIERRO Y ACERO	Atributo no considerado en este año	2017	Avenida Oriente 4	7T	94300	Ciudad ORIZABA CENTRO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	FUNDICION Y MECANICA SUSANO SOLIS, S.A. DE C.V.,	VERACRUZ	"18°51'11"""	ORIZABA	"97°5'8"""	Orizaba	FMS3011800030	555 	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	701694.3485	2085659.4006
FABRICACIÓN DE DEFENSAS PINTADAS Y CROMADAS Y OTRO TIPO DE AUTOPARTES	Atributo no considerado en este año	2017	Calle ING. ANTONIO GUTIERREZ CORTINA	9M	37980		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	FLEX N GATE MEXICO S. DE R.L. DE C.V.,FLEX-N-GATE MEXICO S. DE R.L. DE C.V.	GUANAJUATO	"21°3'29"""	SAN JOSE ITURBIDE	"100°28'57"""	San Jose Iturbide	FNGQF1103211	1 	 	PARQUE INDUSTRIAL OPCION	332810	Automotriz	Produccion de otras auto partes	345957.7914	2329311.7157
FABRICACIÓN DE ABRASIVOS REVESTIDOS	Atributo no considerado en este año	2017	Calle PROLONG. MORELOS	7A	54090	Colonia SAN JERONIMO TEPETLACALCO	Fabricación de productos abrasivos	Atributo no considerado en este año	Atributo no considerado en este año	FABRICA NACIONAL DE LIJA, S.A. DE C.V.,FANDELI, PLANTA 2	MEXICO	"19°31'6"""	TLALNEPANTLA	"99°12'23"""	Tlalnepantla de Baz	FNL7A1510412	5 	 		327910	Metalurgica (incluye la siderurgica)	Produccion de abrasivos	478330.2912	2158212.5514
ALMACENAMIENTO, MEZCLA Y ENVASADO DE SOLVENTES	Atributo no considerado en este año	2017	Calle CARRETERA A SAN MIGUEL KM 5	MB	67110	Colonia HACIENDA LA ESPA¿OLA	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	FORTEQUIM SA DE CV,FORTEQUIM S.A DE C.V.	NUEVO LEON	"25°42'4"""	GUADALUPE	"100°12'24"""	Guadalupe	FORQA1902611	SN 	SN 		325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	378924.2336	2843165.4141
FABRICACION DE OTROS PRODUCTOS QUIMICOS	Atributo no considerado en este año	2017	Calle AV. SANTA BARBARA	5Q	33870	Colonia ESPAÑA	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	FORMOQUIMIA, S.A. DE C.V.,FORMOQUIMIA	CHIHUAHUA	"26°55'26"""	HIDALGO DEL PARRAL	"105°42'29"""	Hidalgo del Parral	FOR5Q0803211	21 	 		325999	Quimica	Produccion de resinas sinteticas	429676.0477	2978205.5935
Compra Venta Fabricación de resinas sinteticas	Atributo no considerado en este año	2017	Calle COBRE	5Q	66000	Prolongación MITRAS PONIENTE	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	FORDATH, S. A. DE C. V.,	NUEVO LEON	"25°47'20"""	PARQUE INDUSTRIAL CIUDAD MITRAS	"100°27'2"""	Garcia	FOR5Q1901811	9401 PTE. 	 		325211	Quimica	Produccion de resinas sinteticas	354560.8473	2853120.9892
Fabricación de piezas de fundición en hierro gris para la manufactura de motores eléctrico	Atributo no considerado en este año	2017	Calle CAMINO A LA TIJERA	7T	45647	Colonia LA TIJERA	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	FERRO PIEZAS ALANISA, S.A. DE C.V.,FERRO PIEZAS ALANISA	JALISCO	"20°35'6"""	LA TIJERA	"103°26'30"""	Tlajomulco de Zuniga	FPA7T1409711	5 	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	662389.8441	2277021.953
Servicios Integrados	Atributo no considerado en este año	2017	Boulevard BLVD KUKULCAN  K.M 7.5	AY	77500	Supermanzana ZONA HOTELERA CANCUN	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	FIDEICOMISO CLUB DE GOLF PRESIDENTE CANCUN,HOTEL PRESIDENTE INTERCONTINENTAL CANCÚN	QUINTANA ROO	"21°8'6"""	CANCUN	"86°45'18"""	Benito Juarez	FPC4J2300511	1 	 		721111	Otros	Servicios de Hotel	525438.6829	2337133.5164
FABRICACIÓN DE PIEZAS DE METALES NO FERROSOS A LA CERA PERDIDA	Atributo no considerado en este año	2017	Avenida DEL CONDE	ND	72019	Colonia PARQUE INDUSTRIAL 5 DE MAYO	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	FUNDICION DE PRECISION EUTECTIC S.A. DE C.V.,EUTECTIC	PUEBLA	"19°5'50"""	HEROICA PUEBLA DE ZARAGOZA	"98°11'2"""	Puebla	FPEND2111411	45 	 		332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	585846.3442	2111794.2023
Fabricante de papel Tissue a partir de Celulosa 	Atributo no considerado en este año	2017	Eje Vial 120	56	78090	Colonia ZONAINDUSTRIAL	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	FABRICAS DE PAPEL POTOSÍ, S.A. DE .C.V.,	SAN LUIS POTOSI	"22°5'32"""	SAN LUIS POTOSI	"100°54'42"""	San Luis Potosi	FPP562402811	315 	 		322299	Celulosa y papel	Produccion de papel	302753.821	2444283.835
FABRICACION, DISTRIBUCION Y VENTA DE PAPEL	Atributo no considerado en este año	2017	Calle CARRETERA MEXICALI-ISLAS AGRARIAS	56	21600	Colonia Mariano Abasolo	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	FABRICA DE PAPEL SAN FRANCISCO, S.A. DE C.V., (PLANTA MOLINO)	BAJA CALIFORNIA	"32°38'51"""	MEXICALI	"115°20'58"""	Mexicali	FPS560200211	KM. 10.5 	 		322299	Celulosa y papel	Produccion de papel	654801.1006	3613443.1959
Fabricación de Pinturas (excepto aerosol) y recubrimientos	Atributo no considerado en este año	2017	Calle ROBERTO FULTON	5U	54030	Colonia SAN NICOLAS	Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	FABRICA DE PINTURAS UNIVERSALES, S.A. DE C.V.,	MEXICO	"19°33'1"""	TLALNEPANTLA	"99°12'7"""	Tlalnepantla de Baz	FPU5U1510411	4 	 		325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	478792.7765	2161733.6911
FUNDICION Y MOLDEO DE PIEZAS DE HIERRO Y ACERO	Atributo no considerado en este año	2017	Carretera  A DULCES NOMBRES	7T	66600	Ninguno NINGUNO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	FUNDICION QUALY S.A. DE C.V.,FUNDICION QUALY	NUEVO LEON	"25°45'4"""	CIUDAD APODACA	"100°8'33"""	Apodaca	FQU7T1900611	KM 2.2 	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	385391.3788	2848640.4002
FABRICACION DE PREPARACIONES FARMACEUTICAS	Atributo no considerado en este año	2017	Calle EMILIANO ZAPATA	5T	03300	Colonia PORTALES	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	FARMACEUTICOS RAYERE, S.A.,	DISTRITO FEDERAL	"19°21'52"""	BENITO JUAREZ	"99°8'40"""	Benito Juarez	FRA5T0901411	72 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	484825.3493	2141160.1958
FABRICACION DE RESINAS Y PRODUCTOS QUIMICOS	Atributo no considerado en este año	2017	Calle ORIENTE 3	5Q	43806		Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	FENO RESINAS, S.A. DE C.V.,FENO RESINAS	HIDALGO	"19°49'28"""	TIZAYUCA	"98°58'21"""	Tizayuca	FRE5Q1306911	L. 6 Y 28 MZA. 5 	 	TIZAYUCA	325211	Quimica	Produccion de resinas sinteticas	502852.9206	2192083.9022
Compra, Venta, Fabricación de Resinas Sinteticas y Productos Quimicos	Atributo no considerado en este año	2017	Calle ANT. CARR. A ROMA	5Q	66400	Colonia MARGARITA SALAZAR	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	FENO RESINAS, S.A. DE C.V. ,FENO RESINAS S.A. DE C.V. PLANTA SAN NICOLAS DE LOS GARZA	NUEVO LEON	"25°44'19"""	SAN NICOLAS DE LOS GARZA	"100°14'26"""	San Nicolas de los Garza	FRE5Q1904611	KM. 7.5 	 		325211	Quimica	Produccion de resinas sinteticas	375568.5391	2847323.5371
ENSAMBLE DE REGULADORES Y VÁLVULAS	Atributo no considerado en este año	2017	Calle AV. INDUSTRIAS	87	88275		Fabricación de válvulas metálicas	Atributo no considerado en este año	Atributo no considerado en este año	FROMEX, S.A. DE C.V.,FROMEX, S.A. DE C.V.	TAMAULIPAS	"27°26'30"""	NUEVO LAREDO	"99°30'4"""	Nuevo Laredo	FRO872802711	6025 	 	FINSA	332910	Articulos y productos metalicos	Produccion de valvulas metalicas	450451.9775	3035480.6193
FAB, ENSAM, REP, INSTR, MEDIDA Y CONTROL	Atributo no considerado en este año	2017	Calle AVENIDA MIGUEL DE CERVANTES	91	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	F-R TECNOLOGIAS DE FLUJO S.A. DE C.V.,	CHIHUAHUA	"28°43'8"""	CHIHUAHUA	"106°8'8"""	Chihuahua	FRT8L0801911	111 	 		339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	389069.8806	3177393.3155
Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	2017	Avenida LIBRE COMERCIO	9I	36275	Colonia PUERTO INTERIOR	Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FAURECIA SISTEMAS AUTOMOTRICES DE MÉXICO SA DE CV, PLANTA SILAO	GUANAJUATO	"21°0'31"""	SILAO DE LA VICTORIA	"101°30'27"""	Silao	FSA1103700042	101 	 		336310	Automotriz	Produccion de motores automotrices a gasolina y diesel	239329.9478	2325170.5251
Manufactura y Ensamble de Sistemas De Escape 	Atributo no considerado en este año	2017	Boulevard HENRY FORD	9M	83296		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FAURECIA SISTEMAS AUTOMOTRICES DE MÉXICO SA DE CV,	SONORA	"28°59'53"""	HERMOSILLO	"110°54'20"""	Hermosillo	FSA2603000116	53	 	PARQUE INDUSTRIAL DYNATECH SUR	336390	Automotriz	Produccion de otras auto partes	509194.2633	3207782.6977
Elaboracion de sulfato de cobre y sus derivados	Atributo no considerado en este año	2017	Calle CARR. GUADALAJARA - CHAPALA KM 17.5	5N	45640	Colonia POTRERO EL LLANO	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	FABRICA DE SULFATO EL AGUILA S.A. DE C.V.,QUIMAG	JALISCO	"20°30'23"""	ZAPOTE DEL VALLE (ZAPOTE DE SANTA CRUZ)	"103°16'53"""	Tlajomulco de Zuniga	FSA5N1409711	8100 	 		325310	Quimica	Produccion de fertilizantes quimicos	679188.6548	2268483.4346
ALMACENAMIENTO Y DISTRIBUCIÓN DE SUSTANCIAS QUIMICAS	Atributo no considerado en este año	2017	Avenida MEXICO	ZU	55400	Pueblo SANTA MARIA TULPETLAC	Otros servicios de almacenamiento con instalaciones especializadas	Atributo no considerado en este año	Atributo no considerado en este año	"FR TERMINALES S.A. DE C.V.,FR TERMINALES SA DE CV ""SAN CRISTOBAL"""	MEXICO	"19°33'50"""	ECATEPEC DE MORELOS	"99°2'15"""	Ecatepec de Morelos	FTE1306900007	15 	S/N 		493190	Otros	Almacen de materiales, productos y otros	496061.1897	2163241.3344
Fletamentos de embarcaciones	Atributo no considerado en este año	2017	Calle EDZNA	B0	24153	Fraccionamiento MUNDO MAYA	Transporte marítimo de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	FTAPIAS MÉXICO II, S.A. DE C.V.,FTAPIAS MÉXICO II S.A DE C.V.	CAMPECHE	"18°38'59"""	CIUDAD DEL CARMEN	"91°46'0"""	Carmen	FTM0400300003	27	0		483113	Otros	Transporte de carga en general	630080.8375	2062539.8393
Fabricación y comercialización de autopartes 	Atributo no considerado en este año	2017	Avenida Circuto de la Industria Norte 	9M	52000		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	FUGRA S.A DE C.V.,FUGRA  S.A DE C.V.	MEXICO	"19°17'55"""	LERMA DE VILLADA	"99°31'52"""	Lerma	FUG9M1505111	6 	 	Fugra S.A de C.V.	336390	Automotriz	Produccion de otras auto partes	444190.1896	2133982.4552
Fabricación de Envases y ampolletas de vidrio; Ensamble de productos y materiales con F. O	Atributo no considerado en este año	2017	Carretera FED. CORDOBA-VERACRUZ	6Z	94946		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	SCHOTT DE MÉXICO, S.A. DE C.V.,	VERACRUZ	"18°51'5"""	AMATLAN DE LOS REYES	"96°51'22"""	Amatlan de los Reyes	FVM6Z3001411	S/N 	 	VENTA PARADA	339999	Vidrio	Produccion de botellas, envases y similares de vidrio	725863.3023	2085764.4974
FUNDICION Y MOLDEO DE PIEZAS DE HIERRO	Atributo no considerado en este año	2017	Calle EJE 122 ESQ. AV. CFE	7T	78395		Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO ACERERO S.A. DE C.V.,	SAN LUIS POTOSI	"22°5'22"""	SAN LUIS POTOSI	"100°53'22"""	San Luis Potosi	GAC2402800214	S/N 	 	ZONA INDUSTRIAL	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	305038.7158	2443949.6208
Transporte de Gas Natural por Ductos	Atributo no considerado en este año	2017	Avenida TECNOLOGICO	MI	31100	Colonia LAS GRANJAS	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	GASODUCTO DE AGUAPRIETA, S. DE R.L. DE C.V,,GASODUCTO DE AGUAPRIETA, S. DE R.L. DE C.V., GSG, GGO Y RAMAL EL EMPALME	CHIHUAHUA	"28°40'4"""	CHIHUAHUA	"106°5'35"""	Chihuahua	GAG0801900549	4505 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	393179.8864	3171678.055
Transporte de Gas Natural por Ductos	Atributo no considerado en este año	2017	Avenida FRANCISCO I. MADERO NORTE	MI	32720	Ejido SAN ISIDRO RIO GRANDE	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	GASODUCTO DE AGUAPRIETA, S. DE R.L. DE C.V,,GASODUCTO DE AGUAPRIETA, S. DE R.L. DE C.V., GASODUCTO SAN ISIDRO - SAMALAYUCA	CHIHUAHUA	"31°37'58"""	SAN ISIDRO (RIO GRANDE)	"106°20'44"""	Juarez	GAG0803700617	PARCELA 1489 Z4 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	372374.9207	3500523.8866
Transportación de gas natural por ducto	Atributo no considerado en este año	2017	Camino A Calera	MI	84200	Colonia CENTRO	Suministro de gas por ductos al consumidor final	Atributo no considerado en este año	Atributo no considerado en este año	GASODUCTO DE AGUAPRIETA, S. DE R.L. DE C.V,,GASODUCTO DE AGUAPRIETA, S. DE R.L. DE C.V.	SONORA	"31°18'38"""	AGUA PRIETA	"109°36'51"""	Agua Prieta	GAG2600200018	11 	 		222210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	631870.6645	3464875.426
Manufactura de piezas para aeronaves	Atributo no considerado en este año	2017	Avenida MIGUEL DE CERVANTES	QU	31132	Ninguno COMPLEJO INDUSTRIAL CHIHUAHUA	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO AMERICAN INDUSTRIES S.A. DE C.V.,PROYECTO TEXTRON AEROSPACE DE MEXICO PLANTA IV	CHIHUAHUA	"28°43'11"""	CHIHUAHUA	"106°7'49"""	Chihuahua	GAIBB0801911	140 	 		339999	Quimica	Anodizado de aluminio	389595.3964	3177458.6022
