actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FABRICACION DE  RIELES PARA COMBUSTIBLE PARA VEHICULOS AUTOMOTORES	Atributo no considerado en este año	2006	AV. CESAREO SANTOS DE LEON	9M	32650	EL JARUDO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA EL JARUDO S. DE R.L. DE C.V.	CHIHUAHUA	31.67962	JUAREZ	-106.43256	Juarez	MJA9M0803711	6475			336390	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL.	Atributo no considerado en este año	2006	Carreteras a Mieleras	9I	27400	No aplica	Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES JOHN DEERE, S.A. DE C.V.	COAHUILA	"25°28'45"""	Torreón	"0.103°21'13"""	Torreon	MJD9I0503511	SN		Cercano a Parque Industrial Ferropuertos, pero no incluido	336310	Automotriz	Produccion de motores automotrices a gasolina y diesel		
ESTAMPADO TECIDO Y ACABADO DE TELAS	Atributo no considerado en este año	2006	RANCHO SAN JUAN	3K	76821	BARRIO DEL ESPIRITU SANTO	Acabado de productos textiles	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO	QUERETARO	"19°53'39"""	SAN JUAN DEL RIO	"99°20'17"""	San Juan del Rio	MKA3K2201611	SN			313310	Textiles, fibras e hilos	Acabado de fibras, hilos, hilados y telas textiles		
Producción de Impresiones y demás actividades relacionadas con la industria editorial	Atributo no considerado en este año	2006	HENRY DUNANT	5E	32320		Impresión de libros, periódicos y revistas	Atributo no considerado en este año	Atributo no considerado en este año	MONARCH LITHO DE MEXICO S.A. DE C.V.	CHIHUAHUA	31.74474	JUAREZ	-106.43052	Juarez	MLM5F0803711	6451		PARQUE INDUSTRIAL OMEGA	323111	Otros	Edicion, Encuadernacion y/o impresion	0.0	0.0
ENSAMBLE Y MANUFACTURA DE CANDADOS	Atributo no considerado en este año	2006	AV. FORTUNE BRANDS	81	84094	PARQUE IND. NUEVO NOGALES	Fabricación de herrajes y cerraduras	Atributo no considerado en este año	Atributo no considerado en este año	MASTER LOCK DE NOGALES S.A. DE C.V.	SONORA	"31°15'50"""	NOGALES	"110°57'58"""	Nogales	MLN812604311	SN		PARQUE INDUSTRIAL NUEVO NOGALES	332510	Articulos y productos metalicos	Produccion de cerraduras, candados y llaves	503836.8732	3458229.3354
ELABORACIÓN Y ENVASADO DE ACEITES LUBRICANTES Y ESPECIALES	Atributo no considerado en este año	2006	VIA JOSE LOPEZ PORTILLO	69	54900	SAN FRANCISCO CHILPAN	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	MEXICANA DE LUBRICANTES S.A. DE C.V.	MEXICO	"19°39'0"""		"99°10'00"""	Tultitlan	MLU691510911	10			324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2006	EJE 130	9M	78395	ZONA INDUSTRIAL DEL POTOSÍ	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAXION FUMAGALLI DE MEXICO S DE RL DE CV	SAN LUIS POTOSI	22.07439	VILLA DE POZOS	-100.88421	San Luis Potosi	MLV9M2402811	175		ZONA INDUSTRIAL DEL POTOSÍ	336390	Automotriz	Produccion de otras auto partes		
MINERÍA DE COBRE	Atributo no considerado en este año	2006	Carretera Agua Prieta Imuris Km 99	15	84620		Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MARIA S.A. DE C.V. UNIDAD MARIQUITA	SONORA	"31°2'4"""	Cananea	"110°24'48"""	Cananea	MMA152601911				212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel		
Fabricación de mastiques selladores pinturas y vinilos derivados de plastico flexible	Atributo no considerado en este año	2006	EJE ORIENTE PONIENTE	5X	43800	Parque Industrial Tizayuca	Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	MASTIQUES MADISON S.A. DE C.V.	HIDALGO	19.82872	Tizayuca	-98.97521	Tizayuca	MMA5X1306911	Mz. 5	Lote 3	Parque Industrial Tizayuca	325520	Quimica	Produccion de adhesivos y selladores	0.0	0.0
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2006	AV. PROLOGACION JUAREZ SIN NUMERO	7T	27830	BARRIO SALTILLO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	METALICOS MAYRAN S.A. DE C.V.	COAHUILA	"25°45'23"""	SAN PEDRO	"102°58'13"""	San Pedro	MMA7T0503311	ND	ND		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
Ensamble de componentes para refrigeradores y lavadoras.	Atributo no considerado en este año	2006	Blvd. Montebello	9C	88780		Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	MAYTAG MEXICO APPLIANCE PRODUCTS, S. DE R.L. DE C.V. PLANTA 2.	TAMAULIPAS	"26°0'0"""	Reynosa	"98°11'55"""	Reynosa	MMA9C2803211	Lotes 1 2 y 3		Parque Industrial Colonial	335220	Equipos y articulos electronicos, electricos y domesticos	Produccion de lavadoras de ropa de uso domestico	0.0	0.0
MINERIA DE ZINC Y PLOMO  SOLO INCLUYE BENEFICIO	Atributo no considerado en este año	2006		14	34630		Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA LA CIENEGA S.A. DE C.V.	DURANGO	"25°2'0"""	CIENEGA DE NUESTRA SECORA	"106°19'0"""	Santiago Papasquiaro	MMC141003211			INDUSTRIA MINERA	212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
Servicio de aplicación y recubrimiento de pintura	Atributo no considerado en este año	2006	Av. Rogelio González Caballero	1I	66600		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L. DE C.V.	NUEVO LEON	"25°46'40.89"""	Apodaca NL	"100°08'46.92"""	Apodaca	MME1I1900611	575	A	Parque Industrial STIVA aeropuerto	332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	0.0	0.0
Servicio de recubrimiento a la industria	Atributo no considerado en este año	2006	CARRETERA A VILLA DE GARCÍA KM. 1.3	19	76350		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L. DE C.V.	NUEVO LEON	25°42'27.06	EL LECHUGAL	"100°30'53.81"""	Santa Catarina	MME1I1904811	002	027	PARQUE INDUSTRIAL STIVA SANTA CATARINA N.L.	332810	Otros	Estaciones de gas carburante	0.0	0.0
No limitativa a produccion y manufactura de marcos y cuadros de madera plastico y metal	Atributo no considerado en este año	2006	Carr. Panamericana  Km. 18.5  No. 9031	4T	32690	P. Ind Aeropuerto	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MCS DE MEXICO S.A. DE C.V.	CHIHUAHUA	31.63462	Cd Juarez	-106.44066	Juarez	MME4T0803711	9031		Aeropuerto	339999	Madera y Productos	Fabricacion de productos y articulos de madera	0.0	0.0
Servicios de Aplicacion de Recubrimiento y Pintura	Atributo no considerado en este año	2006	Carr. Saltillo-Piedras Negras Km. 10.8	1I	25900	Parque Industrial Finsa	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE  DE  MEXICO, S. DE R.L. DE C.V.	COAHUILA	25.51142	Ramos Arizpe	-100.97978	Saltillo	MME5Q0502711	Lote 5		Parque Industrial Finsa	332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
MANUFACTURAS DE HULE PARA USO AUTOMOTRIZ	Atributo no considerado en este año	2006	ENRIQUE PINOCELLI	6D	32630	PARQUE UNDUSTRIAL AEROJUAREZ	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	MOLTEN MEXICANA, S.A. DE C.V.	CHIHUAHUA	"31°37'32"""	CIUDAD JUAREZ	"106°25'24"""	Juarez	MME6D0803711	8951		PARQUE INDUSTRIAL AEROJUAREZ	326290	Quimica	Fabricacion de articulos y productos de hule 	0.0	0.0
Fabricación de partes de fibra de vidrio	Atributo no considerado en este año	2006	Avenida 2	6Y	54900	Fraccionamiento Industrial Cartagena	Fabricación de fibra de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	MULTINA MÉXICO, S.A. DE C.V.	MEXICO	"19°38'44"""	Municipio de Tultitlán	"99°09'08"""	Tultitlan	MME6Y1510911	No. 15 Lote 3		Fraccionamiento Industrial Cartagena	327214	Vidrio	Produccion de fibra y lana de vidrio	0.0	0.0
FABRICACIÓN DE COMPONENTES PARA LÍNEA BLANCA MAYOR	Atributo no considerado en este año	2006	ACCESO II[ACCESO I y ACCESO III]	7X	76130	ZONA INDUSTRIAL BENITO JUAREZ	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MABE MÉXICO S DE R.L. DE C.V.	QUERETARO	"20°37'45"""	CARRILLO PUERTO	"100°25'40"""	Queretaro	MME7X2201411	21		ZONA INDUSTRIAL BENITO JUÁREZ	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
Manufactura de muebles de oficiona y almacén	Atributo no considerado en este año	2006	Bulevar Bellas Artes	52	22433	Ciudad Industrial Nueva Tijuana	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MECALUX MEXICO S.A. DE C.V.	BAJA CALIFORNIA	"32°31'39"""	Tijuana	"116°53'50"""	Tijuana	MME7Y0200411	90001		Ciudad Industrial Nueva Tijuana	339999	Articulos y productos compuestos de diferentes materiales	Articulos y productos compuestos de diferentes materiales	0.0	0.0
FABRICACION Y MAQUILACION DE ARTICULOS METALICOS	Atributo no considerado en este año	2006	KM 14 CARR QUERETARO TEQUISQUIAPAN	7X	76249		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS METALICAS S.A. DE C.V.	QUERETARO	"20°39'35"""	ESTACION LA GRIEGA	"100°14'44"""	El Marques	MME832201111			FRACC. AGROINDUSTRIAL LA CRUZ LOTE 11	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCION DE FLITROS DE AIRE	Atributo no considerado en este año	2006	VIALIDAD EL PUEBLITO	8L	76220	PARQUE INDUSTRIAL QUERÉTARO	Maquinado de piezas metálicas para maquinaria y equipo en general	Atributo no considerado en este año	Atributo no considerado en este año	MANN HUMMEL MEXICO SA DE C.V.	QUERETARO	"20°45'4"""	SANTA ROSA JAUREGUI	"0.1°26'36"""	Queretaro	MME8L2201411	104		PARQUE INDUSTRIAL QUERÉTARO	332710	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas		
Ensamble y producción de articulos electricos y electronicos	Atributo no considerado en este año	2006	Av. Hidalgo	91	21410	Fracc. Romero	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MILEGON DE MÉXICO S. DE R.L. DE C.V.	BAJA CALIFORNIA	32.57142	Tecate	-116.63874	Tecate	MME910200311	260	B		334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Fabricación de electrodomesticos y sus partes	Atributo no considerado en este año	2006	Av. Productividad  No. 125.	9C	25169	CORREDOR INDUSTRIAL SALTILLO	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	MABE MÉXICO S. DE R.L. DE C.V.	COAHUILA	"25°30'24"""	Saltillo	"100°57'51"""	Saltillo	MME9C0503011	125		Corredor Industrial Saltillo  Ramos Arizpe	335220	Equipos y articulos electronicos, electricos y domesticos	Produccion de lavadoras de ropa de uso domestico		
Producción de electrodomésticos (Lavadoras domesticas de diferentes modelos).	Atributo no considerado en este año	2006	Carretera Miguel Alemán Km  5.	9C	67130	Vistasol	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	MABE MÉXICO, S. DE R.L. DE C.V.	NUEVO LEON	"25º41'47"""	Guadalupe Nuevo León.	"100º13'58"""	Guadalupe	MME9C1902611	km 5			335220	Equipos y articulos electronicos, electricos y domesticos	Produccion de lavadoras de ropa de uso domestico	2841374.0	377155.0
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN	Atributo no considerado en este año	2006	BLVD. FLORIDA	9K	88614		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MONROE MEXICO SA DE CV	TAMAULIPAS	26.14673		-98.33958	Reynosa	MME9K2803211	7		PARQUE INDUSTRIAL MAQUILPARK	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2006	AVENIDA EL TEPEYAC	9M	76020	PARQUE INDUSTRIAL EL TEPEYAC	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MERITOR MEXICANA S.A. DE C.V.	QUERETARO	"20°37'15"""	EL MARQUÉS	"100°13'30"""	Queretaro	MME9M2201111	110		PARQUE INDUSTRIAL EL TEPEYAC	336390	Automotriz	Produccion de otras auto partes	0.0	0.0
ENSAMBLE DE REFRIGERADORES DOMESTICOS	Atributo no considerado en este año	2006	AV. 5 DE FEBRERO NO. 1325	LK	76120	CARRILLO PUERTO	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	MABE MEXICO S. DE R.L DE C.V	QUERETARO	20.62619	SANTIAGO DE QUERÉTARO	-100.43752	Queretaro	MMELK2201411	1325			335220	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
Servicios no remunerados de investigacion	Atributo no considerado en este año	2006	Acceso B	SX	76100	Jurica	Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector privado	Atributo no considerado en este año	Atributo no considerado en este año	MABE MEXICO S DE RL DE CV	QUERETARO	"20°39'46"""	Queretaro	"0.1°24'11"""	Queretaro	MMETS2201411	406		Parque Industrial Jurica	541711	Otros	Colecta e investigacion cientifica	0.0	0.0
Fabricación de productos médicos	Atributo no considerado en este año	2006	Av. Antonio J. Bermúdez	1C	32470	Antonio J Bermúdez	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	MMJ S.A. DE C.V.  PLANTA BERMÚDEZ	CHIHUAHUA	31.72557		-106.39421	Juarez	MMJ960803711	731		Parque Industrial Antonio J Bermúdez	339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	0.0	0.0
Manufactura y Ensamble de Productos Medicos	Atributo no considerado en este año	2006	Avenida Henequen	1C	32590	Desarrollo Salvarcar	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	MMJ  S.A. DE C.V.  PLANTA 2	CHIHUAHUA	31.6467	Ciudad Juarez	-106.38053	Juarez	MMJ960803712	1181		Parque Industrial Salvarcar	339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
FABRICACIÓN Y MANUFACTURA DE PRODUCTOS PLÁSTICOS (JUGUETES)	Atributo no considerado en este año	2006	LIBRAMIENTO NORESTE KM 27	6E	66052	N.A.	Fabricación de juguetes	Atributo no considerado en este año	Atributo no considerado en este año	MONTOI S.A. DE C.V.	NUEVO LEON	"25°49'15.85"""	GENERAL ESCOBEDO	"100°20'27.58"""	Gral.  Escobedo	MMMA61902111	KM 27		LIBRAMIENTO NORESTE KM 27	339930	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2006	XOCHIQUETZAL	7T	56600	CULTURAS DE MÉXICO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA MOCASA S. A. DE C. V.	MEXICO	"19°15'53"""		"98°54'05"""	Chalco	MMO7T1502511	48			331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	0.0	0.0
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS	Atributo no considerado en este año	2006	BOULEVARD LAGUNA	7L	27370	METALURGICA	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MET MEX PEÑOLES S.A DE C.V. REFINERIA DE PLOMO PLATA	COAHUILA	25.52308	TORREÓN	-103.44813	Torreon	MMP7L0503511	3200		MET MEX PEÑOLES SA DE CV	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS	Atributo no considerado en este año	2006	Blvd. Laguna	7L	27370	Metalúrgica	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MET MEX PEÑOLES S.A. DE C.V. PLANTA ELECTROLÍTICA DE ZINC	COAHUILA	25.52718	Torreón	-103.44195	Torreon	MMP7L0503512	3200	N.A.	Met Mex Peñoles SA de CV	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA	Atributo no considerado en este año	2006	Km. 42 Carret. Gómez P.Dgo. Jiménez Chih	7L	35230		Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MET-MEX PEÑOLES S.A. DE C.V.  UNIDAD BERMEJILLO	DURANGO	25.90156	Bermejillo	-103.63049	Mapimi	MMP7L1001311			A las afueras de la ciudad	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
Afinacion y Refinacion de otros metales no ferrosos	Atributo no considerado en este año	2006	Eje 134	7L	78395	Zona Industrial	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METAL MIN PROCESS S.A. DE C.V.	SAN LUIS POTOSI	22.05936	San Luis Potosi	-100.89728	San Luis Potosi	MMP7L2402811	1356			331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
FUNDICION BENEFICIADOR Y O REFINACION DE METALES	Atributo no considerado en este año	2006	BLVD. LAGUNA	7M	27370	METALURGICA	Laminación secundaria de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MET MEX PEÑOLES S.A. DE C.V. FUNDICIÓN PLOMO PLATA	COAHUILA	25.53076	TORREON	-103.44016	Torreon	MMP7M0503511	3200	SN	METMEX PEÑOLES SA DE CV	331490	Metalurgica (incluye la siderurgica)	Laminacion de otros metales no ferrosos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2006	TONELES	9M	45560	ALAMO INDUSTRIAL	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA MEXICANA DE PARTES DE AUTOMOVILES S.A. DE C.V.	JALISCO	20.62199		-103.33168	Tlaquepaque	MMP9M1409811	2693		EL ALAMO	336390	Automotriz	Produccion de otras auto partes	0.0	0.0
FABRICACION Y MAQUINADO DE PIEZAS DE POLIURETANO	Atributo no considerado en este año	2006	6 DE NOVIEMBRE	6E	33830	MORELOS	Fabricación de otros productos de plástico sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	MAQUINADOS MINEROS DE PARRAL S.A. DE C.V.	CHIHUAHUA	"26°56'17"""	HIDALGO DEL PARRAL	"105°40'17"""	Hidalgo del Parral	MMPMA0803211	2			326199	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	0.0	0.0
EXPLOTACIÓN Y BENEFICIO DE MINERALES CON CONTENIDO PLOMO PLATA Y ZINC	Atributo no considerado en este año	2006	BOULEVARD DE LA SIERRA	14	34540		Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA EL ROSARIO S.A. DE C.V.	DURANGO	"25°12'37"""		"106°34'14"""	Topia	MMR141003711	1			212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo	0.0	0.0
EXPLOTACION Y BENEFICIO DE MINERALES CONTENIDO ORO Y PLATA	Atributo no considerado en este año	2006	EX HACIENDA DE BUSTOS	12	36010	MINERAL DE CATA	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA EL ROSARIO S.A DE C.V	GUANAJUATO	"21°1'52"""	GUANAJUATO	"101°15'9"""	Guanajuato	MMRSP1101511	0			212221	Metalurgica (incluye la siderurgica)	Mineria de oro	0.0	0.0
MINERÍA DE OTROS MINERALES METÁLICOS NO FERROSOS (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2006	Hacienda el Calvario	MK	26340		Minería de otros minerales metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MUZQUIZ S. A. DE C. V.	COAHUILA	"27°50'9"""	Melchor Muzquiz	"101°33'38"""	Muzquiz	MMUMK0502011	S. N			212299	Metalurgica (incluye la siderurgica)	Mineria de otros minerales metalicos no ferrosos		
MINERÍA DE OTROS MINERALES METÁLICOS NO FERROSOS (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2006	Ex Hacienda La Llave	MK	42338	La Llave	Minería de otros minerales metálicos	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑÍA MINERA NUEVO MONTE	HIDALGO	"20°43'38"""	Zimapán	"99°23'02"""	Zimapan	MNMMK1308411	sin numero			212299	Metalurgica (incluye la siderurgica)	Mineria de otros minerales metalicos no ferrosos	2274474.0	2589024.0
MINERÍA DE HIERRO (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2006	DOMICILIO CONOCIDO	11	27600		Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	MINERA DEL NORTE SOCIEDAD ANONIMA DE CAPITAL VARIABLE CONCENTRADORA	COAHUILA	"28°2'57"""	HERCULES	"103°46'3"""	Sierra Mojada	MNO110503411	SN			212210	Metalurgica (incluye la siderurgica)	Mineria de hierro	621150.3	3103100.2
EXPLORACIÓN, EXTRACCIÓN Y BENEFICIO DE MINERALES DE ORO Y PLATA	Atributo no considerado en este año	2006	DOMICILIO CONOCIDO EN MEZCALA	14	40191	MEZCALA	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	COMPACIA MINERA NUKAY, S.A. DE C.V.	GUERRERO	"17°55'25"""	MEZCALA	"19°37'20"""	Eduardo Neri	MNU141207511	S/N			212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
EXTRACCION Y BENEFICIO DE MINERALES NO METALICOS	Atributo no considerado en este año	2006	CARRETERA MINA PILARES KM 0.00	1L	0    		Minería de otros minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MINERA NYCO S.A DE C.V.	SONORA	"29°21'32"""	HERMOSILLO	"111°22'5"""	Hermosillo	MNY1L2603011	0.00		62 KM DE HERMOSILLO	212399	Metalurgica (incluye la siderurgica)	Extraccion y/o beneficio de minerales no metalicos	0.0	0.0
FABRICACION Y TRANSFORMACION DE PAPEL	Atributo no considerado en este año	2006	EMILIANO ZAPATA	56	52000	ZONA INDUSTRIAL LERMA	Fabricación de papel a partir de pulpa	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS 8A S.A. DE C.V.	MEXICO	"19°17'30"""	LERMA	"99°32'54"""	Lerma	MOA561505111	45		ZONA INDUSTRIAL LERMA	322122	Celulosa y papel	Produccion de papel		
PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI	Atributo no considerado en este año	2006	KILÓMETRO 9 CARRETERA A EL CASTILLO	MC	45680		Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	MAQUILADORA DE OLEAGINOSAS S.A DE C.V.	JALISCO	"20°30'20"""	EL SALTO	"103°15'5"""	El Salto	MOLMC1407011	SN		ZONA INDUSTRIAL EL SALTO	311222	Quimica	Fabricacion de aceites y grasas alimenticias		
TRANSFORMACIÓN DE SULFUROS DE MOLIBDENO EN OXIDOS DE MOLIBDENO.	Atributo no considerado en este año	2006	KM. 29 CARRETERA MOCTEZUMA - NACOZARI	7L	84500		Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MOLYMEX S.A. DE C.V.	SONORA	"30°0'30"""	CUMPAS	"109°47'15"""	Cumpas	MOLMK2602311	SN		ZONA INDUSTRIAL DE CUMPAS SONORA	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
Compra Venta y Fabricación de Hielo	Atributo no considerado en este año	2006	Prol Corregidora Norte	2P	76165	La Trinidad	Elaboración de hielo	Atributo no considerado en este año	Atributo no considerado en este año	MÓNICA CECILIA MORELOS RABELL	QUERETARO	"20°36'9"""	Querétaro	"100°22'47"""	Queretaro	MOR2P2201411	350			312113	Alimenticio y/o de consumo humano	Fabricacion de hielo y sus productos	0.0	0.0
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2006	PONIENTE 146	7T	07710	INDUSTRIAL VALLEJO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA DE PRODUCTOS DE ACERO, S.A. DE C.V.	DISTRITO FEDERAL	"19°29'47"""	DISTRITO FEDERAL	"99°9'10"""	Gustavo A. Madero	MPA7T0900511	519		ZONA INDUSTRIAL VALLEJO	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	0.0	0.0
EXPLORACION EXPLOTACION Y BENEFICIO DE MINERALES METALICOS Y NO METALICOS	Atributo no considerado en este año	2006	Domicilio Conocido	12	76280	San Martin	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	COMPACIA MINERA PECA DE BERNAL, S.A. DE C.V.	QUERETARO	"20°43'17"""	San Martin	"99°58'30"""	Colon	MPB122200511	SN			212221	Metalurgica (incluye la siderurgica)	Mineria de oro		
PRODUCCIÓN DE PAPEL.	Atributo no considerado en este año	2006	ANTIGUO CAMINO REAL DE VERACRUZ	56	55840	SAN SEBASTIAN XOLALPA	Fabricación de papel a partir de pulpa	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA DE PAPEL BIDASOA S.A. DE C.V.	MEXICO	"19°40'42"""	TEOTIHUACAN ESTADO DE MEXICO	"98°51'4"""	Teotihuacan	MPB561509211	SN			322122	Celulosa y papel	Produccion de papel		
