actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación de otros productos metálicos	Atributo no considerado en este año	2014	Calle HIDALGO	83	26220		Fabricación de tornillos, tuercas, remaches y similares	Atributo no considerado en este año	Atributo no considerado en este año	ALCOA FASTENING SYSTEMS (MEXICO I), S. DE R.L. DE C.V.,	COAHUILA	"29°20'33"""	Ciudad Acuña	"100°59'51"""	Acuna	AFS1I0500211	120 	 	PARQUE INDUSTRIAL AMISTAD	332720	Articulos y productos metalicos	Produccion de tornillos, clavos, tuercas y similares		
FABRICACIÓN DE ACEITES Y MANTECAS VEGETALES COMESTIBLES Y SUS DERIVADOS	Atributo no considerado en este año	2014	Avenida VALLARTA	MC	45120	Colonia JUAN MANUEL VALLARTA	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES, GRASAS Y DERIVADOS, S.A. DE C.V.,AGYDSA	JALISCO	"20°40'36"""	Zapopan	"103°24'37"""	Zapopan	AGDMC1412011	5106 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias		
FABRICACIÓN DE ACEITES COMESTIBLES DE ORIGEN VEGETAL Y PASTAS OLEAGINOSAS	Atributo no considerado en este año	2014	Carretera CALLE GOSA  EL SALTO - LA CAPILLA	MC	45870		Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES GRASAS Y DERIVADOS SA DE CV,AGYDSA  - PLANTA IXTLAHUACÁN	JALISCO	"20°21'34"""	Ixtlahuacán de los Membrillos	"103°11'36"""	Ixtlahuacan de los Membrillos	AGD1404400004	1 	 	Corredor Industrial de El Salto	311222	Quimica	Fabricacion de aceites y grasas alimenticias		
Distribuidora de autos y servico de mantenimiento automotriz	Atributo no considerado en este año	2014	Avenida AV. CUITLAHUAC	KE	02830	Barrio SAN BERNABE	Reparación mecánica en general de automóviles y camiones	Atributo no considerado en este año	Atributo no considerado en este año	AUTOMOTRIZ GEISHA, S.A. DE C.V.,GEISHA CUITLAHUAC	DISTRITO FEDERAL	"19°28'7"""	Azcapotzalco	"99°10'24"""	Azcapotzalco	AGEKE0900211	3395 	 		811111	Otros	Reparacion y mantenimiento automotriz		
PRODUCCIÓN DE ÁCIDO SULFÚRICO Y DE FERTILIZANTES QUÍMICOS	Atributo no considerado en este año	2014	Calle CARR. A TLACOTE EL BAJO	5N	76000	Ninguno 	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROGEN S.A. DE C.V.,	QUERETARO	"20°35'38"""	Santiago de Querétaro	"100°28'23"""	Queretaro	AGR5N2201411	KM. 5.5 	 		325310	Quimica	Produccion de fertilizantes quimicos		
Fabricación de Fungicidas de Cobre	Atributo no considerado en este año	2014	Retorno ALFONSO REYES	5P	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGRI ESTRELLA S DE RL DE CV,AGRI-ESTRELLA, S. DE R.L. DE C.V.	CHIHUAHUA	"28°42'56"""	Chihuahua	"106°7'5"""	Chihuahua	AGR5P0801911	331 	 		325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
Servicios aeroportuarios	Atributo no considerado en este año	2014	Calle KM.17.5 CARRET. GUADALAJARA CHAPALA	L7	45659	Aeropuerto Aeropuerto Internacional de Guadalajara	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE GUADALAJARA S.A. DE C.V.,AEROPUERTO INTERNACIONAL DON MIGUEL HIDALGO Y COSTILLA	JALISCO	"20°31'34"""	Tlajomulco de Zúñiga	"103°18'10"""	Tlajomulco de Zuniga	AGUL71409711	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos		
LAMINACION DE ANGULO, REDONDO Y CUADRADO	Atributo no considerado en este año	2014	Avenida  DE LA CARRETERA	7F	36541	Colonia CIUDAD INDUSTRIAL	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ACEROS GUANAJUATO SA DE CV,	GUANAJUATO	"20°38'33"""	Irapuato	"101°17'12"""	Irapuato	AGU7F1101711	3200 	 		331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero		
Adquisición de materias primas para la producción de acero	Atributo no considerado en este año	2014	Prolongación  Benito Juárez	7F	25770	Colonia La Loma	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ALTOS HORNOS DE MÉXICO S.A.B. DE C.V.,	COAHUILA	"26°53'7"""	Monclova	"101°25'12"""	Monclova	AHM7F0501811	S/N 	 		331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero		
Producción de azúcar y mieles incristalizables 	Atributo no considerado en este año	2014	Calle AV, TRABAJO	2G	45720	Colonia CENTRO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA DEL INGENIO BELLAVISTA S.A. DE C.V.,CIA. AZUCAREA DEL INGENIO BELLAVISTA S.A. DE C.V.	JALISCO	"20°26'3"""	Bellavista	"103°38'0"""	Acatlan de Juarez	AIB2G1400211	18 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros		
FABRICACION DE AUTO PARTES METALICAS	Atributo no considerado en este año	2014	Callejón Prolongacion Calle F	9M	72225		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AUTOTEK INDUSTRIAL DE MEXICO, S.A. DE C.V.,AUTOTEK MEXICO, S.A. DE C.V.	PUEBLA	"19°4'32"""	Heróica Puebla de Zaragoza	"98°8'59"""	Puebla	AIM210000005	50 	 	PARQUE INDUSTRIAL PUEBLA 2000	336390	Automotriz	Produccion de otras auto partes		
Fabricacion de rejillas y ductos metalicos para sistemas de calefaccion	Atributo no considerado en este año	2014	Calle CERRADA CENTINELA	7X	21385		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	AMP INDUSTRIAL MEXICANA, S.A.P.I. DE C.V.,	BAJA CALIFORNIA	"32°36'1"""	Mexicali	"115°25'35"""	Mexicali	AIM7J0200211	1782 	 	CACHANILLA	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2014	Calle AV. LAS AMERICAS	MD	67130	Colonia INDUSTRIAL AMERICAS	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS	NUEVO LEON	"25°41'48"""	Guadalupe	"100°14'45"""	Guadalupe	AINMD1902611	601 	 		336390	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas		
FABRICACIÓN Y ENSAMBLE DE CORREDERAS METÁLICAS PARA CAJONES	Atributo no considerado en este año	2014	Calle CIRCUITO NORTE	8A	21395	Colonia PARQUE INDUSTRIAL NELSON	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ACCURIDE INTERNATIONAL S.A. DE C.V.,	BAJA CALIFORNIA	"32°35'9"""	Mexicali	"115°22'45"""	Mexicali	AINNG0200211	6 	 		332810	Quimica	Galvanoplastia		
AFINACION Y REFINACION DE ALAMBRE (ASI COMO SUS ALEACIONES, INCLUYENDO EXTRUSION)	Atributo no considerado en este año	2014	Calle AVENIDA RUIZ CORTINEZ	7L	64400	Colonia ESTRELLA	Fabricación de alambre, productos de alambre y resortes	Atributo no considerado en este año	Atributo no considerado en este año	ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA RUIZ CORTINES	NUEVO LEON	"25°42'16"""	Monterrey	"100°19'49"""	Monterrey	AIN7N1903911	1855 PTE. 	S/N 		332610	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
FABRICACION DE AISLAMIENTO A BASE DE PERLITA EXPANDIDA	Atributo no considerado en este año	2014	Calle Heroes	72	88287	Ciudad ELECTRICISTAS	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	AISTERMI SA DE CV,AISTERMI S.A DE C.V.	TAMAULIPAS	"27°27'24"""	Nuevo Laredo	"99°31'10"""	Nuevo Laredo	AIS2802702755	4802 	 		327999	Vidrio	Produccion de otros articulos de vidrio o cristal		
Diseño, manufactura, ensamble y reparación de productos eléctricos y electrónicos para alarmas	Atributo no considerado en este año	2014	Calle AV. ROSA MARIA Y FUENTES	91	32320	Colonia P.I. LOS FUENTES	Fabricación de otros equipos de comunicación	Atributo no considerado en este año	Atributo no considerado en este año	ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,	CHIHUAHUA	"31°21'1"""	Juárez	"106°22'21"""	Juarez	AJU9M0803711	7151 	 		334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Fabricación de gases industriales	Atributo no considerado en este año	2014	Calle Estándar 1	5K	25790	Colonia Obrera Norte	Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA DE HIDRÓGENO SMR	COAHUILA	"26°52'44"""	Monclova	"101°25'56"""	Monclova	ALM0501800024	S/N 	 		325120	Quimica	Produccion de gases industriales		
FABRICACIÓN DE OTROS PRODUCTOS A BASE DE MINERALES NO METALICOS	Atributo no considerado en este año	2014	Calle JOSE ANTONIO TORRES	1L	45765	Colonia ZACOALCO DE TORRES CENTRO	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALMERIA, S.A. DE C.V.,ALMERIA	JALISCO	"20°14'0"""	Zacoalco de Torres	"103°34'10"""	Zacoalco de Torres	ALM1L1411911	400 	 		327999	Metalurgica (incluye la siderurgica)	Extraccion y/o beneficio de minerales no metalicos		
Fabricación de gases industriales	Atributo no considerado en este año	2014	Carretera  a Santa María la Floreña	5K	66650		Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA PESQUERÍA	NUEVO LEON	"25°44'38"""	Pesquería	"99°57'45"""	Pesqueria	ALM1904100002	Km. 15 	 	Interior Centro Industrial Ternium	325120	Quimica	Produccion de gases industriales		
Fabricación de productos farmacéuticos y medicamentos.	Atributo no considerado en este año	2014	Calle CALZ. DE TLALPAN	5T	04980	Colonia EXHACIENDA COAPA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	ABBOTT LABORATORIES DE MEXICO SA DE CV,	DISTRITO FEDERAL	"19°18'36"""	Coyoacán	"99°8'27"""	Coyoacan	ALM5T0900322	3092 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRESTACION DE SERVICIOS AEROPORTUARIOS	Atributo no considerado en este año	2014	Calle CARRETERA INTERNACIONAL AK SUR	L7	82269	Colonia MAZATLAN (GRAL. RAFAEL BUELNA)	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE MAZATLAN, S.A. DE C.V.,	SINALOA	"23°9'59"""	Mazatlán	"106°16'14"""	Mazatlan	AMARP2501211	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos		
EXTRACCION Y COMERCIALIZACION DE ACEITE DE PALMA	Atributo no considerado en este año	2014	Camino  A la Colonia de Nicolás Bravo Ii   A la Colonia la Alianza y  A la Colonia Sesecapa	MC	30563	Ejido NICOLAS BRAVO 2	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE MAPASTEPEC S.A.DE C.V.,	CHIAPAS	"15°20'38"""	Mapastepec	"92°51'52"""	Mapastepec	AMA070000003	SN 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias		
FABRICACION Y REPARACION DE TURBIMAS DE VAPOR Y GENERADORES	Atributo no considerado en este año	2014	Calle EJE ORIENTE PONIENTE	LK	58200	Colonia CIUDAD INDUSTRIAL	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	ALSTOM MEXICANA S.A. DE C.V.,	MICHOACAN	"19°43'21"""	Morelia	"101°8'48"""	Morelia	AMELK1605311	3 	 		335312	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
TRATAMIENTO DE RESIDUOS BIOLÓGICO INFECCIOSOS	Atributo no considerado en este año	2014	Carretera  A LOS PINOS	LT	25902	Ranchería LA ESMERALDA	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	AMEQ DE MEXICO, S.A. DE C.V.,AMEQ DE MÉXICO, S. A. DE C. V.	COAHUILA	"25°32'11"""	Ramos Arizpe	"100°57'49"""	Ramos Arizpe	AMELT0502711	KM. 2 INT 	S/N 		562111	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos		
ELABORACION DEGRASAS Y ACEITES  VEGETALES COMESTIBLES	Atributo no considerado en este año	2014	Avenida AV. HEROES DE NOCUPETARO	MC	58130	Colonia INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AAK MEXICO SA DE CV,AAK MÉXICO	MICHOACAN	"19°42'25"""	Morelia	"101°11'57"""	Morelia	AMEMC1605311	1022 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias		
FUNDICIÓN Y/O REFINACIÓN DE METALES NO FERROSOS	Atributo no considerado en este año	2014	Calle INDUSTRIAL  AUTOMOTRIZ	7L	98601		Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	AHRESTY MEXICANA SA DE CV,	ZACATECAS	"22°44'2"""	La Zacatecana	"102°29'15"""	Guadalupe	AMEND3201711	20 NA	NA NA	ZONA INDUSTRIAL LA ZACATECANA	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
FABRICACION, RECONSTRUCCION, ENSAMBLE Y SUB ENSAMBLE DE EQUIPO AEROESPACIAL.	Atributo no considerado en este año	2014	Calle ENCINOS	9S	21430		Fabricación de equipo aeroespacial	Atributo no considerado en este año	Atributo no considerado en este año	ALLPOWER DE MEXICO, S. DE R.L. DE C.V.,ALLPOWER DE MÉXICO, S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°34'16"""	Tecate	"116°35'27"""	Tecate	AME0200300155	126 	 	TECATE	336410	Automotriz	Industria aeroespacial		
MINERÍA DE ORO Y PLATA	Atributo no considerado en este año	2014	Terracería Carretera Cahuisori el Pilar	MJ	33320	Pueblo OCAMPO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	OCAMPO MINING, S.A. DE C.V.,UNIDAD MINERA OCAMPO	CHIHUAHUA	"28°11'40"""	Melchor Ocampo	"108°23'31"""	Ocampo	AME0805100008	0 	0 		212222	Metalurgica (incluye la siderurgica)	Mineria de plata		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2014	Corredor  Industrial	7T	43998		Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	ASF-K DE MEXICO S DE RL DE CV,	HIDALGO	"19°45'28"""	Fray Bernardino de Sahagún (Ciudad Sahagún)	"98°34'57"""	Tepeapulco	AME1306100028	0 	 	ZONA INDUSTRIAL	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
Producción de planchón de acero	Atributo no considerado en este año	2014	Avenida  FRANCISCO J. MUGICA	7F	60950		Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ARCELORMITTAL MEXICO, S.A. DE C.V.,	MICHOACAN	"17°56'17"""	Ciudad Lázaro Cárdenas	"102°12'20"""	Lazaro Cardenas	AME1605200065	1-G 	 	Zona industrial	331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero		
Productos derivados del maíz	Atributo no considerado en este año	2014	Calle 26	25	44940	Colonia ZONA INDUSTRIAL	Elaboración de féculas y otros almidones y sus derivados	Atributo no considerado en este año	Atributo no considerado en este año	ALMIDONES MEXICANOS, S.A. DE C.V.,ALMEX	JALISCO	"20°37'59"""	Guadalajara	"103°21'19"""	Guadalajara	AME271403911	2756 	 		311221	Alimenticio y/o de consumo humano	Produccion de harinas		
MANUFACTURA DE PEROXIDOS ORGANICOS	Atributo no considerado en este año	2014	Carretera KM 6.5 NANCHITAL LAS CHOAPAS	5H	96367	Pueblo EL CHAPO	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	ARKEMA MEXICO S.A. DE C.V.,ARKEMA MEXICO S.A DE C.V PLANAT EL CHAPO	VERACRUZ	"18°2'22"""	Ixhuatlán del Sureste	"94°20'30"""	Ixhuatlan del Sureste	AME3008200001	S/N 	 		325190	Quimica	Produccion de acidos organicos		
Fabricación y venta de medicamentos para consumo humano	Atributo no considerado en este año	2014	Calle PUERTO ACAPULCO	5T	01290	Colonia Piloto Adolfo López Mareos	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	ARLEX DE MÉXICO, S.A. DE C.V.,ARLEX DE MÉXICO, S.A. DE C.V. - PLANTA FARMACÉUTICA	DISTRITO FEDERAL	"19°22'9"""	Álvaro Obregón	"99°13'59"""	Alvaro Obregon	AME5T0901011	35 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos		
fABRICACIÓN DE PINTURAS Y RECUBRIMIENTOS, EXCEPTO AEROSOL.	Atributo no considerado en este año	2014	Calle VIA GUSTAVO BAZ	5U	54030	Colonia SAN NICOLAS	Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	COMEX INDUSTRIAL COATINGS, S.A. DE C.V.,COMEX INDUSTRIAL COATINGS, S.A. DE C.V	MEXICO	"19°32'49"""	Tlalnepantla	"99°12'25"""	Tlalnepantla de Baz	AME5U1510411	3999 	 		325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
FABRICACIÓN DE MUEBLES PARA OFICINA	Atributo no considerado en este año	2014	Calle CINCO SUR	1V	22435		Fabricación de muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	AMEX DE MEXICO SA DE CV,	BAJA CALIFORNIA	"32°32'5"""	Tijuana	"116°55'2"""	Tijuana	AME510200411	160		NUEVA TIJUANA	337210	Articulos y productos metalicos	Produccion de articulos ornamentales	507768.4762	3599725.6472
FABRICACIÓN DE ADITIVOS PARA ACEITES LUBRICANTES	Atributo no considerado en este año	2014	Calle NORTE 3	69	76806	Colonia NUEVO PARQUE INDUSTRIALSJR	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	ADITIVOS MEXICANOS, S.A. DE C.V.,	QUERETARO	"20°22'14"""	San Juan del Río	"99°57'55"""	San Juan del Rio	AME692201611	13 	 		324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
Fabricación de partes de hule negro para la industria	Atributo no considerado en este año	2014	Calle AV. LAS FUENTES	6D	76246		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	TRI ANVIS MEXICO, S.A.P.I. DE C.V.,	QUERETARO	"20°34'10"""	La Piedad (San Miguel Colorado)	"100°16'30"""	El Marques	AME9M2201111	19 	 	PARQUE INDUSTRIAL BERNARDO QUINTANA	326290	Quimica	Fabricacion de articulos y productos de hule 		
Fabricacion de otras autopartes; si incluye procesos termicos o de fundicion 	Atributo no considerado en este año	2014	Avenida MICHIGAN	9M	87316		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AUTOLIV MEXICO EAST S.A DE C.V,	TAMAULIPAS	"25°52'58"""	Heroica Matamoros	"97°32'5"""	Matamoros	AME9M2802211	1008 	 	INDUSTRIAL DEL NORTE	336390	Automotriz	Produccion de otras auto partes		
