actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
ELABORACIÓN Y DISTRIBUCIÓN DE BEBIDAS EMBOTELLADAS Y AGUA PURIFICADA	Atributo no considerado en este año	2022	Avenida ADOLFO LOPEZ MATEOS SUR	36	45500	Colonia TLAQUEPAQUE CENTRO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS MUNDIALES, S. DE R. L. DE C. V.,PLANTA FAVORITA LAS FUENTES	Jalisco	"20°37'2"""	TLAQUEPAQUE	"103°25'29"""	San Pedro Tlaquepaque	BMU361409811	6285 	 		312111	Bebidas y tabaco	Produccion de refrescos	664127.729	2280583.8979
ELABORACION DE AGUA PURIFICADA, BEBIDAS CARBONATADAS NO ALCOHÓLICAS Y JARABE PAR FOYNTAIN.	Atributo no considerado en este año	2022	Carretera CARR. A LA BASE AEREA KM. 2	36	45019	Colonia San Juan de Ocotan	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS MUNDIALES, S. DE R. L. DE C. V.,BEBIDAS MUNDIALES PLANTA ZAPOPAN	Jalisco	"20°43'11"""	ZAPOPAN	"103°27'18"""	Zapopan	BMU361412011	2000 	 		312111	Bebidas y tabaco	Produccion de refrescos	660875.2521	2291922.2026
Elaboracion distribucion y venta de bebidas carbonatadas y no carbonatadas	Atributo no considerado en este año	2022	Calle AV. LAZARO CARDENAS	36	67150	Colonia EL SABINO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS MUNDIALES, S. DE R. L. DE C. V.,BEBIDAS MUNDIALES, S. DE R.L. DE C.V. PLANTA GUADALUPE	Nuevo León	"25°40'48"""	GUADALUPE	"100°13'41"""	Guadalupe	BMU361902621	1213 	 		312111	Bebidas y tabaco	Produccion de refrescos	376740.5535	2840830.2566
Embotelladora de refrescos	Atributo no considerado en este año	2022	Carretera AV. INSURGENTES	36	64640	Colonia SAN JERONIMO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS MUNDIALES, S. DE R. L. DE C. V.,	Nuevo León	"25°40'42"""	MONTERREY	"100°21'59"""	Monterrey	BMU361903931	1618 	 		312111	Bebidas y tabaco	Produccion de refrescos	362850.0742	2840784.5769
PRODUCCION Y VENTA DE BEBIDAS CARBONATADAS NO ALCOHOLICAS	Atributo no considerado en este año	2022	Calle PROLONGACION CALIXTO AYALA # 200	36	87350	Colonia INDUSTRIAL	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS MUNDIALES, S. DE R. L. DE C. V.,	Tamaulipas	"25°52'25"""	HEROICA MATAMOROS	"97°31'13"""	Matamoros	BMU362802211	200 	 		312111	Bebidas y tabaco	Produccion de refrescos	648247.3101	2862552.7606
Fabricación de llantas	Atributo no considerado en este año	2022	Calle AVENIDA DEL PARQUE	6B	65550		Fabricación de llantas y cámaras	Atributo no considerado en este año	Atributo no considerado en este año	BRIDGESTONE NEUMÁTICOS DE MONTERREY, S.A. DE C.V.,PLANTA CIÉNEGA DE FLORES	Nuevo León	"25°54'48"""	CIENEGA DE FLORES	"100°13'50"""	Ciénega de Flores	BNM6B1901211	1000 	 	MONTERREY  TECHNOLOGY PARK	326211	Automotriz	Produccion de llantas y camaras nuevas	376747.6698	2866676.2152
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2022	Calle PROFESORA AURORA REZA	9M	04330	Colonia LOS REYES COYOACAN	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	BOCAR SA DE CV,BOCAR	Ciudad de México	"19°20'11"""	COYOACAN	"99°9'34"""	Coyoacán	BOC9M0900311	255 	 		336390	Automotriz	Produccion de otras auto partes	483248.6451	2138078.2895
FABRICACION DE AUTOPARTES ALUMINIO	Atributo no considerado en este año	2022	Avenida CIRCUITO DE LA INDUSTRIA NORTE	9M	52000		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	BOCAR, S.A. DE C.V.,BOCAR, S.A DE C.V  SUCURSAL LERMA	México	"19°17'51"""	LERMA DE VILLADA	"99°32'59"""	Lerma	BOC9M1505111	38 	 	PARQUE INDUSTRIAL LERMA	336390	Automotriz	Produccion de otras auto partes	442238.7391	2133846.3776
Purificación y Embotellado de Agua	Atributo no considerado en este año	2022	Boulevard MIGUEL ALEMAN VALDEZ	MQ	50226	Pueblo SAN PEDRO TOTOLTEPEC	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	BONAFONT, S. A. DE C. V.,BONAFONT	México	"19°19'49"""	SAN PEDRO TOTOLTEPEC	"99°34'9"""	Toluca	BON1510601507	521 	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	440205.3307	2137472.0462
FABRICACIÓN DE EQUIPOS Y APARATOS DE DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2022	Calle Cinco Sur	ND	50200		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	HUBBELL PRODUCTS MEXICO S. DE R.L. DE C.V.,	México	"19°22'48"""	SAN ANDRES CUEXCONTITLAN	"99°34'38"""	Toluca	BPM1510600723	104 	 	SAN ANDRES CUEXCONTITLAN	331520	Equipos y articulos electronicos, electricos y domesticos	Fundicion  y moldeo de piezas de metales no ferrosos	439365.4328	2142998.4335
Fabricación de bolsas y películas de plástico flexible sin soporte para envase o empaque y	Atributo no considerado en este año	2022	Prolongación 16 de Septiembre	5E	54900	Barrio NATIVITAS	Impresión de formas continuas y otros impresos	Atributo no considerado en este año	Atributo no considerado en este año	BEMIS PACKAGING MEXICO S.A. DE C.V.,BPM PLANTA TULTITLAN	México	"19°39'25"""	TULTITLAN DE MARIANO ESCOBEDO	"99°10'3"""	Tultitlán	BPM1510901058	1 	 		323119	Otros	Edicion, Encuadernacion y/o impresion	482439.2089	2173537.2065
Confeccion de Costales	Atributo no considerado en este año	2022	Calle POZA RICA Y SENDERO NACIONAL	3Y	87560		Confección de costales	Atributo no considerado en este año	Atributo no considerado en este año	BULK PACK DE MEXICO, S. DE R.L. DE C.V.,BULK PACK	Tamaulipas	"25°52'5"""	HEROICA MATAMOROS	"97°34'6"""	Matamoros	BPM3Y2802211	102 	 	LOS ARADOS	314911	Textiles, fibras e hilos	Produccion de bolsas y costales textiles	643421.424	2861856.0796
Fabricación de bolsas y películas de plástico flexible sin soporte para envase o empaque	Atributo no considerado en este año	2022	Calle KM 3.5 CARRET. ZACAPU PANINDICUARO	6E	58600	Colonia ZACAPU CENTRO	Fabricación de bolsas y películas de plástico flexible	Atributo no considerado en este año	Atributo no considerado en este año	BEMIS PACKAGING MEXICO S.A. DE C.V.,BPM PLANTA ZACAPU	Michoacán de Ocampo	"19°50'1"""	ZACAPU	"101°46'32"""	Zacapu	BPM5Y1610711	S/N 	 		326110	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	209257.3063	2195460.9079
Fabricación de pernos de pistón para motores de combustión interna de gasolina y diésel	Atributo no considerado en este año	2022	Carretera  a Villa de García	9M	66367		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	BN PRODUCTOS MAQUINADOS Y SINTERIZADOS DE MÉXICO, S. DE R.L. DE C.V.,BN	Nuevo León	"25°43'16"""	CIUDAD SANTA CATARINA	"100°30'52"""	Santa Catarina	BPM861904811	Km 2.5 	Edificio # 6 	Parque Industrial FINSA #2 Diamante	336390	Automotriz	Produccion de otras auto partes	348062.7895	2845684.6857
FABRICACION DE PARTES SISTEMA FRENOS DE AUTOMOVILES Y CAMIONES	Atributo no considerado en este año	2022	Calle 1RA. PRIVADA DE PROVIDENCIA	LM	13210	Colonia LOS OLIVOS	Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	BALATAS DE POTENCIA S.A DE C.V.,BALATAS DE POTENCIA S.A. DE C.V.	Ciudad de México	"19°18'33"""	TLAHUAC	"99°3'19"""	Tláhuac	BPOLM0901111	NO.13 	 		336340	Automotriz	Autopartes para transportes fabricadas con asbesto	494182.5834	2135045.7416
FUNDICIÓN Y ALEACIÓN DE METALES NO FERROSOS	Atributo no considerado en este año	2022	Calle CIRCUITO ENRIQUE DE LARA	LJ	27019		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	BAPO PROMETAL SA DE CV,BAPO PROMETAL	Coahuila de Zaragoza	"25°35'31"""	TORREON	"103°24'9"""	Torreón	BPR0503500001	275 	 	CIUDAD INDUSTRIAL	331520	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	660421.5636	2831484.5199
 Purificación y embotellado de agua 	Atributo no considerado en este año	2022	Avenida JOSE LOPEZ PORTILLO	MQ	24097	Unidad Habitacional LAS FLORES	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA CAMPECHE	Campeche	"19°48'53"""	SAN FRANCISCO DE CAMPECHE	"90°31'39"""	Campeche	BPU0400200532	255 	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	758997.0585	2192878.9125
Elaboración de refrescos y otras bebidas no alcohólicas 	Atributo no considerado en este año	2022	Carretera TUXTLA LA ANGOSTURA KM 9	36	29169	Colonia RIVERA CUPIA	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA TUXTLA	Chiapas	"16°39'46"""	CHIAPA DE CORZO	"93°0'57"""	Chiapa de Corzo	BPU0702700048	S/N 	 		312111	Bebidas y tabaco	Produccion de refrescos	498296.2294	1842251.4604
ELABORACIÓN DE BEBIDAS CARBONATADAS Y NO CARBONATADAS NO ALCOHOLICAS Y EMBOTELLADO DE AGUA	Atributo no considerado en este año	2022	Carretera  PUERTO MARQUES LAS CRUCES KM 1	36	39898	Fracción RINCONADA DIAMANTE	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA ACAPULCO	Guerrero	"16°49'37"""	ACAPULCO DE JUAREZ	"99°48'50"""	Acapulco de Juárez	BPU1200100578	S/N 	S/N 		312111	Bebidas y tabaco	Produccion de refrescos	413264.4221	1860616.4846
ELABORACION DE REFRESCOS Y OTRAS BEBIDAS NO ALCOHOLICAS 	Atributo no considerado en este año	2022	Calle LA CAPILLA	36	45870	Colonia LA CAPILLA	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA GATORADE GUADALAJARA	Jalisco	"20°25'57"""	LOS OLIVOS	"103°12'55"""	Ixtlahuacán de los Membrillos	BPU1404400042	4000 	 		312111	Bebidas y tabaco	Produccion de refrescos	686173.895	2260363.0399
Purificación y embotellado de agua	Atributo no considerado en este año	2022	Carretera ZAMORA - LA BARCA	MQ	59617	Colonia ZAMORA DE HIDALGO CENTRO	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA ZAMORA	Michoacán de Ocampo	"20°0'54"""	ZAMORA DE HIDALGO	"102°16'48"""	Zamora	BPU1610800094	KM 3.1 	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	784571.7883	2215455.2181
ELABORACIÓN DE BEBIDAS CARBONATADAS Y NO CARBONATADAS NO ALCOHÓLICAS Y EMBOTELLADO DE AGUA	Atributo no considerado en este año	2022	Calle CAMINO A RESURRECCION	36	72227	Colonia RESURRECCIÓN NORTE	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA PUEBLA	Puebla	"19°3'32"""	LA RESURRECCION	"98°9'23"""	Puebla	BPU2111400602	5425 	 		312111	Bebidas y tabaco	Produccion de refrescos	588738.0286	2107572.7983
 Purificación y embotellado de agua 	Atributo no considerado en este año	2022	Carretera VILLAHERMOSA-TEAPA	MQ	86280	Villa PARRILLA I	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA VILLAHERMOSA	Tabasco	"17°54'20"""	PARRILLA	"92°55'20"""	Centro	BPU2700400612	KM 12.5	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	508217.544	1979761.9742
ELABORACIÓN DE BEBIDAS CARBONATADAS Y NO CARBONATADAS NO ALCOHÓLICAS Y EMBOTELLADO DE AGUA	Atributo no considerado en este año	2022	Avenida TUXTEPEC	36	94277	Pueblo PASO DEL TORO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S. DE R.L. DE C.V.,PLANTA VERACRUZ	Veracruz de Ignacio de la Llave	"19°1'7"""	PASO DEL TORO	"96°8'2"""	Medellín	BPU3010500570	S/N 	 		312111	Bebidas y tabaco	Produccion de refrescos	801696.7017	2105374.3087
ELABORACIÓN DE BEBIDAS CARBONATADAS Y NO CARBONATADAS NO ALCOHOLICAS Y EMBOTELLADO DE AGUA	Atributo no considerado en este año	2022	Carretera TRANSISMICA	36	96729	Colonia MINATITLAN CENTRO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA MINATITLÁN	Veracruz de Ignacio de la Llave	"17°59'43"""	MINATITLAN	"94°35'1"""	Minatitlán	BPU3010800099	KM 264 	 		312111	Bebidas y tabaco	Produccion de refrescos	332308.49	1990408.796
Elaboración de refrescos y otras bebidas no alcohólicas 	Atributo no considerado en este año	2022	Calle 60 DIAGONAL X 61 Y 63	36	97288	Colonia FRACC PARQUE INDUSTRIAL	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS S DE RL DE CV,PLANTA MERIDA	Yucatán	"21°3'55"""	MERIDA	"89°38'21"""	Mérida	BPU3105001308	501 	 		312111	Bebidas y tabaco	Produccion de refrescos	225749.9439	2331645.8742
Fabricación de Estructuras Metálicas para Automóviles	Atributo no considerado en este año	2022	Calle MAX BROSE	MV	76295		Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	BROSE QUERETARO SA DE CV,	Querétaro	"20°38'0"""	COLON	"100°10'30"""	Colón	BQU2200500036	1 	 	PARQUE INDUSTRIAL AEROTECH	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	377553.8034	2282024.6142
FABRICACION DE MOTOCICLETAS; INCLUYE CUATRIMOTOS Y SIMILARES	Atributo no considerado en este año	2022	Avenida  FERROCARRIL	9Q	76220		Fabricación de otro equipo de transporte	Atributo no considerado en este año	Atributo no considerado en este año	BRP QUERETARO SA DE CV,	Querétaro	"20°49'40"""	SANTA ROSA JAUREGUI	"100°25'9"""	Querétaro	BQU2201400022	202 	 	PARQUE INDUSTRIAL QUERETARO	336999	Automotriz	Produccion de motocicletas	352325.8768	2303765.0671
Fabricacion de productos deportivos	Atributo no considerado en este año	2022	Avenida PEDREGAL	A4	88780		Fabricación de artículos de alfarería, porcelana y loza	Atributo no considerado en este año	Atributo no considerado en este año	BBP REYNOSA S DE RL DE CV,	Tamaulipas	"25°59'47"""	REYNOSA	"98°11'34"""	Reynosa	BRE2803200115	NA 	NA 	PARQUE INDUSTRIAL COLONIAL	327111	Articulos y productos compuestos de diferentes materiales	Produccion de articulos y aparatos deportivos	580772.6302	2875545.8267
fabricación de resinas sinteticas	Atributo no considerado en este año	2022	Calle ACERO	5Q	55320	Colonia ESFUERZO NACIONAL	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	BARNICES Y RESINAS S.A. DE C.V.,RESINAS BYRSA	México	"19°31'34"""	ECATEPEC DE MORELOS	"99°4'21"""	Ecatepec de Morelos	BRE5Q1503311	8 13	 		325211	Quimica	Produccion de resinas sinteticas	492376.8786	2159055.8784
Fabricacion-Compra-venta y reparacion de aparatos de pesar y medir	Atributo no considerado en este año	2022	Calle AVILA CAMACHO	LK	27438	Colonia SANTA MARIA	Fabricación de aparatos e instrumentos para pesar	Atributo no considerado en este año	Atributo no considerado en este año	BASCULAS REVUELTA MAZA S.A. DE C.V.,	Coahuila de Zaragoza	"25°33'30"""	TORREON	"103°26'9"""	Torreón	BRM8L0503511	S/N 	 		333993	Articulos y productos metalicos	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	657125.3904	2827714.6828
COMPRA-VENTA DISTRUBUCION, FABRICACION Y MAQUILA DE PRODUCTOS FACMACEUTICOS QUIMICOS Y BIO	Atributo no considerado en este año	2022	Calle INGENIERO SALVADOR SANCHEZ COLIN	5T	50458	Colonia ATLACOMULCO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BRULUAGSA SA DE CV,	México	"19°47'50"""	ATLACOMULCO DE FABELA	"99°52'22"""	Atlacomulco	BRU5T1501411	10043 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	408559.2411	2189294.0772
Fabricación de válvulas, termostatos, pilotos y conexiones a gas.	Atributo no considerado en este año	2022	Carretera  Federal Qro.-Celaya	87	38160	Colonia PREDIO TIERRA BLANCA	Fabricación de válvulas metálicas	Atributo no considerado en este año	Atributo no considerado en este año	BURNER SYSTEMS INTERNATIONAL DE MÉXICO, S. A. DE C.V.,BURNER SYSTEMS INTERNATIONAL DE MÉXICO, S.A. DE C.V.	Guanajuato	"20°32'20"""	APASEO EL GRANDE	"100°44'59"""	Apaseo el Grande	BSI871100511	Km. 44.2 	 		332910	Metalurgica (incluye la siderurgica)	Produccion de valvulas metalicas	317560.7294	2272099.1632
Fabricación y ensamble de automóviles	Atributo no considerado en este año	2022	Boulevard BMW	9G	79526		Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	BMW SLP S.A. DE C.V.,BMW SLP	San Luis Potosí	"21°58'3"""	VILLA DE REYES	"100°50'58"""	Villa de Reyes	BSL2405000025	655 	 	Desarrollo Logistik	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	309029.8276	2430412.8906
RESTAURACIÓN DE ARTICULOS DEPORTIVOS	Atributo no considerado en este año	2022	Calle AGUILA AMERICANA	A4	22215		Fabricación de artículos deportivos	Atributo no considerado en este año	Atributo no considerado en este año	BRG SPORTS MEXICO, S.A. DE C.V.,	Baja California	"32°29'43"""	TIJUANA	"116°54'8"""	Tijuana	BSM0200400554	5981 	 	EL AGUILA	339920	Articulos y productos compuestos de diferentes materiales	Produccion de articulos y aparatos deportivos	509171.7138	3595345.7802
Reacondicionamiento de cascos y hombreras para fútbol americano	Atributo no considerado en este año	2022	Avenida LA CONDESA	A4	67114	Colonia NEXXUS	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	BRG SPORTS MÉXICO S.A. DE  C.V. ,BRG SPORTS MÉXICO S.A. DE C.V.	Nuevo León	"25°41'43"""	GUADALUPE	"100°8'58"""	Guadalupe	BSM1902600058	1061 	 		339111	Articulos y productos compuestos de diferentes materiales	Produccion de articulos y aparatos deportivos	384653.0579	2842464.9185
Producción de soldaduras( Electrodos, Alambres tubulares) y decapantes	Atributo no considerado en este año	2022	Avenida HENRY FORD	7S	54030	Fraccionamiento FRACCIONAMIENTO INDUSTRIAL SAN NICOLAS	Fabricación de equipo para soldar y soldaduras	Atributo no considerado en este año	Atributo no considerado en este año	VOESTALPINE BOHLER WELDING MÉXICO SA. DE C.V.,	México	"19°33'11"""	TLALNEPANTLA	"99°12'13"""	Tlalnepantla de Baz	BSO7S1510411	16 	 		333991	Metalurgica (incluye la siderurgica)	Produccion de soldaduras de metales no ferrosos	478620.9435	2162039.0705
Fabricación y conversión de papel higiénico, servilleta y toalla	Atributo no considerado en este año	2022	Carretera LOS REYES ZACATEPEC	56	90450	Pueblo Santa Ursula Zimatepec	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	BLUE TISSUE SAPI DECV,BLUE TISSUE SAPI DE CV	Tlaxcala	"19°24'42"""	SANTA URSULA ZIMATEPEC	"98°9'39"""	Yauhquemehcan	BTI2904300023	KM 115.5 SN	 		322299	Celulosa y papel	Produccion de papel	588088.3623	2146623.5531
Tratamiento de Residuos Peligrosos Biológico Infecciosos	Atributo no considerado en este año	2022	Calle Manzana B	LX	52000		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	BIO TRATAMIENTOS MÉXICO, S. A. DE C.V.,BIOTRAMEX	México	"19°17'29"""	LERMA DE VILLADA	"99°31'30"""	Lerma	BTM1505100107	Lotes 12 y 13 	Lotes 12 y 13 	LERMA DE VILLADA CENTRO	562111	Tratamiento de residuos peligrosos	Tratamiento termico de residuos peligrosos	444826.9147	2133164.1188
PRODUCCION, FABRICACION O ENVASADO DE BEBIDAS DESTILADAS DE AGAVE	Atributo no considerado en este año	2022	Calle CAMINO A LA BARRANCA DE TECUANE	30	45380	Pueblo AMATITAN	Elaboración de bebidas destiladas de agave	Atributo no considerado en este año	Atributo no considerado en este año	BROWN-FORMAN MEXICO S. DE R.L. DE C.V.,CASA HERRADURA	Jalisco	"20°50'23"""	AMATITAN	"103°43'30"""	Amatitán	BTM301403911	10 	 		312142	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	632630.0341	2304960.8599
FABRICACIÓN, INSTALACIÓN Y MANTENIMIENTO DE VEHÍCULOS DE TRANSPORTE FERROVIARIO 	Atributo no considerado en este año	2022	Calle DOMICILIO CONOCIDO	9P	43990	Colonia ZONA INDUSTRIAL	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	BOMBARDIER TRANSPORTATION S.A. DE C.V.,ALSTOM	Hidalgo	"19°46'11"""	FRAY BERNARDINO DE SAHAGUN (CIUDAD SAHAGUN)	"98°35'24"""	Tepeapulco	BTM9G1306111	SN 	 		336510	Automotriz	Produccion de equipo ferroviario	542947.0655	2186053.9166
