nra	pag_1	nra_comp	pag_2	similitud
CGI2606100002	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CGI2606100002	CGI2606100005	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CGI2606100005	0.9230769230769231
CGV2300500418	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CGV2300500418	CGV2300500419	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CGV2300500419	0.9230769230769231
CGV3105000796	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CGV3105000796	CGV3105000797	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CGV3105000797	0.9230769230769231
CHR9W0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CHR9W0200211	CHR9W0200212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CHR9W0200212	0.9166666666666666
CIM7U0501011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIM7U0501011	CIM7U0503011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIM7U0503011	0.9166666666666666
CIN561904611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIN561904611	CIN571904611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIN571904611	0.9166666666666666
CIN9M2802211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIN9M2802211	CIN9M2802212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIN9M2802212	0.9166666666666666
CIT2M3010211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIT2M3010211	CIT2M3016011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIT2M3016011	0.9166666666666666
CIV7M1502511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIV7M1502511	CIV7M1502512	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CIV7M1502512	0.9166666666666666
CLM701903911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CLM701903911	CLM701903912	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CLM701903912	0.9166666666666666
CMA581507011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMA581507011	CMA581507021	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMA581507021	0.9166666666666666
CME0400300132	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300132	CME0400300183	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300183	0.9230769230769231
CME0400300168	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300168	CME0400300181	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300181	0.9230769230769231
CME0400300168	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300168	CME0400300183	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300183	0.9230769230769231
CME0400300168	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300168	CME0400300184	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300184	0.9230769230769231
CME0400300181	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300181	CME0400300183	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300183	0.9230769230769231
CME0400300181	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300181	CME0400300184	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300184	0.9230769230769231
CME0400300183	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300183	CME0400300184	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME0400300184	0.9230769230769231
CME1904800002	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME1904800002	CME1904800100	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME1904800100	0.9230769230769231
CME5H1404411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME5H1404411	CME5H1404421	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME5H1404421	0.9166666666666666
CME5J1505711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME5J1505711	CME5U1505711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME5U1505711	0.9166666666666666
CME731302911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME731302911	CME731302921	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME731302921	0.9166666666666666
CME732104011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME732104011	CME732104021	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME732104021	0.9166666666666666
CME732104011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME732104011	CME732404011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME732404011	0.9166666666666666
CME732603011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME732603011	CME732603012	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME732603012	0.9166666666666666
CME7N0900211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME7N0900211	CME7P0900211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME7P0900211	0.9166666666666666
CME831904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME831904811	CME8J1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8J1904811	0.9166666666666666
CME831904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME831904811	CME8N1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8N1904811	0.9166666666666666
CME8A0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8A0200211	CME8A0200221	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8A0200221	0.9166666666666666
CME8A0200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8A0200211	CME8A0900211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8A0900211	0.9166666666666666
CME8J1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8J1904811	CME8N1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8N1904811	0.9166666666666666
CME8N1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8N1904811	CME8N1904812	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME8N1904812	0.9166666666666666
CME912802211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME912802211	CME912802221	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME912802221	0.9166666666666666
CME950200411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME950200411	CME960200411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME960200411	0.9166666666666666
CME950803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME950803711	CME950803721	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME950803721	0.9166666666666666
CME9G0503011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9G0503011	CME9I0503011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9I0503011	0.9166666666666666
CME9M0101111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M0101111	CME9M0101131	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M0101131	0.9166666666666666
CME9M0101131	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M0101131	CME9M0101132	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M0101132	0.9166666666666666
CME9M2402811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M2402811	CME9M2402812	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M2402812	0.9166666666666666
CME9M2802221	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M2802221	CME9M2802241	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CME9M2802241	0.9166666666666666
CMENB1904611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMENB1904611	CMENB1904621	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMENB1904621	0.9166666666666666
CMO300901611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO300901611	CMO300901612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO300901612	0.9166666666666666
CMO911900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900611	CMO911900612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900612	0.9166666666666666
CMO911900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900611	CMO911900613	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900613	0.9166666666666666
CMO911900611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900611	CMO911904611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911904611	0.9166666666666666
CMO911900612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900612	CMO911900613	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900613	0.9166666666666666
CMO911900613	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO911900613	CMO951900613	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMO951900613	0.9166666666666666
CMR0502700028	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMR0502700028	CMR0502700089	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CMR0502700089	0.9230769230769231
COC741409711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC741409711	COC741409721	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC741409721	0.9166666666666666
COC741603011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC741603011	COC741603021	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC741603021	0.9166666666666666
COC9M0803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC9M0803711	COC9M0803713	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC9M0803713	0.9166666666666666
COC9M0803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC9M0803711	COC9M0803714	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC9M0803714	0.9166666666666666
COC9M0803713	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC9M0803713	COC9M0803714	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COC9M0803714	0.9166666666666666
COF0400300317	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COF0400300317	COF0400300370	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COF0400300370	0.9230769230769231
COF0400300370	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COF0400300370	COF0400300570	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COF0400300570	0.9230769230769231
COS5I1904611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COS5I1904611	COS5N1904611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COS5N1904611	0.9166666666666666
COTTW0400310	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COTTW0400310	COTTW0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=COTTW0400311	0.9166666666666666
CPB362802111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPB362802111	CPB362802112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPB362802112	0.9166666666666666
CPB362802111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPB362802111	CPB362802121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPB362802121	0.9166666666666666
CPB362802112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPB362802112	CPB362802121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPB362802121	0.9166666666666666
CPBMQ2804111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPBMQ2804111	CPBMQ2804121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPBMQ2804121	0.9166666666666666
CPEA42802711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPEA42802711	CPEA42802712	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPEA42802712	0.9166666666666666
CPILJ1901811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPILJ1901811	CPILV1901811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPILV1901811	0.9166666666666666
CPIMC1403911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPIMC1403911	CPIMC1403912	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPIMC1403912	0.9166666666666666
CPL7P1501311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPL7P1501311	CPL7P1501312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPL7P1501312	0.9166666666666666
CPO572201611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPO572201611	CPO572201621	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPO572201621	0.9166666666666666
CPS3100700001	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPS3100700001	CPS3100700002	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CPS3100700002	0.9230769230769231
CQU5H1901811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CQU5H1901811	CQU5H1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CQU5H1904811	0.9166666666666666
CRE872803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRE872803211	CRE872803212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRE872803212	0.9166666666666666
CRE872803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRE872803211	CRE8S2803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRE8S2803211	0.9166666666666666
CRI8N1904811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRI8N1904811	CRI8N1904812	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRI8N1904812	0.9166666666666666
CRIEE1903911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRIEE1903911	CRIKE1903911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRIKE1903911	0.9166666666666666
CRIKE1903911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRIKE1903911	CRIKE1903912	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRIKE1903912	0.9166666666666666
CRO690900511	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRO690900511	CRO690900512	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRO690900512	0.9166666666666666
CRY5K1100711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRY5K1100711	CRY5K1102711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRY5K1102711	0.9166666666666666
CRY5K2113611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRY5K2113611	CRY5K2113612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CRY5K2113612	0.9166666666666666
CSA6E0503011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CSA6E0503011	CSA6R0503011	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CSA6R0503011	0.9166666666666666
CSE1900600594	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CSE1900600594	CSE1900600595	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CSE1900600595	0.9230769230769231
CTE910200211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTE910200211	CTE910200212	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTE910200212	0.9166666666666666
CTE912802711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTE912802711	CTE9D2802711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTE9D2802711	0.9166666666666666
CTJ8V0803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803711	CTJ8V0803712	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803712	0.9166666666666666
CTJ8V0803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803711	CTJ8V0803713	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803713	0.9166666666666666
CTJ8V0803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803711	CTJ8V0803714	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803714	0.9166666666666666
CTJ8V0803711	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803711	CTJ8V0803715	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=CTJ8V0803715	0.9166666666666666
