nra,anio,cantidad_reportes
CAP730600911,2018,1
CAP730600911,2019,1
CAP730600911,2020,1
CAP730600911,2021,1
CAP730600911,2022,1
CAP731501011,2004,1
CAP731501011,2006,1
CAP731501011,2007,1
CAP731501011,2008,1
CAP731501011,2009,1
CAP731501011,2010,1
CAP731501011,2011,1
CAP731501011,2012,1
CAP731501011,2013,1
CAP731501011,2014,1
CAP731501011,2015,1
CAP731501011,2016,1
CAP731501011,2017,1
CAP731501011,2018,1
CAP731501011,2019,1
CAP731501011,2020,1
CAP731501011,2021,1
CAP731501011,2022,1
CAP731902111,2006,1
CAP731902111,2007,1
CAP732603021,2019,1
CAP732603021,2020,1
CAP732603021,2021,1
CAP732603021,2022,1
CAP732701211,2004,1
CAP732701211,2005,1
CAP732701211,2006,1
CAP732701211,2007,1
CAP732701211,2008,1
CAP732701211,2010,1
CAP732701211,2011,1
CAP732701211,2012,1
CAP732701211,2013,1
CAP732701211,2014,1
CAP732701211,2015,1
CAP732701211,2016,1
CAP732701211,2017,1
CAP732701211,2018,1
CAP732701211,2019,1
CAP732701211,2020,1
CAP732701211,2021,1
CAP732701211,2022,1
CAP733008511,2004,1
CAP733008511,2005,1
CAP733008511,2006,1
CAP733008511,2007,1
CAP733008511,2010,1
CAP733008511,2011,1
CAP733008511,2012,1
CAP733008511,2013,1
CAP733008511,2014,1
CAP733008511,2015,1
CAP733008511,2016,1
CAP733008511,2017,1
CAP733008511,2018,1
CAP733008511,2019,1
CAP733008511,2020,1
CAP733008511,2021,1
CAP733008511,2022,1
CAP741306311,2013,1
CAP741501011,2005,1
CAP741501011,2006,1
CAP741501011,2008,1
CAP741501011,2009,1
CAP741501011,2011,1
CAP741501011,2013,1
CAP741501011,2014,1
CAP741501011,2015,1
CAP741501011,2016,1
CAP741501011,2017,1
CAP741501011,2018,1
CAP741501011,2019,1
CAP741501011,2020,1
CAP741501011,2021,1
CAP741501011,2022,1
CAP741501012,2005,1
CAP741501012,2006,1
CAP741501012,2008,1
CAP9M0803711,2005,1
CAP9M0803711,2006,1
CAP9M0803711,2008,1
CAPEE1606911,2010,1
CAPEE1606911,2011,1
CAPEE1606911,2013,1
CAPRH2603011,2011,1
CAPRH2603011,2012,1
CAPRH2603011,2013,1
CAPRH2603011,2014,1
CAPRH2603011,2015,1
CAPRH2603011,2016,1
CAPRH2603011,2017,1
CAPRH2603011,2018,1
CAPS72300111,2007,1
CAPS72300111,2008,1
CAPS72300111,2009,1
CAPS72300111,2010,1
CAPUB2300811,2008,1
CAPUB2300811,2009,1
CAPUB2300811,2010,1
CAQ8A1505811,2011,1
CAQ8A1505811,2012,1
CAQ8A1505811,2013,1
CAQ8A1505811,2015,1
CAQ8A1505811,2016,1
CAQ8A1505811,2017,1
CAR2200400010,2016,1
CAR571904611,2005,1
CAR581103211,2007,1
CAR5E1505711,2011,1
CAR6E2803211,2004,1
CAR6E2803211,2005,1
CAR6E2803211,2006,1
CAR6E2803211,2007,1
CAR742200711,2005,1
CAR742200711,2006,1
CAR742200711,2007,1
CAR742200711,2009,1
CAR742200711,2010,1
CAR742200711,2011,1
CAR742200711,2012,1
CAR742200711,2013,1
CAR742200711,2015,1
CAR742200711,2016,1
CAR7T0900711,2007,1
CAR9J2201411,2004,1
CAR9J2201411,2005,1
CAR9J2201411,2006,1
CAR9J2201411,2007,1
CAR9M1900611,2006,1
CAR9M1900611,2007,1
CAR9M1900611,2008,1
CAR9M1900611,2009,1
CAR9M1900611,2010,1
CAR9M1900611,2011,1
CAR9M1900611,2012,1
CAR9M1900612,2006,1
CAR9M1900612,2007,1
CAR9M1900612,2008,1
CAR9M1900612,2009,1
CARHH0901511,2006,1
CARHH0901511,2007,1
CARHH0901511,2008,1
CARHH0901511,2010,1
CARLK0900311,2004,1
CARLK0900311,2005,1
CARLK0900311,2006,1
CARLK0900311,2007,1
CARLK0900311,2012,1
CARLK0900311,2013,1
CAS9M0101111,2004,1
CAS9M0101111,2005,1
CAS9M0101111,2006,1
CAS9M0101111,2007,1
CAS9M0101121,2008,1
CAS9M0101121,2009,1
CAS9M0101121,2010,1
CAS9M0101121,2011,1
CAS9M0101121,2012,1
CAS9M0101121,2013,1
CAS9M0101121,2018,1
CAS9M0101121,2019,1
CAS9M0101121,2020,1
CAS9M0101121,2021,1
CAS9M0101121,2022,1
CAS9M0502711,2004,1
CAS9M0502711,2005,1
CAS9M0502711,2006,1
CASMV0502811,2004,1
CASMV0502811,2005,1
CASMV0502811,2006,1
CAT5Z2107411,2004,1
CAT5Z2107411,2005,1
CAT5Z2107411,2006,1
CAT5Z2107411,2007,1
CAT5Z2107411,2008,1
CAT5Z2107411,2009,1
CAT5Z2107411,2010,1
CAT5Z2107411,2011,1
CAT5Z2107411,2012,1
CAT5Z2107411,2013,1
CAU2200500023,2017,1
CAU2200500023,2018,1
CAU2200500023,2019,1
CAUKE1505411,2015,1
CAUKE1505411,2016,1
CAUKE1505411,2017,1
CAV5Y1903911,2013,1
CAVBB0200111,2011,1
CAY911904611,2005,1
CAY911904611,2006,1
CAY911904611,2007,1
CAZ7L1510911,2004,1
CAZ7L1510911,2005,1
CAZ7L1510911,2007,1
CAZ7L1510911,2008,1
CAZ7L1510911,2009,1
CAZ7L1510911,2010,1
CAZ7L1510911,2011,1
CAZ7L1510911,2012,1
CAZ7L1510911,2013,1
CAZ7L1510911,2014,1
CAZ7L1510911,2016,1
CAZ7L1510911,2019,1
CAZ7L1510911,2020,1
CAZKE0900211,2012,1
CBA7T0503011,2010,1
CBA7T0503011,2011,1
CBA7T0503011,2012,1
CBA7T0503011,2014,1
CBA7T0503011,2015,1
CBA7T0503011,2016,1
CBA7T0503011,2017,1
CBA7T0503011,2018,1
CBA7T0503011,2019,1
CBAB01605211,2019,1
CBAB01605211,2020,1
CBAB01605211,2021,1
CBAB01605211,2022,1
CBAMI2200811,2004,1
CBAMI2200811,2005,1
CBAMI2200811,2006,1
CBAQF1101711,2006,1
CBAQF1101711,2011,1
CBAQF1101711,2012,1
CBAQF1101711,2013,1
CBAQF1101711,2014,1
CBAQF1101711,2015,1
CBAQF1101711,2016,1
CBAQF1101711,2017,1
CBB742107611,2004,1
CBB742107611,2005,1
CBB742107611,2006,1
CBB742107611,2007,1
CBB742107611,2008,1
CBCAI2802711,2012,1
CBCAI2802711,2013,1
CBE6E1904811,2015,1
CBE741301311,2004,1
CBE741301311,2005,1
CBE741301311,2006,1
CBE741301311,2007,1
CBE741301311,2008,1
CBE741301311,2009,1
CBE741301311,2010,1
CBE741301311,2011,1
CBE741301311,2012,1
CBE741301311,2013,1
CBE741301311,2014,1
CBE741301311,2015,1
CBE741301311,2016,1
CBE741301311,2017,1
CBE741301311,2018,1
CBE741301311,2019,1
CBE741301311,2020,1
CBE741301311,2021,1
CBE741301311,2022,1
CBE742200711,2019,1
CBE742200711,2020,1
CBE742200711,2021,1
CBE742200711,2022,1
CBERP1904811,2004,1
CBF582804011,2010,1
CBF582804011,2013,1
CBF582804011,2014,1
CBF582804011,2015,1
CBF582804011,2016,1
CBF582804011,2017,1
CBF582804011,2018,1
CBF582804011,2019,1
CBF582804011,2020,1
CBF582804011,2021,1
CBF582804011,2022,1
CBLLU1102711,2004,1
CBLLU1102711,2005,1
CBLLU1102711,2006,1
CBLLU1102711,2008,1
CBLLU1102711,2009,1
CBLLU1102711,2010,1
CBLLU1102711,2011,1
CBLLU1102711,2017,1
CBLLU1102711,2018,1
CBLLU1102711,2019,1
CBLLU1102711,2020,1
CBLLU1102711,2021,1
CBLLU1102711,2022,1
CBMQF0803711,2005,1
CBMQF0803711,2007,1
CCA1801200018,2018,1
CCA1801200018,2019,1
CCA1801200018,2020,1
CCA2300500234,2016,1
CCA2300500234,2017,1
CCA2300500234,2018,1
CCA2300500234,2019,1
CCA2300500234,2020,1
CCA2300500234,2021,1
CCA2300500234,2022,1
CCA731307611,2004,1
CCA731307611,2006,1
CCA731307611,2007,1
CCA731307611,2008,1
CCA731307611,2009,1
CCA731307611,2010,1
CCA731307611,2011,1
CCA731307611,2012,1
CCA731307611,2013,1
CCA731307611,2014,1
CCA731307611,2015,1
CCA731307611,2016,1
CCA731307611,2017,1
CCA731307611,2018,1
CCA731307611,2019,1
CCA731307611,2020,1
CCA732005711,2004,1
CCA732005711,2005,1
CCA732005711,2006,1
CCA732005711,2007,1
CCA732005711,2008,1
CCA732005711,2009,1
CCA732005711,2010,1
CCA732005711,2011,1
CCA732005711,2012,1
CCA732005711,2013,1
CCA732005711,2014,1
CCA732005711,2015,1
CCA732005711,2016,1
CCA732005711,2017,1
CCA732005711,2018,1
CCA732005711,2019,1
CCA732005711,2020,1
CCA732005711,2021,1
CCA732005711,2022,1
CCA8A1403911,2005,1
CCA8A1403911,2006,1
CCA8A1403911,2007,1
CCA8A1403911,2010,1
CCA8A1403911,2012,1
CCA8A1403911,2013,1
CCA8A1403911,2014,1
CCA8A1403911,2021,1
CCAAY2300111,2014,1
CCAAY2300111,2021,1
CCAAY2300111,2022,1
CCAAY2300521,2009,1
CCAAY2300521,2010,1
CCAAY2300521,2011,1
CCAAY2300521,2012,1
CCAAY2300521,2013,1
CCE160531111,2005,1
CCE2M0900211,2007,1
CCE2M0900211,2008,1
CCE2M0900211,2009,1
CCE2M0900211,2010,1
CCE2M0900211,2011,1
CCE2M0900211,2012,1
CCE2M0900211,2014,1
CCE2M0900211,2015,1
CCE2M0900211,2016,1
CCE2M0900211,2017,1
CCE2M0900211,2018,1
CCE2M0900211,2019,1
CCE2M0900211,2022,1
CCE5Z1301011,2004,1
CCE5Z1301011,2005,1
CCE5Z1301011,2006,1
CCE5Z1301011,2007,1
CCE5Z1301011,2008,1
CCE5Z1301011,2009,1
CCE5Z1301011,2010,1
CCE5Z1301011,2011,1
CCE5Z1301011,2012,1
CCE5Z1301011,2013,1
CCE5Z1301011,2014,1
CCE5Z1301011,2015,1
CCE5Z1301011,2016,1
CCE5Z1301011,2017,1
CCE5Z1301011,2018,1
CCE5Z1301011,2019,1
CCE5Z1301011,2020,1
CCE5Z1301011,2021,1
CCE5Z1301011,2022,1
CCE5Z1605311,2006,1
CCE5Z1605311,2007,1
CCE5Z1605311,2008,1
CCE5Z1605311,2009,1
CCE5Z1605311,2010,1
CCE5Z1605311,2011,1
CCE5Z1605311,2012,1
CCE5Z1605311,2013,1
CCE5Z1605311,2021,1
CCE5Z1605311,2022,1
CCE7W2201611,2005,1
CCE7W2201611,2006,1
CCEQF1100711,2007,1
CCEQF1100711,2008,1
CCEQF1100711,2009,1
CCEQF1100711,2010,1
CCEQF1100711,2011,1
CCEQF1100711,2012,1
CCEQF1100711,2014,1
CCEQF1100711,2015,1
CCEQF1100711,2016,1
CCEQF1100711,2017,1
CCEQF1100711,2018,1
CCEQF1100711,2019,1
CCEQF1100711,2020,1
CCEQF1100711,2021,1
CCEQF1100711,2022,1
CCEZU0900511,2015,1
CCEZU0900511,2016,1
CCEZU0900511,2017,1
CCEZU0900511,2018,1
CCEZU0900511,2019,1
CCEZU0900511,2020,1
CCEZU0900511,2021,1
CCEZU0900511,2022,1
CCH920900711,2004,1
CCH920900711,2005,1
CCH920900711,2008,1
CCH920900711,2009,1
CCH920900711,2010,1
CCH920900711,2011,1
CCH920900711,2012,1
CCH920900711,2013,1
CCH920900711,2014,1
CCH920900711,2015,1
CCH920900711,2016,1
CCI622402811,2004,1
CCI622402811,2005,1
CCI622402811,2006,1
CCI622402811,2016,1
CCM0200302270,2020,1
CCM0200302270,2022,1
CCM0804500019,2018,1
CCM0804500019,2019,1
CCM0804500019,2021,1
CCM0804500019,2022,1
CCM1403900917,2022,1
CCM1510600690,2014,1
CCM1510600690,2015,1
CCM1510600690,2016,1
CCM1510600690,2017,1
CCM1510600690,2018,1
CCM1510600690,2019,1
CCM1510600690,2020,1
CCM1510600690,2021,1
CCM1510600690,2022,1
CCM2201101210,2018,1
CCM2201101210,2019,1
CCM2201101210,2020,1
CCM2P0900221,2005,1
CCM2P1900621,2011,1
CCM2P1900621,2012,1
CCM2P1900621,2013,1
CCM2P1900621,2014,1
CCM2P1900621,2015,1
CCM300200311,2010,1
CCM300200311,2011,1
CCM300200311,2012,1
CCM300200311,2013,1
CCM300200311,2014,1
CCM300200311,2015,1
CCM300200311,2016,1
CCM300200311,2017,1
CCM300200311,2018,1
CCM300200311,2021,1
CCM300200311,2022,1
CCM301403911,2006,1
CCM301403911,2008,1
CCM301403911,2009,1
CCM301403911,2010,1
CCM301403911,2011,1
CCM301403911,2012,1
CCM301403911,2013,1
CCM301510611,2006,1
CCM301510611,2007,1
CCM301510611,2008,1
CCM301510611,2010,1
CCM301510611,2011,1
CCM301903921,2006,1
CCM301903921,2014,1
CCM301903921,2015,1
CCM301903921,2016,1
CCM301903921,2018,1
CCM301903921,2019,1
CCM301903921,2020,1
CCM301903921,2021,1
CCM301903921,2022,1
CCM302111721,2004,1
CCM302111721,2005,1
CCM302111721,2006,1
CCM302111731,2016,1
CCM302111731,2017,1
CCM302111731,2018,1
CCM302111731,2019,1
CCM302111731,2020,1
CCM302111731,2021,1
CCM302111731,2022,1
CCM302604211,2007,1
CCM302604211,2008,1
CCM302604211,2009,1
CCM302604211,2010,1
CCM302604211,2011,1
CCM302604211,2012,1
CCM302604211,2013,1
CCM302604211,2014,1
CCM302604211,2015,1
CCM302604211,2016,1
CCM302604211,2017,1
CCM302604211,2018,1
CCM302604211,2019,1
CCM302604211,2020,1
CCM302604211,2021,1
CCM302604211,2022,1
CCM303011811,2004,1
CCM303011811,2005,1
CCM303011811,2006,1
CCM303011811,2007,1
CCM303011821,2008,1
CCM303011821,2009,1
CCM303011821,2010,1
CCM303011821,2011,1
CCM303011821,2014,1
CCM303011821,2015,1
CCM303011821,2016,1
CCM303011821,2017,1
CCM303011821,2018,1
CCM303011821,2019,1
CCM303011821,2020,1
CCM303011821,2021,1
CCM303011821,2022,1
CCM312604211,2006,1
CCM350200311,2004,1
CCM350200311,2005,1
CCM350200311,2006,1
CCM350200312,2005,1
CCM5U1503311,2008,1
CCM5U1503311,2009,1
CCM5U1503311,2010,1
CCM5U1503311,2011,1
CCM5U1503311,2012,1
CCM5U1503311,2022,1
CCM7N2402811,2005,1
CCM7N2402811,2006,1
CCM7U0803711,2004,1
CCM7U0803711,2005,1
CCM7U0803711,2006,1
CCM7U0803711,2007,1
CCM7U0803711,2008,1
CCM912604311,2016,1
CCM912604311,2017,1
CCM912604311,2018,1
CCM912604311,2019,1
CCM912604311,2020,1
CCM912604311,2022,1
CCM912802211,2008,1
CCM912803211,2015,1
CCM912803211,2016,1
CCM912803211,2017,1
CCM912803211,2018,1
CCM912803211,2019,1
CCM912803211,2020,1
CCM912803211,2021,1
CCM912803211,2022,1
CCM950200411,2004,1
CCM950200411,2005,1
CCM950200411,2006,1
CCM950200411,2007,1
CCM950200411,2008,1
CCM950200411,2014,1
CCM950200411,2015,1
CCM950200411,2016,1
CCM950200411,2017,1
CCM950200411,2018,1
CCM950200411,2019,1
CCM950200411,2020,1
CCM950803711,2008,1
CCMEA1510611,2004,1
CCMEA1903911,2004,1
CCMMB2800311,2009,1
CCMMB2800311,2011,1
CCMMB2800311,2012,1
CCMMB2800311,2014,1
CCMMB2800311,2015,1
CCMMB2800311,2016,1
CCMMB2800311,2017,1
CCMMB2800311,2018,1
CCMMB2800311,2019,1
CCMMB2800311,2020,1
CCMMB2800311,2021,1
CCMMB2800311,2022,1
CCMRP1900611,2004,1
CCMRP2604211,2004,1
CCMS70200311,2004,1
CCMS70200311,2005,1
CCMS70200311,2008,1
CCMS70200311,2009,1
CCMS70200311,2010,1
CCMS70200311,2011,1
CCMS70200311,2012,1
CCMS70200311,2013,1
CCMSC1510611,2009,1
CCN0100900002,2014,1
CCN0100900002,2015,1
CCN0100900002,2016,1
CCN0100900002,2017,1
CCN1103100017,2017,1
CCN1103100017,2019,1
CCN1103100017,2020,1
CCN1103100017,2021,1
CCN1103100017,2022,1
CCN730100911,2006,1
CCN730100911,2007,1
CCN730100911,2008,1
CCN730100911,2009,1
CCN730100911,2010,1
CCN730100911,2011,1
CCN730100911,2012,1
CCN730100911,2013,1
CCN730100931,2004,1
CCN730100931,2005,1
CCO150000011,2014,1
CCO150000011,2015,1
CCO150000011,2016,1
CCO150000011,2017,1
CCO150000011,2018,1
CCO150000011,2019,1
CCO150000011,2020,1
CCO150000011,2021,1
CCO150000011,2022,1
CCO1Z1503311,2005,1
CCO1Z1503311,2007,1
CCO1Z1503311,2008,1
CCO1Z1503311,2009,1
CCO1Z1503311,2010,1
CCO1Z1503311,2011,1
CCO1Z1503311,2012,1
CCO1Z1503311,2013,1
CCO300502211,2010,1
CCO300502211,2011,1
CCO300502211,2012,1
CCO300502211,2013,1
CCO300502211,2015,1
CCO300502211,2016,1
CCO300502211,2017,1
CCO300502211,2020,1
CCO300502211,2021,1
CCO300502211,2022,1
CCO3103800005,2017,1
CCO3103800005,2018,1
CCO3103800005,2019,1
CCO3103800005,2020,1
CCO3103800005,2021,1
CCO3103800005,2022,1
CCO571904611,2012,1
CCO571904611,2013,1
CCO571904611,2014,1
CCO571904611,2015,1
CCO571904611,2016,1
CCO571904611,2017,1
CCO571904611,2018,1
CCO571904611,2019,1
CCO571904611,2020,1
CCO571904611,2021,1
CCO571904611,2022,1
CCO761305111,2005,1
CCO761903911,2013,1
CCO763105011,2016,1
CCO763105011,2017,1
CCO7Q1103211,2011,1
CCO7Q1103211,2012,1
CCO7Q1103211,2013,1
CCO7Q1103211,2014,1
CCO7Q1103211,2015,1
CCO7Q1103211,2016,1
CCO7Q1103211,2018,1
CCO7Q1103211,2019,1
CCO7Q1103211,2020,1
CCO7Q1103211,2021,1
CCO7Q1103211,2022,1
CCO7Q1503311,2011,1
CCO7Q1512111,2011,1
CCO7Q1512111,2013,1
CCO7Q1512111,2017,1
CCO7Q1512111,2018,1
CCO7Q1512111,2019,1
CCO7Q1512111,2020,1
CCO7Q1512111,2021,1
CCO7Q1512111,2022,1
CCO851103211,2010,1
CCO8A1409811,2008,1
CCOMB2800311,2004,1
CCOMB2800311,2005,1
CCOMB2800311,2008,1
CCOMB2800321,2006,1
CCOMB2800321,2007,1
CCOUA1406611,2006,1
CCPND0900511,2004,1
CCPND0900511,2005,1
CCPND0900511,2006,1
CCPND0900511,2007,1
CCPND0900511,2009,1
CCPND0900511,2010,1
CCPND0900511,2011,1
CCPND0900511,2012,1
CCPND0900511,2013,1
CCPND0900511,2014,1
CCPND0900511,2015,1
CCPND0900511,2016,1
CCPND0900511,2017,1
CCPND0900511,2018,1
CCPND0900511,2019,1
CCPND0900511,2020,1
CCPND0900511,2021,1
CCR8A0200411,2006,1
CCS570200411,2007,1
CCS570200411,2008,1
CCS570200411,2009,1
CCS570200411,2010,1
CCS570200411,2011,1
CCS570200411,2012,1
CCS570200411,2013,1
CCS570200411,2014,1
CCS570200411,2015,1
CCS570200411,2016,1
CCS570200411,2017,1
CCS570200411,2018,1
CCS570200411,2019,1
CCS570200411,2020,1
CCS570200411,2021,1
CCS570200411,2022,1
CCS581904811,2006,1
CCS581904811,2018,1
CCS581904811,2019,1
CCS581904811,2020,1
CCS581904811,2021,1
CCS581904811,2022,1
CCS581904812,2006,1
CCS581904812,2007,1
CCS581904812,2011,1
CCS581904812,2012,1
CCS581904812,2013,1
CCS581904812,2014,1
CCS581904812,2019,1
CCS581904812,2022,1
CCS5B2604211,2005,1
CCS5B2604211,2006,1
CCS5B2604211,2007,1
CCS5B2604211,2008,1
CCS5B2604211,2009,1
CCS5B2604211,2010,1
CCS5B2604211,2011,1
CCS5B2604211,2012,1
CCS5B2604211,2013,1
CCS5B2604211,2014,1
CCS5B2604211,2015,1
CCS5B2604211,2016,1
CCS5B2604211,2017,1
CCS5B2604211,2018,1
CCS5B2604211,2019,1
CCS5B2604211,2020,1
CCS5B2604211,2021,1
CCS5B2604211,2022,1
CCS912803211,2012,1
CCS912803211,2013,1
CCS912803211,2014,1
CCS912803211,2015,1
CCS912803211,2016,1
CCS912803211,2018,1
CCS912803211,2019,1
CCS912803211,2020,1
CCS912803211,2021,1
CCS912803211,2022,1
CCSEA2803211,2004,1
CCSLK2803211,2006,1
CCSLK2803211,2007,1
CCSLK2803211,2008,1
CCSLK2803211,2009,1
CCSLK2803211,2010,1
CCSLK2803211,2011,1
CCSLK2803211,2012,1
CCSLK2803211,2013,1
CCSLK2803215,2013,1
CCSLK2803215,2014,1
CCSLK2803215,2015,1
CCSLK2803215,2017,1
CCSLK2803215,2018,1
CCT1412400094,2020,1
CCT1412400094,2021,1
CCT1412400094,2022,1
CCU301409411,2006,1
CCU301409411,2014,1
CCU301409411,2015,1
CCU301409411,2016,1
CCU301409411,2017,1
CCU301409411,2018,1
CCU301409411,2019,1
CCU301409411,2020,1
CCU301409411,2021,1
CCU301409411,2022,1
CCU301409811,2005,1
CCU301409811,2006,1
CCU301409811,2008,1
CCU301409811,2009,1
CCU301409811,2010,1
CCU301409811,2011,1
CCU301409811,2012,1
CCU301409811,2013,1
CCU301409811,2014,1
CCU301409811,2015,1
CCU301409811,2016,1
CCU301409811,2017,1
CCU301409811,2018,1
CCU301409811,2019,1
CCU301409811,2020,1
CCU301409811,2021,1
CCU301409811,2022,1
CCU301412411,2005,1
CCU301412411,2007,1
CCU301412411,2012,1
CCU301412411,2013,1
CCU301412411,2014,1
CCU301412411,2015,1
CCU301412411,2016,1
CCU301412411,2017,1
CCU301412411,2018,1
CCU301412411,2019,1
CCU301412411,2020,1
CCU301412411,2021,1
CCUEA1409411,2004,1
CCUHI1903911,2005,1
CCUHI1903911,2006,1
CCUKE1700711,2016,1
CCUKE1700711,2018,1
CDAHI0900511,2013,1
CDAHI0900511,2015,1
CDAHI0900511,2016,1
CDAHI0900711,2013,1
CDAHI0900711,2014,1
CDAHI0900711,2015,1
CDAHI0900711,2016,1
CDAHI0901612,2013,1
CDAHI0901612,2014,1
CDAHI0901612,2015,1
CDAHI0901612,2016,1
CDC0901600340,2018,1
CDC0901600340,2019,1
CDC0901600340,2020,1
CDC7Q1900611,2018,1
CDC7Q1900611,2019,1
CDC7Q1900611,2020,1
CDC7Q1900611,2021,1
CDC7Q1900611,2022,1
CDCAV0901611,2004,1
CDCAV0901611,2005,1
CDCAV0901611,2006,1
CDCEE1512111,2018,1
CDCND2803211,2005,1
CDCND2803211,2006,1
CDCND2803211,2007,1
CDE8A0901611,2004,1
CDE8A0901611,2005,1
CDE8A0901611,2006,1
CDE8A0901611,2007,1
CDE8A0901611,2009,1
CDE8A0901611,2010,1
CDE8A0901611,2011,1
CDE8A0901611,2012,1
CDE8A0901611,2013,1
CDE950200211,2015,1
CDE950200211,2016,1
CDE950200211,2017,1
CDE950200211,2018,1
CDE950200211,2019,1
CDE950200211,2020,1
CDE950200211,2021,1
CDE950200211,2022,1
CDE950200212,2004,1
CDE950200212,2005,1
CDEAI0200311,2006,1
CDENS2803211,2004,1
CDENS2803211,2005,1
CDENS2803211,2006,1
CDI7L1412011,2005,1
CDI7L1412011,2006,1
CDI7L1412011,2009,1
CDI7T0503011,2007,1
CDI7T0503011,2008,1
CDI7T0503011,2009,1
CDI7T0503011,2010,1
CDI7T0503011,2011,1
CDI7T0503011,2012,1
CDI7T0503011,2013,1
CDI7T0503011,2017,1
CDI7T0503011,2018,1
CDI7T0503011,2019,1
CDI7T0503011,2020,1
CDI7T0503011,2021,1
CDI7T0503011,2022,1
CDL5K1605211,2017,1
CDL5K1605211,2018,1
CDL5K1605211,2019,1
CDL5K1605211,2020,1
CDL5K1605211,2021,1
CDL5K1605211,2022,1
CDLR53004811,2004,1
CDLR53004811,2005,1
CDLR53004811,2006,1
CDLR53004811,2007,1
CDLR53004811,2008,1
CDLR53004811,2018,1
CDM0400300325,2016,1
CDM0400300325,2020,1
CDM121205811,2019,1
CDM121205811,2020,1
CDM121205811,2021,1
CDM121205811,2022,1
CDM7X2200611,2007,1
CDM7X2200611,2008,1
CDM7X2200611,2009,1
CDM7X2200611,2010,1
CDM7X2200611,2011,1
CDM7X2200611,2013,1
CDM9S2802711,2004,1
CDM9S2802711,2005,1
CDM9S2802711,2007,1
CDM9S2802711,2010,1
CDM9S2802711,2011,1
CDM9S2802711,2012,1
CDMMJ3201011,2019,1
CDMMJ3201011,2020,1
CDMMJ3201011,2021,1
CDMMJ3201011,2022,1
CDO9M2111411,2013,1
CDO9M2111411,2014,1
CDO9M2111411,2015,1
CDO9M2111411,2017,1
CDOTC0900713,2011,1
CDOTC0900713,2012,1
CDOTC0900713,2013,1
CDOTC0900713,2014,1
CDOTC0900713,2015,1
CDOTC0900713,2018,1
CDOTC0900713,2019,1
CDOTC0900713,2020,1
CDOTC0900713,2021,1
CDOTC1102011,2012,1
CDOTC1102011,2013,1
CDOTC1102011,2015,1
CDOTC1102011,2018,1
CDOTC1102011,2020,1
CDOTC1904611,2012,1
CDOTC1904611,2013,1
CDOTC1904611,2014,1
CDOTC1904611,2015,1
CDOTC1904611,2017,1
CDOTC1904611,2018,1
CDOTC1904611,2019,1
CDOTC1904611,2022,1
CDU0200200274,2016,1
CDU0708900037,2013,1
CDU0708900037,2018,1
CDU0708900037,2019,1
CDU0708900037,2020,1
CDU0708900037,2021,1
CDU0708900037,2022,1
CDU1103700075,2015,1
CDU1103700075,2016,1
CDU1103700075,2017,1
CDU1103700075,2018,1
CDU1103700075,2019,1
CDU1103700075,2020,1
CDU1103700075,2021,1
CDU1103700075,2022,1
CDU1402300020,2016,1
CDU1402300020,2022,1
CDU1510400338,2017,1
CDU1512102407,2017,1
CDU1512102407,2018,1
CDU1512102407,2019,1
CDU1512102407,2020,1
CDU1512102407,2021,1
CDU1512102407,2022,1
CDU1900600281,2019,1
CDU1900600281,2020,1
CDU1900600281,2021,1
CDU1900600281,2022,1
CDU1903900032,2022,1
CDU1904600255,2019,1
CDU1904600255,2020,1
CDU1904600255,2021,1
CDU1904600255,2022,1
CDU2500600961,2017,1
CDU2500600961,2018,1
CDU2500600961,2019,1
CDU2500600961,2020,1
CDU2500600961,2021,1
CDU2500600961,2022,1
CDU571000511,2012,1
CDU571000511,2013,1
CDU571000511,2014,1
CDU571000511,2015,1
CDU571000511,2016,1
CDU571000511,2017,1
CDU571000511,2018,1
CDU571000511,2019,1
CDU571000511,2020,1
CDU571000511,2021,1
CDU571000511,2022,1
CDU571410811,2010,1
CDU571410811,2011,1
CDU571410811,2012,1
CDU571410811,2013,1
CDU571410811,2014,1
CDU571410811,2015,1
CDU571410811,2016,1
CDU571410811,2017,1
CDU571410811,2018,1
CDU571410811,2019,1
CDU571410811,2020,1
CDU571410811,2021,1
CDU571410811,2022,1
CDU572500611,2013,1
CDU580200211,2013,1
CDU580200211,2014,1
CDU580801912,2012,1
CDU580801912,2017,1
CDU580801912,2020,1
CDU580801912,2022,1
CDU581306911,2010,1
CDU581306911,2011,1
CDU581306911,2012,1
CDU581306911,2013,1
CDU581306911,2014,1
CDU581306911,2015,1
CDU581306911,2016,1
CDU581306911,2017,1
CDU581306911,2018,1
CDU581306911,2019,1
CDU581306911,2020,1
CDU581306911,2021,1
CDU581306911,2022,1
CDU581409311,2013,1
CDU581409311,2015,1
CDU581409311,2022,1
CDU581409811,2012,1
CDU581409811,2019,1
CDU581409811,2021,1
CDU581409811,2022,1
CDU581501011,2015,1
CDU581507011,2009,1
CDU581507011,2011,1
CDU581507011,2012,1
CDU581510411,2012,1
CDU581510411,2013,1
CDU581510411,2014,1
CDU581510411,2015,1
CDU581510411,2016,1
CDU581510411,2017,1
CDU581510411,2018,1
CDU581510411,2019,1
CDU581510411,2020,1
CDU581510411,2021,1
CDU581510411,2022,1
CDU581510412,2013,1
CDU581510412,2018,1
CDU581510412,2019,1
CDU581510412,2020,1
CDU581510412,2021,1
CDU581510412,2022,1
