_id,latitudnorte,longitudoeste
65bec4d7675c397043f1eb8f,"19°22'50""","99°11'39"""
65bec4d7675c397043f1eb90,"19°31'42""","99°12'5"""
65bec4d7675c397043f1eb91,"18°39'39""","91°46'13"""
65bec4d7675c397043f1eb92,"19°4'1""","100°4'27"""
65bec4d7675c397043f1eb93,"25°30'14""","100°58'29"""
65bec4d7675c397043f1eb94,"20°56'58""","101°22'55"""
65bec4d7675c397043f1eb95,"21°59'36""","100°51'41"""
65bec4d7675c397043f1eb96,"19°17'38""","99°37'0"""
65bec4d7675c397043f1eb97,"25°58'59""","98°5'2"""
65bec4d7675c397043f1eb98,"18°39'13""","91°50'47"""
65bec4d7675c397043f1eb99,"18°39'12""","91°50'48"""
65bec4d7675c397043f1eb9a,"18°39'7""","91°50'54"""
65bec4d7675c397043f1eb9b,"23°40'30""","100°42'37"""
65bec4d7675c397043f1eb9c,"20°34'6""","100°34'49"""
65bec4d7675c397043f1eb9d,"25°41'58""","100°19'17"""
65bec4d7675c397043f1eb9e,"22°22'11""","97°53'56"""
65bec4d7675c397043f1eb9f,"21°0'2""","101°30'28"""
65bec4d7675c397043f1eba0,"19°4'5""","98°9'36"""
65bec4d7675c397043f1eba1,"19°39'53""","99°11'59"""
65bec4d7675c397043f1eba2,"20°51'25""","89°46'10"""
65bec4d7675c397043f1eba3,"20°36'35""","89°43'22"""
65bec4d7675c397043f1eba4,"20°49'10""","89°13'23"""
65bec4d7675c397043f1eba5,"20°38'4""","89°49'6"""
65bec4d7675c397043f1eba6,"20°28'50""","89°23'54"""
65bec4d7675c397043f1eba7,"20°49'38""","90°7'50"""
65bec4d7675c397043f1eba8,"20°32'12""","89°49'47"""
65bec4d7675c397043f1eba9,"20°14'15""","89°35'52"""
65bec4d7675c397043f1ebaa,"20°35'26""","88°57'34"""
65bec4d7675c397043f1ebab,"20°31'45""","89°3'10"""
65bec4d7675c397043f1ebac,"20°25'28""","89°10'31"""
65bec4d7675c397043f1ebad,"20°17'57""","89°12'41"""
65bec4d7675c397043f1ebae,"22°55'12""","109°49'43"""
65bec4d7675c397043f1ebaf,"19°5'13""","98°9'47"""
65bec4d7675c397043f1ebb0,"19°24'5""","99°9'21"""
65bec4d7675c397043f1ebb1,"27°52'45""","110°52'8"""
65bec4d7675c397043f1ebb2,"19°10'27""","96°14'12"""
65bec4d7675c397043f1ebb3,"18°1'29""","96°10'52"""
65bec4d7675c397043f1ebb4,"20°22'47""","99°59'3"""
65bec4d7675c397043f1ebb5,"18°15'36""","96°9'14"""
65bec4d7675c397043f1ebb6,"18°51'40""","97°3'56"""
65bec4d7675c397043f1ebb7,"19°27'47""","99°12'57"""
65bec4d7675c397043f1ebb8,"19°39'41""","101°15'16"""
65bec4d7675c397043f1ebb9,"19°8'28""","98°15'8"""
65bec4d7675c397043f1ebba,"20°37'1""","100°25'48"""
65bec4d7675c397043f1ebbb,"25°53'54""","103°24'22"""
65bec4d7675c397043f1ebbc,"19°17'37""","98°11'39"""
65bec4d7675c397043f1ebbd,"18°46'25""","95°45'53"""
65bec4d7675c397043f1ebbe,"20°29'52""","103°14'14"""
65bec4d7675c397043f1ebbf,"19°18'26""","99°31'57"""
65bec4d7675c397043f1ebc0,"20°29'45""","103°14'15"""
65bec4d7675c397043f1ebc1,"18°39'3""","91°50'46"""
65bec4d7675c397043f1ebc2,"25°50'8""","97°26'1"""
65bec4d7675c397043f1ebc3,"19°31'35""","99°6'51"""
65bec4d7675c397043f1ebc4,"22°6'57""","100°48'25"""
65bec4d7675c397043f1ebc5,"26°2'18""","98°12'54"""
65bec4d7675c397043f1ebc6,"19°31'54""","99°3'41"""
65bec4d7675c397043f1ebc7,"20°36'58""","101°14'4"""
65bec4d7675c397043f1ebc8,"25°54'39""","100°13'39"""
65bec4d7675c397043f1ebc9,"20°41'33""","88°16'1"""
65bec4d7675c397043f1ebca,"19°40'4""","99°9'57"""
65bec4d7675c397043f1ebcb,"21°1'9""","101°29'12"""
65bec4d7675c397043f1ebcc,"20°30'39""","100°55'52"""
65bec4d7675c397043f1ebcd,"25°33'17""","103°22'45"""
65bec4d7675c397043f1ebce,"25°35'56""","103°29'44"""
65bec4d7675c397043f1ebcf,"21°0'45""","101°28'34"""
65bec4d7675c397043f1ebd0,"20°31'9""","100°52'26"""
65bec4d7675c397043f1ebd1,"28°39'21""","105°58'23"""
65bec4d7675c397043f1ebd2,"25°40'42""","100°21'7"""
65bec4d7675c397043f1ebd3,"26°4'23""","98°22'23"""
65bec4d7675c397043f1ebd4,"19°18'43""","99°32'37"""
65bec4d7675c397043f1ebd5,"20°49'43""","100°25'38"""
65bec4d7675c397043f1ebd6,"25°55'8""","100°11'43"""
65bec4d7675c397043f1ebd7,"20°22'31""","87°19'38"""
65bec4d7675c397043f1ebd8,"20°51'3""","86°52'23"""
65bec4d7675c397043f1ebd9,"21°9'25""","86°48'55"""
65bec4d7675c397043f1ebda,"20°54'10""","86°50'55"""
65bec4d7675c397043f1ebdb,"19°17'19""","99°37'46"""
65bec4d7675c397043f1ebdc,"20°33'22""","101°9'6"""
65bec4d7675c397043f1ebdd,"19°17'32""","99°33'59"""
65bec4d7675c397043f1ebde,"25°39'56""","100°16'27"""
65bec4d7675c397043f1ebdf,"20°41'47""","87°0'57"""
65bec4d7675c397043f1ebe0,"20°21'47""","99°57'0"""
65bec4d7675c397043f1ebe1,"25°9'49""","99°49'31"""
65bec4d7675c397043f1ebe2,"20°32'3""","100°44'9"""
65bec4d7675c397043f1ebe3,"26°8'10""","98°21'43"""
65bec4d7675c397043f1ebe4,"19°24'48""","99°9'5"""
65bec4d7675c397043f1ebe5,"19°6'4""","104°20'54"""
65bec4d7675c397043f1ebe6,"20°41'40""","87°1'35"""
65bec4d7675c397043f1ebe7,"20°44'20""","103°23'51"""
65bec4d7675c397043f1ebe8,"25°44'18""","100°10'35"""
65bec4d7675c397043f1ebe9,"20°23'51""","103°6'15"""
65bec4d7675c397043f1ebea,"22°2'56""","100°52'36"""
65bec4d7675c397043f1ebeb,"19°9'54""","99°27'51"""
65bec4d7675c397043f1ebec,"19°27'40""","99°10'21"""
65bec4d7675c397043f1ebed,"28°38'19""","106°1'18"""
65bec4d7675c397043f1ebee,"22°4'31""","100°53'7"""
65bec4d7675c397043f1ebef,"20°37'28""","100°24'0"""
65bec4d7675c397043f1ebf0,"24°12'48""","110°17'51"""
65bec4d7675c397043f1ebf1,"31°43'49""","106°25'8"""
65bec4d7675c397043f1ebf2,"17°53'8""","93°10'9"""
65bec4d7675c397043f1ebf3,"32°28'32""","116°47'58"""
65bec4d7675c397043f1ebf4,"32°22'29""","117°2'22"""
65bec4d7675c397043f1ebf5,"20°28'29""","100°46'55"""
65bec4d7675c397043f1ebf6,"20°31'45""","103°15'1"""
65bec4d7675c397043f1ebf7,"29°20'34""","100°59'59"""
65bec4d7675c397043f1ebf8,"20°32'1""","103°15'13"""
65bec4d7675c397043f1ebf9,"32°26'52""","116°52'41"""
65bec4d7675c397043f1ebfa,"20°53'34""","101°23'7"""
65bec4d7675c397043f1ebfb,"20°32'0""","103°15'10"""
65bec4d7675c397043f1ebfc,"19°8'5""","98°15'34"""
65bec4d7675c397043f1ebfd,"19°24'38""","99°11'6"""
65bec4d7675c397043f1ebfe,"20°32'27""","100°44'7"""
65bec4d7675c397043f1ebff,"25°52'59""","97°33'38"""
65bec4d7675c397043f1ec00,"18°39'34""","92°6'34"""
65bec4d7675c397043f1ec01,"19°25'25""","98°8'55"""
65bec4d7675c397043f1ec02,"32°37'2""","115°23'44"""
65bec4d7675c397043f1ec03,"25°43'40""","100°31'24"""
65bec4d7675c397043f1ec04,"19°19'6""","98°51'18"""
65bec4d7675c397043f1ec05,"19°16'19""","99°28'53"""
65bec4d7675c397043f1ec06,"28°41'48""","100°33'38"""
65bec4d7675c397043f1ec07,"19°5'5""","98°11'37"""
65bec4d7675c397043f1ec08,"19°28'36""","99°11'40"""
65bec4d7675c397043f1ec09,"19°27'27""","99°11'56"""
65bec4d7675c397043f1ec0a,"19°37'13""","99°10'16"""
65bec4d7675c397043f1ec0b,"20°55'57""","89°40'51"""
65bec4d7675c397043f1ec0c,"18°30'26""","98°36'35"""
65bec4d7675c397043f1ec0d,"29°21'1""","101°0'16"""
65bec4d7675c397043f1ec0e,"19°33'40""","99°11'39"""
65bec4d7675c397043f1ec0f,"32°37'5""","115°23'38"""
65bec4d7675c397043f1ec10,"25°26'42""","100°53'56"""
65bec4d7675c397043f1ec11,"18°3'9""","96°9'8"""
65bec4d7675c397043f1ec12,"25°47'16""","100°34'42"""
65bec4d7675c397043f1ec13,"21°57'19""","99°24'17"""
65bec4d7675c397043f1ec14,"18°22'14""","95°44'32"""
65bec4d7675c397043f1ec15,"22°4'4""","102°16'43"""
65bec4d7675c397043f1ec16,"19°28'57""","90°40'25"""
65bec4d7675c397043f1ec17,"20°31'13""","100°51'53"""
65bec4d7675c397043f1ec18,"18°9'36""","95°11'12"""
65bec4d7675c397043f1ec19,"28°25'21""","110°2'25"""
65bec4d7675c397043f1ec1a,"18°52'23""","97°1'25"""
65bec4d7675c397043f1ec1b,"22°26'16""","97°57'40"""
65bec4d7675c397043f1ec1c,"25°37'43""","100°16'45"""
65bec4d7675c397043f1ec1d,"20°22'55""","99°58'47"""
65bec4d7675c397043f1ec1e,"25°11'50""","99°48'29"""
65bec4d7675c397043f1ec1f,"31°15'37""","110°58'0"""
65bec4d7675c397043f1ec20,"19°17'10""","99°1'39"""
65bec4d7675c397043f1ec21,"25°35'32""","100°53'6"""
65bec4d7675c397043f1ec22,"19°24'53""","102°3'1"""
65bec4d7675c397043f1ec23,"22°55'8""","105°49'10"""
65bec4d7675c397043f1ec24,"20°9'2""","96°56'37"""
65bec4d7675c397043f1ec25,"19°39'47""","99°11'27"""
65bec4d7675c397043f1ec26,"18°7'50""","94°22'16"""
65bec4d7675c397043f1ec27,"26°3'2""","98°22'4"""
65bec4d7675c397043f1ec28,"25°40'44""","100°17'18"""
65bec4d7675c397043f1ec29,"28°37'3""","100°34'14"""
65bec4d7675c397043f1ec2a,"22°28'44""","97°52'51"""
65bec4d7675c397043f1ec2b,"32°0'8""","116°50'13"""
65bec4d7675c397043f1ec2c,"25°52'40""","100°21'31"""
65bec4d7675c397043f1ec2d,"25°52'38""","100°19'42"""
65bec4d7675c397043f1ec2e,"22°28'59""","97°54'16"""
65bec4d7675c397043f1ec2f,"25°36'8""","103°28'5"""
65bec4d7675c397043f1ec30,"24°19'28""","107°21'55"""
65bec4d7675c397043f1ec31,"32°23'29""","117°3'26"""
65bec4d7675c397043f1ec32,"25°41'31""","100°19'6"""
65bec4d7675c397043f1ec33,"25°42'44""","100°5'49"""
65bec4d7675c397043f1ec34,"25°57'42""","109°1'27"""
65bec4d7675c397043f1ec35,"19°32'4""","99°3'52"""
65bec4d7675c397043f1ec36,"20°36'6""","100°25'1"""
65bec4d7675c397043f1ec37,"21°18'17""","98°45'27"""
65bec4d7675c397043f1ec38,"19°23'17""","99°34'20"""
65bec4d7675c397043f1ec39,"19°43'42""","101°8'41"""
65bec4d7675c397043f1ec3a,"26°2'54""","98°22'3"""
65bec4d7675c397043f1ec3b,"22°36'37""","97°57'25"""
65bec4d7675c397043f1ec3c,"18°7'2""","94°23'41"""
65bec4d7675c397043f1ec3d,"20°33'3""","100°48'5"""
65bec4d7675c397043f1ec3e,"32°31'30""","116°45'11"""
65bec4d7675c397043f1ec3f,"19°24'40""","96°22'29"""
65bec4d7675c397043f1ec40,"20°28'22""","103°12'59"""
65bec4d7675c397043f1ec41,"17°57'32""","92°58'37"""
65bec4d7675c397043f1ec42,"20°3'11""","99°15'48"""
65bec4d7675c397043f1ec43,"21°46'27""","98°27'17"""
65bec4d7675c397043f1ec44,"15°5'45""","92°30'4"""
65bec4d7675c397043f1ec45,"19°28'36""","99°13'45"""
65bec4d7675c397043f1ec46,"19°23'48""","98°59'10"""
65bec4d7675c397043f1ec47,"25°34'59""","100°54'8"""
65bec4d7675c397043f1ec48,"25°35'14""","100°54'22"""
65bec4d7675c397043f1ec49,"25°25'59""","100°59'33"""
65bec4d7675c397043f1ec4a,"25°40'43""","100°26'35"""
65bec4d7675c397043f1ec4b,"25°35'14""","100°54'19"""
65bec4d7675c397043f1ec4c,"25°40'26""","100°25'5"""
65bec4d7675c397043f1ec4d,"20°34'14""","100°15'24"""
65bec4d7675c397043f1ec4e,"19°19'46""","101°54'46"""
65bec4d7675c397043f1ec4f,"25°36'13""","103°26'56"""
65bec4d7675c397043f1ec50,"25°46'44""","100°8'38"""
65bec4d7675c397043f1ec51,"19°12'54""","96°8'22"""
65bec4d7675c397043f1ec52,"22°43'39""","98°58'52"""
65bec4d7675c397043f1ec53,"19°24'31""","96°55'2"""
65bec4d7675c397043f1ec54,"20°38'14""","103°21'36"""
65bec4d7675c397043f1ec55,"25°31'10""","100°57'42"""
65bec4d7675c397043f1ec56,"31°37'21""","106°25'14"""
65bec4d7675c397043f1ec57,"19°37'3""","99°10'20"""
65bec4d7675c397043f1ec58,"28°45'10""","106°10'1"""
65bec4d7675c397043f1ec59,"25°44'23""","100°13'18"""
65bec4d7675c397043f1ec5a,"25°47'10""","100°10'47"""
65bec4d7675c397043f1ec5b,"19°34'37""","99°2'3"""
65bec4d7675c397043f1ec5c,"19°32'50""","99°12'9"""
65bec4d7675c397043f1ec5d,"25°41'15""","100°26'56"""
65bec4d7675c397043f1ec5e,"20°58'39""","100°25'40"""
65bec4d7675c397043f1ec5f,"25°26'25""","100°53'36"""
65bec4d7675c397043f1ec60,"25°30'59""","100°58'51"""
65bec4d7675c397043f1ec61,"19°51'29""","99°12'48"""
65bec4d7675c397043f1ec62,"21°58'44""","100°51'40"""
65bec4d7675c397043f1ec63,"19°31'58""","99°3'41"""
65bec4d7675c397043f1ec64,"19°10'13""","99°28'28"""
65bec4d7675c397043f1ec65,"28°26'18""","106°49'52"""
65bec4d7675c397043f1ec66,"19°51'18""","99°12'47"""
65bec4d7675c397043f1ec67,"20°34'9""","100°15'50"""
65bec4d7675c397043f1ec68,"21°1'33""","101°35'41"""
65bec4d7675c397043f1ec69,"20°37'52""","100°25'36"""
65bec4d7675c397043f1ec6a,"25°26'22""","100°53'30"""
65bec4d7675c397043f1ec6b,"25°54'48""","101°14'14"""
65bec4d7675c397043f1ec6c,"31°44'32""","116°36'7"""
65bec4d7675c397043f1ec6d,"23°8'10""","101°8'53"""
65bec4d7675c397043f1ec6e,"22°10'22""","101°2'1"""
65bec4d7675c397043f1ec6f,"32°27'9""","116°58'44"""
65bec4d7675c397043f1ec70,"25°26'29""","100°54'56"""
65bec4d7675c397043f1ec71,"31°44'22""","106°26'27"""
65bec4d7675c397043f1ec72,"19°47'9""","104°14'16"""
65bec4d7675c397043f1ec73,"22°6'4""","100°54'9"""
65bec4d7675c397043f1ec74,"28°35'46""","106°6'27"""
65bec4d7675c397043f1ec75,"20°37'11""","100°26'16"""
65bec4d7675c397043f1ec76,"19°47'58""","98°58'21"""
65bec4d7675c397043f1ec77,"19°28'41""","99°6'39"""
65bec4d7675c397043f1ec78,"19°35'42""","102°28'23"""
65bec4d7675c397043f1ec79,"25°40'13""","100°17'52"""
65bec4d7675c397043f1ec7a,"21°8'13""","86°51'18"""
65bec4d7675c397043f1ec7b,"19°21'30""","98°8'37"""
65bec4d7675c397043f1ec7c,"21°0'39""","101°30'14"""
65bec4d7675c397043f1ec7d,"19°17'16""","99°9'23"""
65bec4d7675c397043f1ec7e,"25°42'42""","100°16'12"""
65bec4d7675c397043f1ec7f,"19°18'12""","99°3'2"""
65bec4d7675c397043f1ec80,"19°18'21""","98°58'6"""
65bec4d7675c397043f1ec81,"19°17'31""","99°9'32"""
65bec4d7675c397043f1ec82,"22°20'57""","97°52'39"""
65bec4d7675c397043f1ec83,"19°49'57""","98°58'49"""
65bec4d7675c397043f1ec84,"21°3'15""","100°28'11"""
65bec4d7675c397043f1ec85,"19°17'26""","99°10'31"""
65bec4d7675c397043f1ec86,"25°44'14""","100°31'45"""
65bec4d7675c397043f1ec87,"19°17'21""","99°8'57"""
65bec4d7675c397043f1ec88,"24°3'5""","104°37'5"""
65bec4d7675c397043f1ec89,"20°44'22""","103°23'44"""
65bec4d7675c397043f1ec8a,"19°39'46""","99°11'28"""
65bec4d7675c397043f1ec8b,"19°16'40""","99°28'32"""
65bec4d7675c397043f1ec8c,"26°2'54""","98°17'51"""
65bec4d7675c397043f1ec8d,"19°1'46""","98°19'6"""
65bec4d7675c397043f1ec8e,"20°39'50""","103°22'20"""
65bec4d7675c397043f1ec8f,"18°0'47""","94°41'6"""
65bec4d7675c397043f1ec90,"18°52'22""","96°55'0"""
65bec4d7675c397043f1ec91,"22°0'45""","99°2'52"""
65bec4d7675c397043f1ec92,"22°1'12""","98°10'57"""
65bec4d7675c397043f1ec93,"18°0'26""","93°35'6"""
65bec4d7675c397043f1ec94,"25°53'3""","97°31'56"""
65bec4d7675c397043f1ec95,"22°24'30""","97°53'22"""
65bec4d7675c397043f1ec96,"19°49'16""","99°11'1"""
65bec4d7675c397043f1ec97,"20°58'53""","100°25'4"""
65bec4d7675c397043f1ec98,"20°53'58""","101°23'26"""
65bec4d7675c397043f1ec99,"25°41'52""","100°30'52"""
65bec4d7675c397043f1ec9a,"19°30'48""","96°52'11"""
65bec4d7675c397043f1ec9b,"22°28'29""","97°52'52"""
65bec4d7675c397043f1ec9c,"19°3'9""","98°6'34"""
65bec4d7675c397043f1ec9d,"22°7'5""","100°55'0"""
65bec4d7675c397043f1ec9e,"20°37'46""","87°4'4"""
65bec4d7675c397043f1ec9f,"18°54'25""","99°10'35"""
65bec4d7675c397043f1eca0,"19°18'25""","99°31'56"""
65bec4d7675c397043f1eca1,"18°7'49""","94°22'39"""
65bec4d7675c397043f1eca2,"19°23'7""","103°34'27"""
65bec4d7675c397043f1eca3,"19°6'40""","98°15'24"""
65bec4d7675c397043f1eca4,"16°48'49""","99°49'5"""
65bec4d7675c397043f1eca5,"20°0'54""","102°16'49"""
65bec4d7675c397043f1eca6,"18°35'15""","96°39'29"""
65bec4d7675c397043f1eca7,"21°8'25""","86°53'47"""
65bec4d7675c397043f1eca8,"21°3'55""","89°38'22"""
65bec4d7675c397043f1eca9,"27°27'56""","99°37'27"""
65bec4d7675c397043f1ecaa,"32°32'23""","116°54'50"""
65bec4d7675c397043f1ecab,"19°32'48""","99°3'7"""
65bec4d7675c397043f1ecac,"19°38'19""","102°29'35"""
65bec4d7675c397043f1ecad,"19°19'7""","98°51'12"""
65bec4d7675c397043f1ecae,"19°16'23""","99°39'24"""
65bec4d7675c397043f1ecaf,"19°35'49""","99°15'47"""
65bec4d7675c397043f1ecb0,"19°47'22""","99°52'58"""
65bec4d7675c397043f1ecb1,"20°32'40""","104°3'8"""
65bec4d7675c397043f1ecb2,"18°46'32""","96°46'41"""
65bec4d7675c397043f1ecb3,"22°31'57""","99°20'6"""
65bec4d7675c397043f1ecb4,"19°4'8""","98°9'13"""
65bec4d7675c397043f1ecb5,"18°16'39""","88°41'6"""
65bec4d7675c397043f1ecb6,"20°59'56""","89°36'21"""
65bec4d7675c397043f1ecb7,"21°6'18""","88°9'18"""
65bec4d7675c397043f1ecb8,"20°36'8""","100°25'3"""
65bec4d7675c397043f1ecb9,"20°40'1""","103°43'14"""
65bec4d7675c397043f1ecba,"19°18'31""","99°8'29"""
65bec4d7675c397043f1ecbb,"21°8'15""","86°45'7"""
65bec4d7675c397043f1ecbc,"19°32'33""","99°12'12"""
65bec4d7675c397043f1ecbd,"20°43'58""","103°27'23"""
65bec4d7675c397043f1ecbe,"18°58'19""","99°11'59"""
65bec4d7675c397043f1ecbf,"19°16'25""","99°27'34"""
65bec4d7675c397043f1ecc0,"19°18'54""","98°22'25"""
65bec4d7675c397043f1ecc1,"19°18'3""","99°31'37"""
65bec4d7675c397043f1ecc2,"25°34'17""","100°55'55"""
65bec4d7675c397043f1ecc3,"25°45'12""","100°13'13"""
65bec4d7675c397043f1ecc4,"18°15'52""","96°8'48"""
65bec4d7675c397043f1ecc5,"19°39'5""","99°47'35"""
65bec4d7675c397043f1ecc6,"32°40'12""","115°23'50"""
65bec4d7675c397043f1ecc7,"25°53'22""","97°30'14"""
65bec4d7675c397043f1ecc8,"20°38'19""","101°22'20"""
65bec4d7675c397043f1ecc9,"20°38'54""","101°25'4"""
65bec4d7675c397043f1ecca,"25°31'41""","103°21'46"""
65bec4d7675c397043f1eccb,"20°33'14""","100°48'0"""
65bec4d7675c397043f1eccc,"20°33'17""","100°47'52"""
65bec4d7675c397043f1eccd,"25°54'26""","100°12'18"""
65bec4d7675c397043f1ecce,"25°54'34""","100°12'11"""
65bec4d7675c397043f1eccf,"25°58'21""","100°8'41"""
65bec4d7675c397043f1ecd0,"26°1'2""","100°11'38"""
65bec4d7675c397043f1ecd1,"25°46'0""","100°34'58"""
65bec4d7675c397043f1ecd2,"25°48'35""","100°21'11"""
65bec4d7675c397043f1ecd3,"25°46'36""","100°8'52"""
65bec4d7675c397043f1ecd4,"26°0'14""","98°12'36"""
65bec4d7675c397043f1ecd5,"28°43'3""","106°6'29"""
65bec4d7675c397043f1ecd6,"25°50'13""","97°25'51"""
65bec4d7675c397043f1ecd7,"19°12'10""","98°25'10"""
65bec4d7675c397043f1ecd8,"22°56'9""","102°42'5"""
65bec4d7675c397043f1ecd9,"32°28'15""","116°55'23"""
65bec4d7675c397043f1ecda,"26°3'10""","98°22'24"""
65bec4d7675c397043f1ecdb,"24°48'7""","107°29'30"""
65bec4d7675c397043f1ecdc,"28°11'34""","105°28'19"""
65bec4d7675c397043f1ecdd,"23°13'21""","106°23'20"""
65bec4d7675c397043f1ecde,"23°10'55""","106°25'31"""
65bec4d7675c397043f1ecdf,"23°17'56""","106°26'2"""
65bec4d7675c397043f1ece0,"25°21'28""","100°40'4"""
65bec4d7675c397043f1ece1,"21°43'34""","102°17'58"""
65bec4d7675c397043f1ece2,"32°35'17""","115°22'21"""
65bec4d7675c397043f1ece3,"21°48'2""","102°16'42"""
65bec4d7675c397043f1ece4,"20°30'57""","100°53'27"""
65bec4d7675c397043f1ece5,"21°52'37""","102°17'36"""
65bec4d7675c397043f1ece6,"28°27'25""","107°6'34"""
65bec4d7675c397043f1ece7,"19°31'46""","99°4'28"""
65bec4d7675c397043f1ece8,"19°33'46""","99°2'27"""
65bec4d7675c397043f1ece9,"21°21'56""","101°58'12"""
65bec4d7675c397043f1ecea,"32°27'14""","116°52'56"""
65bec4d7675c397043f1eceb,"25°36'49""","97°49'5"""
65bec4d7675c397043f1ecec,"25°40'29""","100°27'7"""
65bec4d7675c397043f1eced,"19°31'12""","98°4'16"""
65bec4d7675c397043f1ecee,"25°35'41""","100°52'56"""
65bec4d7675c397043f1ecef,"19°38'54""","101°15'54"""
65bec4d7675c397043f1ecf0,"20°24'10""","99°58'42"""
65bec4d7675c397043f1ecf1,"20°59'16""","101°27'48"""
65bec4d7675c397043f1ecf2,"28°26'45""","105°55'19"""
65bec4d7675c397043f1ecf3,"22°22'14""","97°52'58"""
65bec4d7675c397043f1ecf4,"19°33'0""","99°3'7"""
65bec4d7675c397043f1ecf5,"20°42'17""","101°21'55"""
65bec4d7675c397043f1ecf6,"32°29'54""","116°54'16"""
65bec4d7675c397043f1ecf7,"25°35'22""","100°53'40"""
65bec4d7675c397043f1ecf8,"22°6'43""","100°47'41"""
65bec4d7675c397043f1ecf9,"20°49'21""","100°25'32"""
65bec4d7675c397043f1ecfa,"20°49'20""","100°26'16"""
65bec4d7675c397043f1ecfb,"25°50'6""","97°25'43"""
65bec4d7675c397043f1ecfc,"20°35'46""","100°25'15"""
65bec4d7675c397043f1ecfd,"21°43'32""","102°19'11"""
65bec4d7675c397043f1ecfe,"21°1'15""","101°28'38"""
65bec4d7675c397043f1ecff,"27°35'29""","109°53'38"""
65bec4d7675c397043f1ed00,"22°6'56""","100°48'30"""
65bec4d7675c397043f1ed01,"19°20'53""","99°29'10"""
65bec4d7675c397043f1ed02,"25°38'52""","100°11'12"""
65bec4d7675c397043f1ed03,"20°37'43""","100°24'2"""
65bec4d7675c397043f1ed04,"32°35'58""","115°25'22"""
65bec4d7675c397043f1ed05,"20°30'52""","100°53'37"""
65bec4d7675c397043f1ed06,"25°43'54""","100°15'16"""
65bec4d7675c397043f1ed07,"25°45'9""","100°4'8"""
65bec4d7675c397043f1ed08,"25°51'45""","97°36'6"""
65bec4d7675c397043f1ed09,"25°44'48""","99°59'1"""
65bec4d7675c397043f1ed0a,"25°40'13""","100°11'40"""
65bec4d7675c397043f1ed0b,"25°56'39""","100°23'47"""
65bec4d7675c397043f1ed0c,"25°40'26""","100°5'45"""
65bec4d7675c397043f1ed0d,"26°0'58""","98°13'28"""
65bec4d7675c397043f1ed0e,"25°36'51""","97°49'16"""
65bec4d7675c397043f1ed0f,"31°41'19""","106°27'17"""
65bec4d7675c397043f1ed10,"19°31'58""","99°3'45"""
65bec4d7675c397043f1ed11,"19°16'46""","99°29'8"""
65bec4d7675c397043f1ed12,"25°42'10""","100°31'40"""
65bec4d7675c397043f1ed13,"20°21'33""","102°4'12"""
65bec4d7675c397043f1ed14,"19°21'0""","99°13'27"""
65bec4d7675c397043f1ed15,"25°39'27""","100°24'0"""
65bec4d7675c397043f1ed16,"19°20'58""","99°4'9"""
65bec4d7675c397043f1ed17,"19°19'32""","99°4'23"""
65bec4d7675c397043f1ed18,"19°22'1""","99°10'0"""
65bec4d7675c397043f1ed19,"19°22'32""","99°11'1"""
65bec4d7675c397043f1ed1a,"19°27'18""","99°10'51"""
65bec4d7675c397043f1ed1b,"19°27'6""","99°10'15"""
65bec4d7675c397043f1ed1c,"28°26'29""","106°49'55"""
65bec4d7675c397043f1ed1d,"19°22'26""","99°9'51"""
65bec4d7675c397043f1ed1e,"19°17'0""","99°1'22"""
65bec4d7675c397043f1ed1f,"20°22'19""","99°58'20"""
65bec4d7675c397043f1ed20,"20°28'0""","103°30'10"""
65bec4d7675c397043f1ed21,"27°28'6""","99°32'29"""
65bec4d7675c397043f1ed22,"19°28'56""","99°5'18"""
65bec4d7675c397043f1ed23,"20°22'7""","100°47'40"""
65bec4d7675c397043f1ed24,"18°52'4""","97°4'10"""
65bec4d7675c397043f1ed25,"25°28'24""","103°21'46"""
65bec4d7675c397043f1ed26,"25°46'22""","100°9'39"""
65bec4d7675c397043f1ed27,"19°49'24""","98°58'29"""
65bec4d7675c397043f1ed28,"20°37'33""","100°26'24"""
65bec4d7675c397043f1ed29,"24°39'9""","110°43'54"""
65bec4d7675c397043f1ed2a,"19°20'41""","99°8'41"""
65bec4d7675c397043f1ed2b,"32°32'49""","116°56'53"""
65bec4d7675c397043f1ed2c,"32°29'41""","116°54'31"""
65bec4d7675c397043f1ed2d,"31°35'22""","106°23'31"""
65bec4d7675c397043f1ed2e,"18°4'40""","93°12'9"""
65bec4d7675c397043f1ed2f,"25°43'38""","100°12'26"""
65bec4d7675c397043f1ed30,"24°41'58""","107°26'9"""
65bec4d7675c397043f1ed31,"19°19'46""","99°34'10"""
65bec4d7675c397043f1ed32,"28°53'33""","100°41'33"""
65bec4d7675c397043f1ed33,"19°22'46""","99°34'41"""
65bec4d7675c397043f1ed34,"19°19'43""","99°18'59"""
65bec4d7675c397043f1ed35,"31°42'26""","106°23'57"""
65bec4d7675c397043f1ed36,"18°39'50""","91°49'1"""
65bec4d7675c397043f1ed37,"20°33'58""","103°18'55"""
65bec4d7675c397043f1ed38,"20°41'23""","103°19'10"""
65bec4d7675c397043f1ed39,"31°36'57""","106°22'9"""
65bec4d7675c397043f1ed3a,"19°28'18""","99°13'54"""
65bec4d7675c397043f1ed3b,"25°40'11""","100°11'40"""
65bec4d7675c397043f1ed3c,"25°46'28""","100°34'10"""
