actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
CENTROS INTEGRALES DE MANEJO DE RESIDUOS PELIGROSOS.	Atributo no considerado en este año	2010	RANCHERIA ALVARADO 2DA SECCION	M1	86280.0	ND	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	AMBIENTAL Y ENERGIA RACIONAL, S.A. DE C.V.	TABASCO	"17°48'32"""	VILLAHERMOSA	"92°59'8"""	Centro	AERM62700411	ND		CARRETERA VILLAHERMOSA-TEAPA KM 25	562111	Tratamiento de residuos peligrosos	Otros tratamientos a residuos peligrosos		
FABRICACIÓN DE ACEITE VEGETAL PARA USO INDUSTRIAL	Atributo no considerado en este año	2010	INDEPENDENCIA  ORIENTE	64	50070.0	ZONA INDUSTRIAL TOLUCA	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES ESPECIALES S.A. DE C.V.	MEXICO	"19°17'27"""	TOLUCA	"99°37'25"""	Toluca	AES641510611	1700		ZONA INDUSTRIAL	325999	Quimica	Produccion de aceites esenciales		
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2010	CALLE RIO JORDAN	LJ	90970.0	BARRIO DE SAN COSME	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	ANDRES ARENAS VAZQUEZ	TLAXCALA	"19°11'13"""	VILLA VICENTE GUERRERO	"98°7'25"""	San Pablo del Monte	AEVLJ2902511	58			331510	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
PRODUCCIÓN DE AZÚCAR ESTANDAR, ALCOHOL Y MIEL INCRISTALIZABLE	Atributo no considerado en este año	2010	DOMICILIO CONOCIDO	2G	30310.0	SAN FRANCISCO PUJILTIC	Elaboración de azúcar de caña.	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA LA FE, S.A. DE C.V.	CHIAPAS	"16°16'30"""	SAN FRANCISCO PUJILTIC	"92°27'13"""	Venustiano Carranza	AFE2G0710611	SIN NUMERO		CENTRO SUBURBANO	311311	Alimenticio y/o de consumo humano	Ingenios azucareros		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2010	BLV. INDUSTRIA DE LA TRANSFORMACIÓN	7T	25900.0	PARQUE INDUSTRIAL SALTILLO RAMOS ARIZPE	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	ACEROS FUNDIDOS INTERNACIONALES, S. DE R.L. DE C.V.	COAHUILA	"25°34'5"""	RAMOS ARIZPE	"100°55'25"""	Ramos Arizpe	AFI7T0502711	3135		PARQUE INDUSTRIAL SALTILLO - RAMOS ARIZPE	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
Procesos de Ensamble de Arneses Eléctricos y Electrónicos	Atributo no considerado en este año	2010	Carretera Presa La Amistad km. 5.0	91	26220.0	Parque Industrial Amistad	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	AEES Manufacturera S. de  R. L. de C.V. Localidad Acuña	COAHUILA	"29°20'28"""	Ciudad Acuña	"100°59'10"""	Acuna	AFM910500221	SN	SN	Parque Industrial Amistad	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Manufactura y Ensamble de Arneses y Componentes Electrónicos Automotrices.	Atributo no considerado en este año	2010	Avenida Fresnel  No. 7650	91	32470.0	Parque Ind. Antonio J.Bermúdez	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S. DE R.L. DE C.V	CHIHUAHUA	"31°43'19"""	Cd. Juárez	"106°23'37"""	Juarez	AFM910803713	7650		Parque Industrial Antonio J.Bermúdez	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE GASES INDUSTRIALES.	Atributo no considerado en este año	2010	Avenida Principal	5K	42850.0	Parque Industrial Tepeji	Fabricación de gases industriales.	Atributo no considerado en este año	Atributo no considerado en este año	Aga Gas, S.A. de C.V.	HIDALGO	"19°54'0"""	Tepeji del Rio	"99°20'29"""	Tepeji del Rio de Ocampo	AGA5K1306311	Manzana  XXX	Lote 217 A y B	Parque Industrial Tepeji del Rio	325120	Quimica	Produccion de gases industriales		
PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI	Atributo no considerado en este año	2010	AVENIDA VALLARTA	MC	45120.0	SECTOR JUÁREZ	Elaboración de aceites y grasas vegetales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES GRASAS Y DERIVADOS S.A. DE C.V.	JALISCO	"20°40'30"""	ZAPOPAN	"103°24'36"""	Zapopan	AGDMC1412011	5106			311222	Quimica	Fabricacion de aceites y grasas alimenticias		
PRDDUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI	Atributo no considerado en este año	2010	17	MC	97288.0	CIUDAD INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	ACEITERA DEL GOLFO S.A. DE C.V.	YUCATAN	"20°55'57"""	MERIDA	"89°40'46"""	Merida	AGOMC3105011	407 B BIS		CIUDAD INDUSTRIAL FELIPE CARRILLO PUERTO	311222	Quimica	Fabricacion de aceites y grasas alimenticias		
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS.	Atributo no considerado en este año	2010	Mineria	5H	66350.0	Fracc. Las Palmas	Fabricación de otros productos químicos básicos orgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	AGRICEL S. A. DE C. V.	NUEVO LEON	"25°41'40"""	Santa Catarina	"100°28'20"""	Santa Catarina	AGR5H1904811	201			325190	Quimica	Produccion de acidos organicos		
PRODUCCIÓN  DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM	Atributo no considerado en este año	2010	Carretera a Tlacote El Bajo Km. 5.5	5N	76000.0	No hay colonia	Fabricación de fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	Agrogen S. A. de C. V.	QUERETARO	"20°35'8"""	Querétaro	"100°27'44"""	Queretaro	AGR5N2201411			Area rural agrícola sin asentamientos poblacionales	325310	Quimica	Produccion de fertilizantes quimicos		
PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ	Atributo no considerado en este año	2010	RETORNO ALFONSO REYES	5P	31109.0	COMPLEJO IND. CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	AgriEstrella S. de R.L. de C.V.	CHIHUAHUA	"28°43'4"""	CHIHUAHUA	"106°7'16"""	Chihuahua	AGR5P0801911	331		PARQUE INDUSTRIAL	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
COMPRA VENTA FORMULACION  Y DISTRIBUCION DE AGROQUIMICOS	Atributo no considerado en este año	2010	EXTRAMUROS	5P	44900.0	SAN ISIDRO MAZATEPEC	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	AGRONOVA SA DE CV.	JALISCO	"20°38'33"""	SAN ISIDRO MAZATEPEC	"103°42'39"""	Tala	AGR5P1408311	4			325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
IMPRESIÓN DE EMPAQUES FLEXIBLES	Atributo no considerado en este año	2010	ORIENTE 174	5E	15500.0	MOCTEZUMA 2da. Sección	Impresión de formas continuas y otros impresos.	Atributo no considerado en este año	Atributo no considerado en este año	ARTES GRÁFICAS UNIDAS, S.A. DE C.V.	DISTRITO FEDERAL	"19°26'12"""		"99°5'27"""	Venustiano Carranza	AGU5E0901711	473			323119	Otros	Edicion, Encuadernacion y/o impresion		
Compra venta de automoviles refacciones y servicio automotriz.	Atributo no considerado en este año	2010	Carretera México Toluca	KE	5110.0	Palo Alto	Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	Auto Haus S. A. de C. V.	DISTRITO FEDERAL	"19°23'3"""		"99°14'56"""	Cuajimalpa de Morelos	AHAKE0900411	2483			468211	Otros	Reparacion y mantenimiento automotriz		
Fabricacin de autopartes plasticas -manijas-	Atributo no considerado en este año	2010	Av. Circuito el Marques Sur	6E	76246.0		Fabricación de asientos y accesorios interiores para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	Alpha Hilex SA DE CV	QUERETARO	"20°33'42"""	El Marques	"100°15'26"""	El Marques	AHL6E2201111	16		Parque Industrial El Marques	336360	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
FABRICA DE HIERRO Y ACERO	Atributo no considerado en este año	2010	CALLE JUAREZ SN	7F	25770.0	LA LOMA	Complejos siderúrgicos.	Atributo no considerado en este año	Atributo no considerado en este año	ALTOS HORNOS DE MEXICO S.A.B DE C.V.	COAHUILA	"26°52'47"""	MONCLOVA	"101°25'4"""	Monclova	AHM7F0501811	SN	ND	Ubicado en la Zona Industrial de Monclova	331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero		
DAR SERVICIO A PASAJEROS Y LINEAS AEREAS	Atributo no considerado en este año	2010	CARRETERA COSTERA SALINA CRUZ KM 237	TG	70980.0	ZAPOTE	Administración de aeropuertos y helipuertos.	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE HUATULCO, S.A. DE C.V.	OAXACA	"15°46'23"""	SANTA MARIA HUTULCO	"96°15'28"""	Santa Maria Huatulco	AHUTG2041311	KM 237		AEROPUERTO	488112	Otros	Reparacion y mantenimiento de buques y aeronaves		
Operación de Aeropuerto	Atributo no considerado en este año	2010	Av. Capitán Carlos León González	L7	15620.0	Peñon de los Baños	Administración de aeropuertos y helipuertos.	Atributo no considerado en este año	Atributo no considerado en este año	Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.	DISTRITO FEDERAL	"19°25'51"""		"99°4'13"""	Venustiano Carranza	AICL70901711	SN		Aeropuerto	488112	Otros	Servicios de administracion de aeropuertos y helipuertos		
ENSAMBLE DE ARNESES ELECTRICOS AUTOMOTRICES	Atributo no considerado en este año	2010	WASHINGTON INT.CIRCUITO IND EN COM ED 33	91	31200.0	PANAMERICANA	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	ALPHABET DE MEXICO, SA DE CV	CHIHUAHUA	"28°39'17"""	CHIHUAHUA	"106°7'20"""	Chihuahua	AIM9M0801911	3701		PARQUE INDUSTRIAL LAS AMERICAS	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	PROLONGACION CALLE F	9M	72226.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	AUTOTEK INDUSTRIAL DE MEXICO, S.A. DE C.V.	PUEBLA	"19°4'32"""	PUEBLA	"98°9'2"""	Puebla	AIM9M2111411	50		PARQUE PUEBLA 2000	336390	Automotriz	Produccion de otras auto partes		
FORRO DE VOLANTES Y ACCESORIOS AUTOMOTRIZ	Atributo no considerado en este año	2010	AVENIDA UNIONES	MV	87316.0	PARQUE INDUSTRIAL	Fabricación de asientos y accesorios interiores para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	AFX INDUSTRIES S.A. DE C.V.	TAMAULIPAS	"25°52'47"""	H.MATAMOROS	"97°30'15"""	Matamoros	AIN4N2802211	102		PARQUE INDUSTRIAL DEL NORTE	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz		
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2010	Ave. Las Americas	MD	67120.0	Las Americas	Fabricación de productos metálicos forjados y troquelados.	Atributo no considerado en este año	Atributo no considerado en este año	ACS Internacional S. de R. L. de C.V.	NUEVO LEON	"25°41'49"""	Guadalupe	"100°13'41"""	Guadalupe	AINMD1902611	601			332110	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas		
FABRICACION ENSAMBLE TERMINACION PROCESAMIENTO DE TODA CLASE DE ACTOS COMERCIALES	Atributo no considerado en este año	2010	ALBINO HERNANDEZ	9M	87340.0	OBRERA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	AUTO INDUSTRIAL DE PARTES S.A. DE C.V.	TAMAULIPAS	"25°52'55"""	MATAMOROS	"97°31'25"""	Matamoros	AIP9M2802211	7		USOS MULTIPLES	336390	Automotriz	Produccion de otras auto partes		
FUNDICION DE HIERRO NODULAR Y ACERO	Atributo no considerado en este año	2010	FRANCISCO I. MADERO	7T	45650.0	SAN SEBASTIAN EL GDE.	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	ACEROS INDUSTRIALES RALO, S.A DE C.V	JALISCO	"20°31'32"""	SAN SEBASTIAN EL GRANDE	"103°26'0"""	Tlajomulco de Zuniga	AIRLJ1409711	141			331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
ELABORACION DE PRODUCTOS ALIMENTICIOS DE CONSUMO HUMANO	Atributo no considerado en este año	2010	CORREDOR INDUSTRIAL QUETZALCOATL	1Z	74160.0		Elaboración de refrescos y otras bebidas no alcohólicas.	Atributo no considerado en este año	Atributo no considerado en este año	AJEMEX, S.A. DE C.V.	PUEBLA	"19°12'50"""	HUEJOTZINGO	"98°24'40"""	Huejotzingo	AJEBT2107411	A		QUETZALCOATL	312111	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos		
ENSAMBLE DE PRODUCTOS ELECTRONICOS DE ALARMAS	Atributo no considerado en este año	2010	AV. ROSA MA. Y. FUENTES	91	32320.0	Los Fuentes	Fabricación de otros productos eléctricos.	Atributo no considerado en este año	Atributo no considerado en este año	Ademco de Juarez S. de R.L. de C.V.	CHIHUAHUA	"31°43'38"""	Juarez	"106°25'11"""	Juarez	AJU9M0803711	7151		Complejo Industrial Los Fuentes	335999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2010	CERRADA DE POPOCATEPETL	5T	3340.0	GENERAL  ANAYA	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	ALCON LABORATORIOS S.A. DE C.V.	DISTRITO FEDERAL	"19°21'43"""		"99°10'1"""	Benito Juarez	ALA5T3200411	46			325412	Quimica	Produccion de farmaceuticos y medicamentos		
FABRICACIÓN DE PLANCHON DE ACERO	Atributo no considerado en este año	2010	FRANCISCO. J. MUGICA	7F	60950.0	ZONA INDUSTRIAL	Complejos siderúrgicos.	Atributo no considerado en este año	Atributo no considerado en este año	ARCELORMITTAL  LAZARO CARDENAS  S. A. DE C.V.	MICHOACAN	"17°57'10"""	CD LAZARO CARDENAS	"102°12'10"""	Lazaro Cardenas	ALC7F1605211	1B		PUERTO LAZARO CARDENAS	331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero		
Manufactura,producción,prueba,exportación de interruptores eléctricos	Atributo no considerado en este año	2010	Fresnel	91	32470.0	Parque Industrial Antonio J. Bermúdez	Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas.	Atributo no considerado en este año	Atributo no considerado en este año	Ark Les Components, S.A. de C.V.	CHIHUAHUA	"31°43'19"""	Ciudad Juárez	"106°23'47"""	Juarez	ALC910803711	8750		Parque Industrial Antonio J. Bermúdez	335930	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
FUNDICION, REFINACION Y CONVERSION DE TODA CLASE DE METALES	Atributo no considerado en este año	2010	AV. INDUSTRIAS	7L	25900.0		Fundición y refinación de otros metales no ferrosos.	Atributo no considerado en este año	Atributo no considerado en este año	ALEAZIN S.A DE C.V.	COAHUILA	"25°31'4"""	RAMOS ARIZPE	"100°57'44"""	Ramos Arizpe	ALE7L0502711	1890		CORREDOR INDUSTRIAL RAMOS ARIZPE SALTILLO	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2010	CATARROJA	LJ	9860.0	CERRO DE LA ESTRELLA	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	ALEAMEX, S.A DE C.V.	DISTRITO FEDERAL	"19°32'54"""		"99°7'6"""	Iztapalapa	ALELJ0900711	11			331510	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
PRODUCCIÓN DE MATERIAS PRIMAS PARA MEDICAMENTOS.	Atributo no considerado en este año	2010	CALLE DOS SUR	5M	50200.0	PARQUE INDUSTRIAL TOLUCA 2000	Fabricación de materias primas para la industria farmacéutica.	Atributo no considerado en este año	Atributo no considerado en este año	ARMSTRONG LABORATORIOS DE MEXICO S.A. DE C.V.	MEXICO	"19°22'18"""	PARQUE INDUSTRIAL TOLUCA 2000	"99°34'12"""	Toluca	ALM5M1510611	MZA 6	LOTE 18	PARQUE INDUSTRIAL TOLUCA 2000	325411	Quimica	Produccion de materias primas para medicamentos		
ELABORAR PRODUCTOS FARMACÉUTICOS PARA CONSUMO HUMANO Y DE CUIDADO PERSONAL	Atributo no considerado en este año	2010	AV. DIVISIÓN DEL NORTE No. 3311	5T	4380.0	LA CANDELARIA	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	ARMSTRONG LABORATORIOS DE MÉXICO S.A. DE C.V.	DISTRITO FEDERAL	"0°0'0"""		"0°0'0"""	Coyoacan	ALM5T0900311	3311			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2010	CALZADA DE TLALPAN	5T	4980.0	EXHACIENDA COAPA	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	ABBOTT LABORATORIES DE MÉXICO, S.A. DE C.V.	DISTRITO FEDERAL	"19°18'36"""		"99°8'23"""	Coyoacan	ALM5T0900322	3092			325412	Quimica	Produccion de farmaceuticos y medicamentos		
Manufactura  Ensamble y Venta de Motores Electrónicos y sus Componentes.	Atributo no considerado en este año	2010	Av. Industrial Rio San Juan	8T	88730.0		Fabricación de motores y generadores eléctricos.	Atributo no considerado en este año	Atributo no considerado en este año	Ametek Lamb Motores de México  S.A. de C.V.	TAMAULIPAS	"26°1'48"""	Reynosa	"98°22'3"""	Reynosa	ALM8T2803211	Manzana 9	Lote 2	Parque Industrial del Norte	335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos		
Manufactura ensamble y venta de motores electricos y sus componentes.	Atributo no considerado en este año	2010	Ave. de los Encinos	91	88730.0		Fabricación de motores y generadores eléctricos.	Atributo no considerado en este año	Atributo no considerado en este año	Ametek Lamb Motores de Mexico S.A. de C.V. Planta II	TAMAULIPAS	"26°3'38"""	Reynosa	"98°22'0"""	Reynosa	ALM912803211	Manzana 3	Lote 1	Parque Industrial Villa Florida	335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
AFINACIÓN Y LAMINACIÓN DE ALUMINIO (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRAJE).	Atributo no considerado en este año	2010	CARRETERA MEXICO VERACRUZ	7Q	72920.0	ZONA INDUSTRIAL	Industria básica del aluminio.	Atributo no considerado en este año	Atributo no considerado en este año	ALUMINO CONESA S.A. DE C.,V.	PUEBLA	"19°3'35"""	PUEBLA	"98°9'30"""	Puebla	ALU7Q2111411	1062		ZONA INDUSTRIAL PUEBLA 2000	331310	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio		
RECICLAMIENTO DE SOLVENTES	Atributo no considerado en este año	2010	CERRADA DE SAN JUAN	LU	54187.0	FRACCINAMIENTO INDUSTRIAL LA PRESA	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	AMARAL S.A DE C.V	MEXICO	"18°51'5"""		"18°53'18"""	Tlalnepantla de Baz	AMAAX1510411	19		FRACCIONAMIENTO INDUSTRIAL LA PRESA	562111	Tratamiento de residuos peligrosos	Tratamiento fisico de residuos peligrosos		
