actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
OTROS TRATAMIENTOS.	Atributo no considerado en este año	2009	NORTE 88A	M1	7839.0	GERTRUDIS SANCHEZ	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	ALEJANDRO ROQUE MONROY	DISTRITO FEDERAL	"19°27'83"""		"99°5'89"""	Gustavo A. Madero	ROMM10900511	5915			562111	Tratamiento de residuos peligrosos	Otros tratamientos a residuos peligrosos		
CORTE ENSAMBLE Y MANUFACTURA DE ROPA DE TRABAJO	Atributo no considerado en este año	2009	DIAGONAL LORENZO DE LA GARZA	46	87494.0	CIUDAD INDUSTRIAL	Confección en serie de ropa interior y de dormir.	Atributo no considerado en este año	Atributo no considerado en este año	ROSAMAX S.A. DE C.V.	TAMAULIPAS	"25°50'33"""	H MATAMOROS	"97°25'48"""	Matamoros	ROS462802211	57		CIUDAD INDUSTRIAL	315221	Textiles, fibras e hilos	Confeccion de prendas de vestir		
FUNDICIÓN TROQUELADO MAQUINADO FRESADO Y ACABADO DE MATERIALES Y ARTICULOS EN GENERAL.	Atributo no considerado en este año	2009	BLVD. LIC. CARLOS SALINAS DE GORTARI	ND	66600.0	CENTRO	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	ROTORES S.A. C.V	NUEVO LEON	"25º46'30.57"""	APODACA	"100º11'22.26"""	Apodaca	ROTND1900611	KM. 9.6		PARQUE	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
GALVANOPLASTIA	Atributo no considerado en este año	2009	CALZADA COLTONGO	8A	2650.0	TRABAJADORES DEL HIERRO	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	RAMON PAGES, S.A. DE C.V.	DISTRITO FEDERAL	"19°28'45"""		"99°9'5"""	Azcapotzalco	RPA8A0900211	49			332810	Quimica	Galvanoplastia	0.0	0.0
ENSAMBLE DE PRODUCTOS MEDICOS	Atributo no considerado en este año	2009	FRESNEL	1C	32470.0	PARQUE INDUSTRIAL ANTONIO J. BERMUDEZ	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio.	Atributo no considerado en este año	Atributo no considerado en este año	REXAM PACKAGING PRODUCTS DE MEXICO, S.A. DE C.V.	CHIHUAHUA	"31°43'32"""	JUAREZ	"0.106°23'46"""	Juarez	RPP1C0803711	8375			339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	0.0	0.0
PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES).	Atributo no considerado en este año	2009	Dr Roberto Michel	5Q	44870.0	Atlas	Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	Resinas pinturas y pegamentos sa de cv	JALISCO	20.64315	Guadalajara	-103.33626	Guadalajara	RPP5Q1403911	1965		Parque Industrial Dr Roberto Michel Gonzalez Gallo Alamo	325211	Quimica	Produccion de resinas sinteticas	262282.0	2220672.0
PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES).	Atributo no considerado en este año	2009	BOULEVARD ARTURO MONTIEL ROJAS	5Q	50458.0	PARQUE INDUSTRIAL ATLACOMULCO	Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	REICHHOLD QUÍMICA DE MÉXICO, S.A. DE C.V.	MEXICO	"18°53'33.19"""	ATLACOMULCO	"99°12'18.48"""	Atlacomulco	RQM5Q1501411	10006		PARQUE INDUSTRIAL ATLACOMULCO	325211	Quimica	Produccion de resinas sinteticas		
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS.	Atributo no considerado en este año	2009	Km 14 Carretera Monterrey a Monclova	5I	66550.0	N A	Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	Rot Química, S. A. de C. V.	NUEVO LEON	"25°54'14.29"""	El Carmen	"100°21'27.38"""	Carmen	RQU5I1901011	N A	N A	Zona Industrial El Carmen Nuevo León	325180	Quimica	Produccion de acidos, bases y sales inorganicas		
Producción de resinas sintéticas (incluye plastificantes)	Atributo no considerado en este año	2009	CARRETERA A SALTILLO KM. 7	5Q	66350.0		Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	Reacciones Químicas S.A. de C.V.	NUEVO LEON	"25°41'25.64"""	SANTA CATARINA	"100°30'6.71"""	Santa Catarina	RQU5Q1904811	SN		Parque Industrial El Obispado	325211	Quimica	Produccion de resinas sinteticas		
Fabricación de Productos Químicos en General	Atributo no considerado en este año	2009	Juana Barragán	5Q	58190.0	Agustín Arriaga Rivera	Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	Resinas Sintéticas S.A. de C.V.	MICHOACAN	"19°41'22"""	Morelia	"101°13'10"""	Morelia	RSI5Q1605311	1356		Nueva Zona Industrial	325211	Quimica	Produccion de resinas sinteticas		
FABRICACION DE BARRAS DE TORSION	Atributo no considerado en este año	2009	PUERTO ARTURO	9K	26030.0	BRAVO	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	RASSINI TORSION BARS S.A. DE C.V	COAHUILA	28.68934	PIEDRAS NEGRAS	-100.52043	Piedras Negras	RTB9K0502511	805		DESARROLLO INDUSTRIAL RASSINI	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS.	Atributo no considerado en este año	2009	AV. DEL VENADO	LT	52300.0	PARQUE INDUSTRIAL	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	RECOLECTORA Y TRATADORA GARBAGE S.A. DE C.V.	MEXICO	"19°07'08.68"""	TENANGO DEL VALLE	"99°35'43.36"""	Tenango del Valle	RTGLT1509011	26		PARQUE INDUSTRIAL TENANGO DEL VALLE	562111	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos	0.0	0.0
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2009	PIPILA	7T	45590.0	LAS LIEBRES	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	ROTORES Y TAMBORES J&J S.A. DE C.V.	JALISCO	"20°40'13"""	TLAQUEPAQUE	"103°23'9"""	Tlaquepaque	RTJ7T1409811	16			331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	0.0	0.0
FABRICACION DE PRODUCTOS QUIMICOS INORGANICOS	Atributo no considerado en este año	2009	CARR. A GARCIA FRENTE A IND. DEL ALCALI	5I	66000.0		Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	SOLVAY & CPC BARIUM STRONTIUM MONTERREY S. DE R.L. DE C.V.	NUEVO LEON	"25°46'19.35"""		"100°33'45.38"""	Garcia	S&C5I1901812	KM. 8.5		MUNICIPIO DE GARCIA NUEVO LEON	325180	Quimica	Produccion de acidos, bases y sales inorganicas		
ELABORACION DE PRODUCTOS ALIMENTICIOS	Atributo no considerado en este año	2009	RESURRECCION SUR	1Z	72920.0	FRACCIONAMIENTO INDUSTRIAL RESURRECCION	Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación.	Atributo no considerado en este año	Atributo no considerado en este año	SABORMEX S.A. DE C.V.	PUEBLA	"19°4'32"""	PUEBLA	"98°9'10"""	Puebla	SAB1Z2111411	302		FRACCIONAMIENTO INDUSTRIAL RESURRECCION	311422	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos		
FABRICACIÓN Y VENTA  DE BROCHES METÁLICOS PARA ROPA	Atributo no considerado en este año	2009	Antiguo camino a San Lorenzo	7X	9830.0	Los Angeles	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS ADMINISTRATIVOS BROCHES S.A. DE C.V.	DISTRITO FEDERAL	"19°21'0"""		"99°6'0"""	Iztapalapa	SAB7X0900711	284		SEMI INDUSTRIAL	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORG.	Atributo no considerado en este año	2009	EJE 130	5P	78090.0	ZONA INDUSTRIAL DEL POTOSI	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	SYNGENTA AGRO SA DE CV	SAN LUIS POTOSI	"22°4'27"""	SAN LUIS POTOSI	"0.1°52'47"""	San Luis Potosi	SAG5P2402811	125		ZONA INDUSTRIAL DEL POTOSI	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
COMPRA-VENTA DE GASOLINAS, DIESEL, LUBRICANTES Y ADITIVOS SUMINISTRADOS POR PEMEX REFINACI	Atributo no considerado en este año	2009	km 19.1 Carr. Ixtlahuaca-San F. del Prog	TN	50640.0	SAN PEDRO EL ALTO	Comercio al por menor de gasolina y diesel.	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIO AHUITZOTL, S.A. DE C.V.	MEXICO	"19°37'9"""	SAN PEDRO EL ALTO	"99°54'29"""	San Felipe del Progreso	SAHTN1507411	00			468411	Otros	Gasolinerias ubicadas fuera de Zona Federal		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2009	AVENIDA JAPON	9M	20300.0	PARQUE INDUSTRIAL SAN FRANCISCO	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMAS DE ARNESES K&S MEXICANA, S.A. DE C.V.	AGUASCALIENTES	22.03424	SAN FRANCISCO DE LOS ROMO	-102.26877	San Francisco de los Romo	SAK9M0101111	126		PARQUE INDUSTRIAL SAN FRANCISCO	336390	Automotriz	Produccion de otras auto partes	1975780.0	716383.0
ACONDICIONAMIENTO DE SEMILLA DE MAIZ Y SORGO	Atributo no considerado en este año	2009	CARRETERA PANAMERICANA KM 293	27	38260.0	CENTRO	Elaboración de harina de otros productos agrícolas.	Atributo no considerado en este año	Atributo no considerado en este año	SEMILLAS Y AGROPRODUCTOS MONSANTO, S.A. DE C.V.	GUANAJUATO	"20°30'27"""	VILLAGRAN	"100°59'10"""	Villagran	SAM271104411	km 293	na	CORREDOR INDUSTRIAL SALAMANCA CELAYA	311214	Alimenticio y/o de consumo humano	Beneficio y molienda de otros productos agricolas		
PRODUCCION, MANUFACTURA Y ENSAMBLE DE PRODUCTOS ELECTRONICOS	Atributo no considerado en este año	2009	INTERMEX	91	32690.0	PARQUE INDUSTRIAL INTERMEX	Fabricación de equipo de audio y de video.	Atributo no considerado en este año	Atributo no considerado en este año	SCIENTIFIC ATLANTA DE MEXICO, S. DE R. L. DE C. V.	CHIHUAHUA	31.63129	JUAREZ	-106.3895	Juarez	SAM910803711	1680		PARQUE INDUSTRIAL INTERMEX	334310	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC	Atributo no considerado en este año	2009	CARR. MONTERREY COLOMBIA KM 6	9K	66050.0		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMAS AUTOMOTRICES DE MEXICO SA DE CV	NUEVO LEON	"25º47'28.2"""	GRAL ESCOBEDO	"100º17'36.14"""	Gral.  Escobedo	SAM9K1902111			ZONA INDUSTRIAL	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE FRENOS AUTOMOTRIZ (SÓLO MEDIANTE PROCESOS TÉRMICOS	Atributo no considerado en este año	2009	CALZ. ERMITA IZTAPALAPA	9L	9830.0	LOS ANGELES	Fabricación de partes de sistemas de frenos para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	SILVERLINE AMERICA, S.A. DE C.V.	DISTRITO FEDERAL	"19°20'52"""		"99°4'11"""	Iztapalapa	SAM9L0900711	2001			336340	Automotriz	Produccion de partes para el sistema de frenos automotriz		
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2009	CARR.AGUASCALIENTES,VILLA JUAREZ Km. 6	LJ	20300.0	MACARIO J.GOMEZ PORTUGAL	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	VICTOR SANTOS MARTINEZ	AGUASCALIENTES	"22°28'0"""	SAN FRANCISCO DE LOS ROMO	"102°53'0"""	San Francisco de los Romo	SAMLJ0101111	S N		CENTRO DESPOBLADO	332999	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
ELABORACION DE EMBUTIDOS	Atributo no considerado en este año	2009	J. CANTU LEAL	1P	64800.0	BUENOS AIRES	Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	SIGMA ALIMENTOS NORESTE S.A. DE C.V.	NUEVO LEON	"25°39'38"""	MONTERREY	"100°18'7"""	Monterrey	SAN1P1903911	1320			311613	Alimenticio y/o de consumo humano	Produccion de embutidos y conservas de carnes		
ELABORACIÓN DE TINTAS Y BARNICES PARA LA IMPRESIÓN Y LAS ARTES GRAFICAS	Atributo no considerado en este año	2009	Ignacio Longares	5Y	50200.0	Parque Industrial Exportec 1	Fabricación de tintas para impresión.	Atributo no considerado en este año	Atributo no considerado en este año	SANCHEZ, S.A. DE C.V.	MEXICO	"19°18'40"""	Toluca	"99°34'19"""	Toluca	SAN5U1510611	3 y 4		Parque Industrial Exportec	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura	439905.0	2135225.0
FABRICACIÓN Y COMERCIALIZACIÓN DE PRODUCTOS PARA LAS ARTES GRAFICAS	Atributo no considerado en este año	2009	SAN JUAN	5Y	7470.0	SAN JUAN DE ARAGON AMP	Fabricación de tintas para impresión.	Atributo no considerado en este año	Atributo no considerado en este año	SÁNCHEZ, S.A. DE C.V.   PLANTA SAN JUAN	DISTRITO FEDERAL	19.47397		-99.10383	Gustavo A. Madero	SAN5Y0900511	654		GUSTAVO A. MADERO	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura		
FABRICACION Y COMERCIALIZACION DE PRODUCTOS PARA LAS ARTES GRAFICAS	Atributo no considerado en este año	2009	TALISMAN	5Y	7470.0	SAN JUAN DE ARAGÓN AMPLIACION	Fabricación de tintas para impresión.	Atributo no considerado en este año	Atributo no considerado en este año	SANCHEZ S.A. DE C.V. - PLANTA TALISMAN	DISTRITO FEDERAL	19.47339		-99.10561	Gustavo A. Madero	SAN5Y0900512	306		GUSTAVO A MADERO NORTE	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura	0.0	0.0
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS.	Atributo no considerado en este año	2009	Carretera Panamerica Celaya a Salamanca	5I	36700.0		Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	Sales del Bajío S.A. de C.V.	GUANAJUATO	"20°32'23"""		"101°06'20"""	Salamanca	SBA5H1102711	km 306.3		Km 306 3 Carretera Panamericana	325180	Quimica	Produccion de acidos, bases y sales inorganicas		
ENSAMBLE DE SEMICONDUCTORES (DIODOS CAPACITORES CUSTOMS)	Atributo no considerado en este año	2009	CARRETERA A MATAMOROS Y BRECHA E99	8L	88780.0	PARQUE INDUSTRIAL REYNOSA	Maquinado de piezas metálicas para maquinaria y equipo en general.	Atributo no considerado en este año	Atributo no considerado en este año	SEMTECH CORPUS CHRISTI S.A. DE C.V.	TAMAULIPAS	26.01388		-98.22181	Reynosa	SCC952803211	Edif. 7		PARQUE INDUSTRIAL REYNOSA	332710	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas		
PRODUCCIÓN DE LIMPIADORES Y PULIMENTOS (SÓLO SI SE PRODUCEN LAS SUBSTANCIAS BÁSICAS; NO IN	Atributo no considerado en este año	2009	Boulevard Miguel Aleman	63	50200.0	Sn. Mateo Otzacatipan	Fabricación de jabones, limpiadores y dentífricos.	Atributo no considerado en este año	Atributo no considerado en este año	SC Johnson and Son S.A. de C.V.	MEXICO	"19°26'11.61"""	Toluca	"99°07'30.08"""	Toluca	SCJ631510612	4535		Exportec II	325610	Quimica	Produccion de limpiadores y pulimentos		
PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR	Atributo no considerado en este año	2009	AV. DIA DEL EMPRESARIO	57	67110.0	SIN COLONIA	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	STONE CONTAINER DE MEXICO, S. DE R.L. DE C.V.	NUEVO LEON	"25°42'14.54"""		"100°10'49.32"""	Guadalupe	SCM571902611	1100		AREA INDUSTRIAL	322132	Celulosa y papel	Produccion de carton y cartoncillo		
Maquiladora de Componentes de Plastico para la Industria Automotriz	Atributo no considerado en este año	2009	Avenida Progreso	6E	87316.0	Parque Industrial del Norte	Fabricación de autopartes de plástico con y sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	Summit Componentes de Mexico S,A de C.V	TAMAULIPAS	"25°52'45"""		"97°33'10"""	Matamoros	SCM6Q2802211	Sin numero		Parque Industrial del Norte	326192	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
Manufactura de Interferencias Electromagneticas y de Radio Frecuencia para uso en computo.	Atributo no considerado en este año	2009	Boulevard Zaragoza	91	32560.0	Nuevo Zaragoza	Fabricación de computadoras y equipo periférico.	Atributo no considerado en este año	Atributo no considerado en este año	Spectrum Control de Mexico S.A. de C.V.	CHIHUAHUA	31.66091	Juarez	-106.46551	Juarez	SCM910803711	2910			334110	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2009	KM 7 CARRETERA PUEBLA TLAXCALA	MB	72014.0	SAN PABLO XOCHIMEHUACAN	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	SUD CHEMIE DE MEXICO S.A. DE C.V.	PUEBLA	"19°5'56"""		"0.98°12'26"""	Puebla	SCMMB2111411	0		SIN NOMBRE	325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
FABRICACIÓN DE CAJAS DE CARTON	Atributo no considerado en este año	2009	Cuauhtemoc esq. Iturbide	57	43860.0	no aplica	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	SERVIKARTON COMERCIALIZADORA S.A. DE C.V.	HIDALGO	"19°57'0"""	Tolcayuca	"98°55'0"""	Tolcayuca	SCO581307511	sn			322132	Celulosa y papel	Produccion de carton y cartoncillo		
MANUFACTURA VENTA Y DISTRIBUCIÓN DE COLORANTES NO NUTRITIVOS PARA ALIMENTOS	Atributo no considerado en este año	2009	Rodolfo Patron	5J	52000.0	Parque Industrial Lerma	Fabricación de pigmentos y colorantes sintéticos.	Atributo no considerado en este año	Atributo no considerado en este año	SENSIENT COLORS, S.A DE C.V.	MEXICO	"19°17'54"""	Lerma	"99°30'30"""	Lerma	SCO5J1505111	12		PARQUE INDUSTRIAL LERMA	325130	Quimica	Produccion de colorantes y pigmentos		
Asesoría administrativa y Técnica - incluye pruebas de laboratorio	Atributo no considerado en este año	2009	Carr. Constitución a S.L.P. km 9.6	TS	76127.0	Parque industrial Jurica	Laboratorios de pruebas.	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS CONDUMEX, S.A. DE C.V.	QUERETARO	"20°36'40"""	Querétaro	"100°24'57"""	Queretaro	SCOTS2201411	Km 9.6		Parque Industral Jurica	541380	Otros	Laboratorios de analisis de control de calidad de productos, substancias y materiales	0.0	0.0
FABRICACION DE CARTON Y CARTONCILLO PARA CAJAS CORRUGADAS Y PLEGADIZAS	Atributo no considerado en este año	2009	HIDALGO	57	55540.0	SANTA CLARA	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	SMURFIT CARTON Y PAPEL DE MEXICO, S.A. DE C.V.	MEXICO	"19°28'0"""	ECATEPEC	"99°14'0"""	Ecatepec de Morelos	SCP561503311	91			322132	Celulosa y papel	Produccion de carton y cartoncillo		
PRODUCCIÓN DE PAPEL.	Atributo no considerado en este año	2009	AV. Presidente Juárez	56	54090.0	Los Reyes	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	Smurfit Cartón y Papel de México S.A. de C.V.   División Molino Los Reyes	MEXICO	19.52782	Tlalnepantla	-99.1989	Tlalnepantla de Baz	SCP561510411	2030		Zona Industrial Los Reyes Iztacala	322122	Celulosa y papel	Produccion de papel		
Fabricación de cajas de cartón corrugado	Atributo no considerado en este año	2009	Av. Presidente Benito Juárez	57	54090.0	Los Reyes Iztacala	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	Smurfit Cartón y Papel de México S.A. de C.V.  Corrugado los Reyes	MEXICO	"19°17'0"""	Tlalnepantla de Baz	"99°0'0"""	Tlalnepantla de Baz	SCP561510412	2030		Tlalnepantla	322132	Celulosa y papel	Produccion de carton y cartoncillo	0.0	0.0
PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR	Atributo no considerado en este año	2009	CARRETERA MEXICO LAREDO	57	55540.0	SANTA CLARA	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	SMURFIT CARTON Y PAPEL DE MEXICO S.A. DE C.V.  DIV. CORRUGADO CERRO GORDO	MEXICO	19.53238	ECATEPEC DE MORELOS	-99.06479	Ecatepec de Morelos	SCP571503311	kM 15		CERRO GORDO	322132	Celulosa y papel	Produccion de carton y cartoncillo		
PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR	Atributo no considerado en este año	2009	AVENIDA DIA DEL EMPRESARIO	57	67116.0	JARDINES DE GUADALUPE	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	SMURFIT CARTON Y PAPEL DE MEXICO S.A. DE C.V. CORRUGADO GUADALUPE	NUEVO LEON	"25°41'57.77"""		"100°10'39.35"""	Guadalupe	SCP571902611	951			322132	Celulosa y papel	Produccion de carton y cartoncillo		
Fabricación de Cajas de Cartón Corrugado	Atributo no considerado en este año	2009	Emiliano Zapata	57	54090.0	San Jeronimo Tepetlacalco	Fabricación de cartón y cartoncillo a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	Smurfit Cartón y Papel de México S.A. de C.V. Corrugado Atlas	MEXICO	19.51844	Tlalnepantla de Baz	-99.20769	Tlalnepantla de Baz	SCP581510411	71		Tlalnepantla	322132	Celulosa y papel	Produccion de carton y cartoncillo		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2009	DOMICILIO CONOCIDO FERRERERIA DE APULCO	7T	43411.0	FERRERÍA	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD COOPERATIVA DE PRODUCCIÓN FUNDICIÓN DE APULCO S.C.L.	HIDALGO	"20°15'5"""		"98°15'45"""	Metepec	SCPLJ1303511	SN			331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
FABRICACION DE PAPEL KRAFT	Atributo no considerado en este año	2009	Carlos Salazar	N2	64020.0	Obrera	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	SMURFIT CARTON Y PAPEL DE MEXICO S.A. DE C.V.     MOLINO MONTERREY	NUEVO LEON	"25°40'50"""		"-100°17'48"""	Monterrey	SCPN21903912	1821	Ote.		322122	Celulosa y papel	Produccion de papeles recubiertos y sus productos		
TRATAMIENTO FISICO QUIMICO DE RESIDUOS PELIGROSOS	Atributo no considerado en este año	2009	AV. ING. SALVADOR SANCHEZ COLIN SN	LU	50450.0	PARQUE INDUSTRIAL	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	SD MYERS DE MEXICO S.A DE C.V.	MEXICO	"19°47'25"""	ATLACOMULCO	"99°53'23"""	Atlacomulco	SDMLU1501411	18 B	4 Y 5	PARQUE INDUSTRIAL ATLACOMULCO	562111	Tratamiento de residuos peligrosos	Tratamiento fisico de residuos peligrosos	0.0	0.0
Taller de Servicio Automotriz Hojalateria y Pintura	Atributo no considerado en este año	2009	Insurgentes Sur	KE	1900.0	Jardines del Pedregal	Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	Servicio Durkin S.A.	DISTRITO FEDERAL	19.30873		-99.18751	Coyoacan	SDUKE0900311	3175			468211	Otros	Reparacion y mantenimiento automotriz		
Manufactura y Ensamble de Sensores y Solenoides para el Sistema de Control Automotriz	Atributo no considerado en este año	2009	Ave. Antonio J. Bermúdez	91	32470.0	Parque Industrial Antonio J. Bermudéz	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	Sistemas Eléctricos y Conmutadores, S.A. de C.V.	CHIHUAHUA	31.71449	Cd. Juárez	-106.39686	Juarez	SEC8V0803711	1230		Parque Industrial Antonio J. Bermudez	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS.	Atributo no considerado en este año	2009	Rio Lerma	LT	54030.0	San Nicolas Tlaxcolpan	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	SOLUCIONES ECOLOGICAS INTEGRALES S. A. DE C. V.	MEXICO	19.54361	Tlalnepantla de Baz	-99.20367	Tlalnepantla de Baz	SEILT1510411	22		Fracc. Industrial San Nicolas Tlaxcolpan	562111	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos		
ELABORACION DE PRODUCTOS ELCTRONICOS CONTROLES REMOTO Y TECLADO	Atributo no considerado en este año	2009	AVENIDA FERROCARRIL KM. 14.5	91	22480.0	PARQUE IND  LOS PINOS	Fabricación de computadoras y equipo periférico.	Atributo no considerado en este año	Atributo no considerado en este año	SMK ELECTRONICA S.A. DE C.V.	BAJA CALIFORNIA	"32°28'24"""	TIJUANA	"116°56'75"""	Tijuana	SEL910200411	SN	3 Y 4		334110	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
