actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FUNDICION DE HIERRO NODULAR	Atributo no considerado en este año	2018	Calle Del Progreso	7T	27449		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TECMUR S.A. DE C.V.,	COAHUILA	"25°32'40"""	MATAMOROS	"103°14'11"""	Matamoros	TEC7T0501711	1295 NORTE 	 	Parque Industrial Matamoros	339999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	677174.3269	2826415.897
FABRICACION DE EMBARCACIONES	Atributo no considerado en este año	2018	Calle 33 	9N	24170	Colonia TILA	Transporte marítimo de cabotaje, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	TECNICAS MARITIMAS AVANZADAS SA DE CV,	CAMPECHE	"18°38'18"""	CIUDAD DEL CARMEN	"91°50'9"""	Carmen	TMA0400300089	58	 		483112	Automotriz	Produccion de embarcaciones	622783.6401	2061237.6877
FUNDICIÓN Y MOLDEO DE PIEZAS AUTOMOTRICES NO FERROSOS	Atributo no considerado en este año	2018	Calle AV. CENTRAL	ND	42884		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	TECNICOS EN LA ALTA PRODUCCION, S.A. DE C.V.,MECANOR MEXICO	HIDALGO	"19°51'5"""	TEPEJI DE OCAMPO	"99°17'7"""	Tepeji del Rio de Ocampo	TAPND1306311	21 LOT. 5 MZ. 851 	 	TEPEJI DEL RÍO	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	470113.9754	2195072.091
Producción de grasas, aceites lubricantes y aditivos, (Incluye mezclas)	Atributo no considerado en este año	2018	Calle BETA	69	66000	Colonia PARQUE INDUSTRIAL MITRAS	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	TECNIQUIMIA  MEXICANA  S.A.  DE  C.V.,TECNIQUIMIA MEXICANA S.A. DE C.V.	NUEVO LEON	"25°47'14"""	PARQUE INDUSTRIAL CIUDAD MITRAS	"100°26'27"""	Garcia	TME691901811	8023	S/N 		324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	355523.7293	2852913.2441
ACABADO DE TELA	Atributo no considerado en este año	2018	Calle PREDIO LA JOYA	3K	90796	Colonia PANZACOLA	Acabado de productos textiles	Atributo no considerado en este año	Atributo no considerado en este año	TECNOACABADORA ZALDO S.A. DE C.V.,	TLAXCALA	"19°8'23"""	PAPALOTLA	"98°13'25"""	Papalotla de Xicohtencatl	TZA2904100014	SN 	 		313310	Textiles, fibras e hilos	Acabado de fibras, hilos, hilados y telas textiles	581638.1695	2116491.6364
Fabricación de medicamentos para consumo humano	Atributo no considerado en este año	2018	Calle ORIENTE 10	5T	76809	Colonia PARQUE INDUSTRIAL SAN JUAN DEL RIO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	TECNOFARMA S.A. DE C.V.,	QUERETARO	"20°22'21"""	SAN JUAN DEL RIO	"99°58'13"""	San Juan del Rio	TEC5T2201611	8	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	398723.8693	2253026.8023
Fabricación de otros productos de uso industrial sin reforzamiento (Reciclaje de PET)	Atributo no considerado en este año	2018	Avenida CHAPULTEPEC	MA	55764	Colonia LOS HEROES TECAMAC SECCION BOSQUES	Fabricación de otros productos de plástico de uso industrial sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA DE RECICLAJE S. A. DE C. V.,TECNOLOGÍA DE RECICLAJE	MEXICO	"19°37'54"""	TECAMAC DE FELIPE VILLANUEVA	"99°2'52"""	Tecamac	TRE1508100476	32	MZ 139 LT 01		326194	Quimica	Fabricacion de productos moldeados con diversas resinas 	494983.2749	2170728.9496
Fabricacion y ensamble de unidades aire acondicionado industrial	Atributo no considerado en este año	2018	Calle SOR JUANA INES DE LA CRUZ	8N	22434		Fabricación de equipo de aire acondicionado y calefacción	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA DEL PACÍFICO SA DE CV,TECNOLOGIA DEL PACIFICO SA DE CV	BAJA CALIFORNIA	"32°33'0"""	TIJUANA	"116°55'25"""	Tijuana	TPA8N0200411	19710	 	PQE. IND. FRONTERA	333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	507146.2746	3601424.6313
Re-manufactura de  componentes de maquinaria y equipo	Atributo no considerado en este año	2018	Calle AVE. TRANSFORMACION	9I	88275	Colonia PARQUE INDUSTRIAL FINSA	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA I	TAMAULIPAS	"27°26'34"""	NUEVO LAREDO	"99°30'15"""	Nuevo Laredo	TMO9I2802711	545	 		339999	Automotriz	Produccion de motores automotrices a gasolina y diesel	450162.0823	3035607.6234
Refacción y Remanufactura de Marchas Aletrnadores Tarjetas Electrónicas y Bombas Hidráulic	Atributo no considerado en este año	2018	Calle AV. NEW YORK	91	88285	Colonia PARQUE INDUSTRIAL ORADEL	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA IV	TAMAULIPAS	"27°28'26"""	NUEVO LAREDO	"99°37'36"""	Nuevo Laredo	TMO9I2802721	204	 		339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	438086.1273	3039085.7149
Centro de Almacén y distribución; y sorteo de piezas	Atributo no considerado en este año	2018	Calle PRIVADA TRANSFORMACION	ZU	88275	Colonia FINSA	Otros servicios de almacenamiento con instalaciones especializadas	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V.,PLANTA MLS	TAMAULIPAS	"27°26'38"""	NUEVO LAREDO	"99°30'25"""	Nuevo Laredo	TMOKE2802711	5	 		493190	Otros	Almacen de materiales, productos y otros	449876.2766	3035718.0238
REMANUFACTURA DE TURBOCARGADORES PARA MOTORES A DIESEL	Atributo no considerado en este año	2018	Calle AV. TRANSFORMACIÓN	9I	88275	Colonia FINSA [88275]	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V.,TECNOLOGÍA MODIFICADA, S.A. DE C.V. - PLANTA V.	TAMAULIPAS	"27°26'33"""	NUEVO LAREDO	"99°30'22"""	Nuevo Laredo	TMO9I2802713	546	 		339999	Automotriz	Produccion de motores automotrices a gasolina y diesel	449983.1279	3035571.7488
Fundición de metal no ferroso	Atributo no considerado en este año	2018	Calle ANGEL DORRONSORO GANDARA	LJ	20290	Fracción CIUDAD INDUSTRIAL	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	"TECNOLOGIA Y METALES EL TEJON SA DE CV,""EL TEJÓN"""	AGUASCALIENTES	"21°50'18"""	AGUASCALIENTES	"102°16'58"""	Aguascalientes	TMT0100100265	210	 		331310	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	780864.782	2417437.1913
FUNDICIÓN DE CHATARRA DE ALUMINIO	Atributo no considerado en este año	2018	Calle Camino Antigüo a la Calerilla	ND	45613	Colonia Paseo del Prado	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	"TECNOLOGÍA Y METALES EL TEJÓN, SA DE CV,""EL TEJÓN"""	JALISCO	"20°33'51"""	PASEO DEL PRADO	"103°23'2"""	Tlaquepaque	TMTLJ1409811	98	 		331310	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	668434.454	2274776.0809
Galvanoplastía	Atributo no considerado en este año	2018	Carretera GUADALAJARA-EL SALTO	8A	45683	Colonia EL MUELLE	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TECNOPLATING S.A. DE C.V.,TECNOPLATING	JALISCO	"20°30'10"""	SAN JOSE DEL CASTILLO	"103°13'9"""	El Salto	TEC1407000060	89	 		332810	Quimica	Galvanoplastia	685681.6732	2268144.9369
Compra, venta, representación, distribución, fabricación, acondicionamiento, maquila, y se	Atributo no considerado en este año	2018	Calle 7 NORTE	5H	50200	Colonia FRACC. IND. TOLUCA 2000	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	TECSIQUIM, S.A. DE C.V.,	MEXICO	"19°23'15"""	TOLUCA DE LERDO	"99°34'32"""	Toluca	TEC5H1510621	102	 		325190	Quimica	Produccion de acidos organicos	439548.5463	2143819.8872
Manufactura, ensamble y prueba de dispositivos componentes electronicos	Atributo no considerado en este año	2018	Avenida ANTONIO J. BERMUDEZ	91	32470		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TED DE MEXICO, S. DE R.L. DE C.V.,TED DE MEXICO, S. DE R.L. DE C.V.	CHIHUAHUA	"31°43'16"""	JUAREZ	"106°23'39"""	Juarez	TME990803711	950	 	ANTONIO J. BERMUDEZ	339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	367897.1032	3510385.6239
Elaboración de productos de poliestireno 	Atributo no considerado en este año	2018	Calle NEPTUNO	5Q	32540	Colonia SATELITE	Fabricación de espumas y productos de poliestireno	Atributo no considerado en este año	Atributo no considerado en este año	TEGRANT DE MEXICO SA DE CV,	CHIHUAHUA	"31°40'56"""	JUAREZ	"106°22'36"""	Juarez	TME6J0803711	1917	 		326140	Quimica	Produccion de resinas sinteticas	369513.4175	3506053.5033
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO GRIS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2018	Periférico LIBRAMIENTO CARLOS SALINAS  DE GORTARI	7T	25616	Colonia San Antonio	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	TEKSID HIERRO DE MÉXICO, S.A. DE C.V.,	COAHUILA	"26°56'34"""	FRONTERA	"101°27'54"""	Frontera	THM7T0501011	2001	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	255247.5599	2982496.8653
CRÍA Y ENGORDA DE GANADO PORCINO	Atributo no considerado en este año	2018	Carretera SINHUNCHEN- TEMOZON SUR	1M	97826	Granja SINHUNCHEN- TEMOZON SUR	Explotación de porcinos en granja	Atributo no considerado en este año	Atributo no considerado en este año	TEMOZON DE MENA Y SOSA NUMERO TRES S.P.R. DE R.L.,	YUCATAN	"20°41'38"""	ABALA	"89°40'18"""	Abala	TMS3100100005	IQT 4 	IQT 4 		112211	Alimenticio y/o de consumo humano	Matanza de ganado y aves	221698.6662	2290594.4973
CRIA Y ENGORDA DE GANADO PORCINO 	Atributo no considerado en este año	2018	Carretera TEMOZON SUR-UAYALCEH	1M	97825	Granja TEMOZON SUR-UAYALCEH	Explotación de porcinos en granja	Atributo no considerado en este año	Atributo no considerado en este año	TEMOZON DE MENA Y SOSA NUMERO UNO S.P.R. DE R.L.,	YUCATAN	"20°41'12"""	ABALA	"89°38'10"""	Abala	TMS3100100004	IQT 3 	IQT 3 		112211	Alimenticio y/o de consumo humano	Matanza de ganado y aves	225387.6314	2289713.0317
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES	Atributo no considerado en este año	2018	Calle  ANDRES GUAJARDO	MD	66600		Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	TEMPEL DE MEXICO S. DE R.L. DE C.V.,TEMPEL DE MÉXICO	NUEVO LEON	"25°46'22"""	CIUDAD APODACA	"100°10'54"""	Apodaca	TMEMD1900611	315	 	PARQUE INDUSTRIAL APODACA I	332110	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	381496.0551	2851063.4795
PRODUCCIÓN DE CAL	Atributo no considerado en este año	2018	Calle Rafael Ramirez	74	91285	Pueblo TENEXTEPEC	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	TENEXTEPEC Y SUS ANEXOS MUNICIPIO DE PEROTE,	VERACRUZ	"19°29'25"""	SAN ANTONIO TENEXTEPEC	"97°16'12"""	Perote	ETE3012800010	1	 		327410	Cemento y Cal	Produccion de cal	681538.9664	2156015.1082
RECUBRIMIENTO DE LAMINA DE ACERO	Atributo no considerado en este año	2018	Carretera PESQUERIA LOS RAMONES KM 15	7F	66680	Colonia LA VICTORIA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TENIGAL S DE RL DE CV,	NUEVO LEON	"25°45'42"""	PESQUERIA	"99°58'7"""	Pesqueria	TEN1904100005	S/N 	 		332810	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	402862.1935	2849672.8483
ELABORACION DISTRIBUCION Y VENTA DE TEQUILA	Atributo no considerado en este año	2018	Calle CARR. ARANDAS - TEPA	28	47180	Colonia Sin	Elaboración de bebidas destiladas de agave	Atributo no considerado en este año	Atributo no considerado en este año	TEQUILA CENTINELA, S.A. DE C.V,.	JALISCO	"20°43'11"""	ARANDAS	"102°22'46"""	Arandas	TCE301400811	KM. 2.5 	 		312142	Bebidas y tabaco	Requisitos fitosanitarios 	772907.2314	2293347.2283
Producción, Fabricación o Envasado de Bebidas Destiladas de Agave	Atributo no considerado en este año	2018	Calle FRANCISCO JAVIER SAUZA MORA	29	46400	Colonia TEQUILA CENTRO	Elaboración de bebidas destiladas de agave	Atributo no considerado en este año	Atributo no considerado en este año	TEQUILA SAUZA S. DE R.L. DE C.V.,TEQUILA SAUZA	JALISCO	"20°52'57"""	TEQUILA	"103°50'32"""	Tequila	TSA301409411	80	 		312142	Bebidas y tabaco	Produccion de galletas y pastas	620411.1006	2309595.5188
ELABORACION, VENTA Y COMERCIALIZACION DE ACIDO TEREFTALICO PURIFICADO Y SUS DERIVADOS	Atributo no considerado en este año	2018	Carretera  FEDERAL 180	5H	96345	Colonia BARRANCAS	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	TEREFTALATOS MEXICANOS, S.A. DE C.V.,TEREFTALATOS MEXICANOS, S.A. DE C.V.	VERACRUZ	"18°1'56"""	COSOLEACAQUE	"94°35'42"""	Cosoleacaque	TMEMB3004811	KM 29 	 		325190	Quimica	Produccion de acidos organicos	331134.8018	1994482.1823
Recepción, almacenamiento y distribución de gas L.P.	Atributo no considerado en este año	2018	Carretera BARRA SUR KM 7.5	MI	92774	Colonia TABUCO	Transporte por ductos de productos refinados del petróleo	Atributo no considerado en este año	Atributo no considerado en este año	TERMIGAS S.A. DE C.V.,TERMIGAS, S.A. DE C.V.	VERACRUZ	"20°56'52"""	SANTIAGO DE LA PEÑA	"97°20'13"""	Tuxpam	TERM93018911	SN 	 		486910	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	672891.1764	2317281.5956
Recepción, Almacenamiento, regasificación y envío de gas natural	Atributo no considerado en este año	2018	Calle RIO PALMAS	N4	89603	Colonia PUERTO INDUSTRIAL DE ALTAMIRA	Suministro de gas por ductos al consumidor final	Atributo no considerado en este año	Atributo no considerado en este año	TERMINAL DE LNG DE ALTAMIRA S. DE R.L. DE C.V.,	TAMAULIPAS	"22°29'28"""	ALTAMIRA	"97°52'36"""	Altamira	TLAMI2800311	S/N 	 		222210	Petroleo y petroquimica	Transportacion por ductos de petroquimicos	615545.4236	2487651.0458
Almacenamiento de mineral	Atributo no considerado en este año	2018	Avenida DEL TRABAJO	M9	28239	Colonia TAPEIXTLES	Otros servicios de almacenamiento general sin instalaciones especializadas	Atributo no considerado en este año	Atributo no considerado en este año	TERMINAL DE SERVICIOS HAZESA S.A. DE C.V.,TERMINAL DE SERVICIOS HAZESA	COLIMA	"19°4'35"""	MANZANILLO	"104°17'3"""	Manzanillo	TSHBB0600711	101	 		493119	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo	575294.8222	2109449.627
Fabricación de Aditivos para Aceites Lubricantes y Servicio de Trasvase y Alcenamiento	Atributo no considerado en este año	2018	Calle CAMINO APODACA-HUINALA	69	66600	Colonia ZONA INDUSTRIAL (CENTRO)	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	TERMINAL INDUSTRIAL APODACA S.A. DE C.V.,	NUEVO LEON	"25°46'5"""	CIUDAD APODACA	"100°10'40"""	Apodaca	TIA691900611	431	S/N 		325999	Quimica	Produccion de grasas, aceites lubricantes y aditivos	381884.7482	2850551.809
ALMACENAJE Y DISTRIBUCIÓN DE PETROQUIMICOS NO VINCULADOS A SECTOR HC	Atributo no considerado en este año	2018	Calle BOULEVARD DE LOS RIOS KM 4.8	M9	89603	Puerto PUERTO INDUSTRIAL DE ALTAMIRA	Almacenes generales de depósito	Atributo no considerado en este año	Atributo no considerado en este año	TERMINAL PETROQUIMICA ALTAMIRA SA DE CV,TEPEAL	TAMAULIPAS	"22°29'31"""	ALTAMIRA	"97°51'43"""	Altamira	TPAM92800311	1580	 		493111	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo	617050.2617	2487741.8336
ELABORACIÓN DE CONTROLES DE TEMPERATURA	Atributo no considerado en este año	2018	Avenida PROFESOR RAMON RIVERA LARA	91	32600		Fabricación de otros productos eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	TERMOCONTROLES DE JUAREZ S.A. DE C.V.,TERMOCONTROLES DE JUAREZ S.A. DE C.V	CHIHUAHUA	"31°41'39"""	JUAREZ	"106°25'56"""	Juarez	TJU9W0803711	6440	 	Anexo Infonavit Casas Grandes	335999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	364250.791	3507449.3894
GENERACIÓN Y TRANSMISIÓN DE ENERGIA ELÉCTRICA	Atributo no considerado en este año	2018	Calle KM. 14.5 CARRETERA MEXICALI-TIJUANA	AD	21210	Colonia DELEGACION PROGRESO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	TERMOELECTRICA DE MEXICALI S. DE R.L. DE C.V.,	BAJA CALIFORNIA	"32°36'5"""	PROGRESO	"115°39'23"""	Mexicali	TMEAD0200211	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	626060.9012	3607915.6494
Generación de energía eléctrica	Atributo no considerado en este año	2018	Calle CAMINO TAMUIN A PLANTA CEMEX	AD	79200	Colonia PALMAS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	TERMOELECTRICA DEL GOLFO S. DE R. L. DE C.V.,	SAN LUIS POTOSI	"22°4'0"""	TAMUIN	"98°50'38"""	Tamuin	TGOAD2404011	KM.8 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	516100.1562	2440216.5005
Generación de Energía Eléctrica	Atributo no considerado en este año	2018	Camino ESTACION TAMUIN A PLANTA CEMEX	AD	79200	Colonia LAS PALMAS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	TERMOELÉCTRICA PEÑOLES S. DE R.L. DE C.V.,TERMOELÉCTRICA PEÑOLES S. DE R.L. DE .CV.	SAN LUIS POTOSI	"22°4'0"""	TAMUIN	"98°50'38"""	Tamuin	TPCAD2404011	KM. 8 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	516103.7805	2440226.5084
SIDERURGICA INTEGRADA CON PROCESOS DE CORTE A CINTAS Y CORTE A HOJAS DE LAMINA DE ACERO	Atributo no considerado en este año	2018	Avenida AVE. G	7F	66600		Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V., PLANTA CSI APODACA	NUEVO LEON	"25°45'31"""	CIUDAD APODACA	"100°11'26"""	Apodaca	TME7X1900612	520	 	Almacentro	331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	380597.9102	2849520.2292
Complejo siderurgico de productos planos decapados, recocidos, y laminación en frio.	Atributo no considerado en este año	2018	Calle CARR. PESQUERIA - LOS RAMONES	7I	66680	Colonia LA VICTORIA	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V. (PLANTA PESQUERÍA),TERNIUM MÉXICO SA DE CV	NUEVO LEON	"25°45'45"""	PESQUERIA	"99°58'15"""	Pesqueria	TME7I1904111	KM.15 	 		331111	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero	402620.1625	2849753.517
Fabricación Integrada de acero incluyendo estructuras metalicas,mediante rolado y pintado.	Atributo no considerado en este año	2018	Calle CARR MTY- LAREDO	7U	65550	Colonia Corredor Industrial Ciénega de Flores	Fabricación de estructuras metálicas	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,PLANTA EDIFICIOS METALICOS	NUEVO LEON	"25°54'33"""	CIENEGA DE FLORES	"100°12'21"""	Cienega de Flores	TME7X1901211	KM. 22.5 	 		332310	Metalurgica (incluye la siderurgica)	Produccion de estructuras metalicas	379199.5933	2866198.6473
LAMINACIÓN SECUNDARIA DE HIERRO Y ACERO (SÓLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO	Atributo no considerado en este año	2018	Boulevard HAROLD R. PAPE	7I	25760	Colonia ELIZONDO	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,PLANTA MONCLOVA	COAHUILA	"26°52'57"""	MONCLOVA	"101°25'32"""	Monclova	TME0501800009	1349	 		331220	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero	259048.0545	2975748.1107
Fabricación integrada de acero con proc. de laminación y acabado con Galvanizado y Pintado	Atributo no considerado en este año	2018	Calle AVE. UNIVERSIDAD	8A	66450	Colonia CUAHUTEMOC	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,PLANTA UNIVERSIDAD	NUEVO LEON	"25°43'48"""	SAN NICOLAS DE LOS GARZA	"100°18'21"""	San Nicolas de los Garza	TME8A1904612	992	S/N 		332810	Quimica	Galvanoplastia	369007.0702	2846450.5186
FABRICACION INTEGRADA DE HIERO Y ACERO	Atributo no considerado en este año	2018	Calle AVENIDA LOS ANGELES	7I	66452	Colonia SAN NICOLAS DE LOS GARZA	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,TERNIUM MÉXICO, S.A. DE C.V.	NUEVO LEON	"25°43'26"""	SAN NICOLAS DE LOS GARZA	"100°18'0"""	San Nicolas de los Garza	TME7I1904613	325 ORIENTE 	 		331220	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero	369583.6328	2845764.5572
Laminación primaria de hierro y acero.	Atributo no considerado en este año	2018	Carretera AUT. MEXICO-PUEBLA	7F	72620	Pueblo San Miguel Xoxtla	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,TERNIUM MÉXICO S.A. DE C.V.  PLANTA LARGOS PUEBLA	PUEBLA	"19°10'3"""	SAN MIGUEL XOXTLA	"98°18'50"""	San Miguel Xoxtla	TME7F2113611	KM. 108 	 		331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	572120.0041	2119520.716
LAMINACION SECUNDARIA DE ACERO	Atributo no considerado en este año	2018	Avenida AVE. CHURUBUSCO	7I	64560	Colonia SANTA FE	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,TERNIUM MEXICO, SA DE CV PLANTA CHURUBUSCO	NUEVO LEON	"25°41'57"""	MONTERREY	"100°16'7"""	Monterrey	TME7I1903911	1000	S/N 		331220	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero	372703.2608	2843000.8825
Siderurgica integrada con procesosTransformación y comercialización de aceros recubiertos	Atributo no considerado en este año	2018	Avenida AVE. DE LA JUVENTUD	8A	66450	Colonia CUAUHTEMOC	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,TERNIUM MÉXICO, S.A. DE C.V. PLANTA JUVENTUD	NUEVO LEON	"25°43'32"""	SAN NICOLAS DE LOS GARZA	"100°17'0"""	San Nicolas de los Garza	TME8A1904611	340	 		332810	Quimica	Galvanoplastia	371255.0353	2845935.9061
FABRICACION INTEGRADA DE PRODUCTOS DE FIERRO Y ACERO	Atributo no considerado en este año	2018	Calle CAMINO AL MEZQUITAL-SANTA ROSA	7T	_	Colonia NUEVO MEZQUITAL	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,TERNIUM MEXICO SA DE CV PLANTA LARGOS APODACA	NUEVO LEON	"25°44'33"""	SAN NICOLAS DE LOS GARZA	"100°14'17"""	San Nicolas de los Garza	TME7I1904611	200	S/N 		331220	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	375820.1663	2847768.8915
Fabricación y venta de Alfombras y  Tapetes	Atributo no considerado en este año	2018	Carretera MONTERREY-MONCLOVA KM 11.5	40	66550		Fabricación de alfombras y tapetes	Atributo no considerado en este año	Atributo no considerado en este año	TERZA, S.A. DE C.V.,TERZA	NUEVO LEON	"25°53'5"""	CARMEN	"100°20'57"""	Carmen	TER3Z1901011	S/N 	 	EL CARMEN	314110	Textiles, fibras e hilos	Tejido a maquina de alfombras y tapetes	364827.7947	2863621.6498
MANUFACTURA	Atributo no considerado en este año	2018	Calle CUATRO	5R	53370	Colonia ALCE BLANCO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	T.F. VÍCTOR, S.A. DE C.V.,	MEXICO	"19°28'3"""	NAUCALPAN DE JUAREZ	"99°13'24"""	Naucalpan de Juarez	TVILM1505711	22	 		336390	Quimica	Produccion de hule sintetico	476552.5496	2152596.8132
Servicios médicos y hospitalarios	Atributo no considerado en este año	2018	Calle CARLOS GRAEF FERANDEZ	HM	5300	Colonia TLAXALA SANTA FE	Hospitales del sector privado de otras especialidades médicas	Atributo no considerado en este año	Atributo no considerado en este año	THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.,CENTRO MÉDICO ABC	DISTRITO FEDERAL	"19°21'24"""	CUAJIMALPA DE MORELOS	"99°16'59"""	Cuajimalpa de Morelos	ABCHM0900411	154	 		622311	Servicios de salud y de asistencia	Hospitales	470268.7949	2140333.0675
Servicios médicos y hospitalarios	Atributo no considerado en este año	2018	Calle SUR  136	HM	1120	Colonia LAS AMERICAS	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	THE AMERICAN BRITISH COWDRAY MEDICAL CENTER I.A.P.,CENTRO MÉDICO ABC	DISTRITO FEDERAL	"19°24'0"""	ALVARO OBREGON	"99°12'15"""	Alvaro Obregon	ABCHM0901021	116	 		622111	Servicios de salud y de asistencia	Hospitales	478549.0421	2145130.6186
