actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Producción de metales en polvo y pasta para uso industrial y comercial	Atributo no considerado en este año	2016	Carretera  A VERACRUZ KM. 144	5J	90460	Pueblo SAN COSME XALOZTOC	Fabricación de pigmentos y colorantes sintéticos	Atributo no considerado en este año	Atributo no considerado en este año	METAPOL S.A. DE C.V.,METAPOL, S.A. DE C.V.	TLAXCALA	"19°24'9"""	Xaloztoc	"98°4'44"""	Xaloztoc	MET5J2903911	.			325130	Quimica	Produccion de colorantes y pigmentos	596704.6167	2145642.8358
FABRICACION DE CHASISES PARA VEHICULOS LIGEROS Y LARGUEROS	Atributo no considerado en este año	2016	Carretera Miguel Alemán	9M	66600	Ciudad Apodaca Centro	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	METALSA S.A. DE C.V.,	NUEVO LEON	"25°44'55"""	Ciudad Apodaca	"100°12'6"""	Apodaca	MET9M1900611	100			336390	Automotriz	Produccion de otras auto partes	379464.2365	2848399.3186
Industria del Aluminio	Atributo no considerado en este año	2016	Calle Industrial Diez	ND	31384		Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METAL EUTECTIC, S.A DE C.V ,METAL EUTECTIC, S.A DE C.V	CHIHUAHUA	"28°38'22"""	Chihuahua	"106°1'30"""	Chihuahua	MEULJ0801911	7011		Parque Industrial Robinson	331419	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	399791.111	3168491.9527
Industria del Aluminio	Atributo no considerado en este año	2016	Calle industrial diez	ND	31384		Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	METAL EUTECTIC, S.A DE C.V ,METAL EUTECTIC	CHIHUAHUA	"28°38'15"""	Chihuahua	"106°1'25"""	Chihuahua	MEULJ0801912	7016		parque industrial robinson	331310	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	399926.916	3168265.1276
Manufactura y ensamble de componentes electrónicos	Atributo no considerado en este año	2016	Boulevard INSURGENTES	91	22580	Colonia CERRO COLORADO	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MEXHON, S. DE R.L. DE C.V.,	BAJA CALIFORNIA	"32°28'36"""	Tijuana	"116°55'15"""	Tijuana	MEX8N0200421	18002			339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	507432.0071	3593294.4009
Producción de piezas automotrices de Aluminio mediante el proceso de extrusión	Atributo no considerado en este año	2016	Calle AVE. TECNOLOGICO	9M	65550		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SAPA PRECISION TUBING MONTERREY, S. DE R.L. DE C.V.,	NUEVO LEON	"25°55'29"""	Ciénega de Flores	"100°13'12"""	Cienega de Flores	MEX9M1901211	1255	LOTE3	Parque Industrial Estrella	336390	Automotriz	Produccion de otras auto partes	377815.9065	2867930.8232
Diseño y ensamble de circuitos electrónicos	Atributo no considerado en este año	2016	Calle INDUSTRIA ELECTRICA	91	45645		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXIKOR S.A. DE C.V.,	JALISCO	"20°34'48"""	Tlajomulco de Zúñiga	"103°26'19"""	Tlajomulco de Zuniga	MEX911409711	25		PARQUE INDUSTRIAL BUGAMBILIAS	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	662717.5856	2276465.7777
PRODUCCIÓN, VENTA ÁCIDO SULFÚRICO,ÁCIDO FLUORHÍDRICO,TRIFLUORURO ALUMINIO,SULFATO D CALCIO	Atributo no considerado en este año	2016	Carretera CARR. MATAMOROS-REYNOSA km 4.5	5I	87560	Ejido AMPLIACION EJIDO LAS RUSIAS	Minería de fluorita	Atributo no considerado en este año	Atributo no considerado en este año	MEXICHEM FLUOR, S.A. DE C.V.,	TAMAULIPAS	"25°54'24"""	Heroica Matamoros	"97°33'4"""	Matamoros	MFL5I2802211	4.5			212395	Quimica	Produccion de acidos, bases y sales inorganicas	645101.6471	2866166.8425
Exploración, explotación, extracción, preparación, molienda y beneficio de Pb, Zn, Ag	Atributo no considerado en este año	2016	Calle AV. HIDALGO	MJ	99000	Colonia CENTRO	Minería de otros minerales metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MINERA FRESNILLO SA DE CV,MINERA FRESNILLO S.A. DE C.V.	ZACATECAS	"23°9'42"""	Fresnillo	"102°52'19"""	Fresnillo	MFRMJ3201011	451			212299	Metalurgica (incluye la siderurgica)	Mineria de plata	717847.2362	2563027.5505
Explotación y beneficio de minerales de plomo, zinc, oro y plata	Atributo no considerado en este año	2016	Calle P.P. SAN JULIAN	MJ	33493	Colonia SAN JULIAN	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	MINERA FRESNILLO SA DE CV. ,UNIDAD SAN JULIÁN	CHIHUAHUA	"26°2'58"""	Guadalupe y Calvo	"106°50'56"""	Guadalupe y Calvo	MFR0802900004	S/N			212222	Metalurgica (incluye la siderurgica)	Mineria de plata	315004.6921	2882487.1316
FABRICACIÓN DE LAMINA ACRÍLICA	Atributo no considerado en este año	2016	Calle PONIENTE 2	6D	87499		Fabricación de laminados de plástico rígido	Atributo no considerado en este año	Atributo no considerado en este año	MAQUILADORA GENERAL DE MATAMOROS, S.A. DE C.V.,	TAMAULIPAS	"25°50'24"""	Heroica Matamoros	"97°26'14"""	Matamoros	MGM6L2802211	17		CIUDAD INDUSTRIAL	326130	Quimica	Fabricacion de articulos y productos de hule 	656601.8673	2858896.16
Fabricación de productos para el cuidado del hogar, cuidado personal y cuidado oral	Atributo no considerado en este año	2016	Avenida BICENTENARIO	5W	37980	Colonia SAN JOSE ITURBIDE CENTRO	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	MISSION HILLS, S.A. DE C.V.,MISSION HILLS,S.A. DE C.V.	GUANAJUATO	"20°58'50"""	San José Iturbide	"100°25'22"""	San Jose Iturbide	MHI5W1103211	374			325610	Quimica	Produccion de jabones y detergentes	352083.6741	2320680.9075
Fab. de motores y generadores trifasicos y monofasicos o de corriente directa	Atributo no considerado en este año	2016	Avenida _Las Lomas	8T	88736		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES HERMETICOS DEL SUR S.A DE C.V,MOTORES HERMETICOS DEL SUR S.A. DE C.V.	TAMAULIPAS	"26°2'20"""	Reynosa	"98°21'50"""	Reynosa	MHS8T2803211	M-5	L-2	PARQUE INDUSTRIAL	339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos	563627.7593	2880151.6631
ATENCIÓN MÉDICA DEL SECTOR PRIVADO, SERVICIOS REMUNERADOS DE HOSPITALIZACION	Atributo no considerado en este año	2016	Boulevard BLVRD. LUIS DONALDO COLOSIO	HM	42084	Colonia ARBOLEDAS DE SAN JAVIER	Hospitales del sector privado de otras especialidades médicas	Atributo no considerado en este año	Atributo no considerado en este año	MEDICA IDEAS, S.A. DE C.V.,INTERMÉDICA	HIDALGO	"20°6'36"""	Pachuca de Soto	"98°46'27"""	Pachuca de Soto	MIDHI1304811	212			622311	Servicios de salud y de asistencia	Hospitales	523583.1312	2223695.9487
FABRICACIÓN, MAQUILA Y VENTA DE TODA CLASE DE MATERIAL METÁLICO	Atributo no considerado en este año	2016	Calle JAZMIN	7T	37680	Colonia LOS LOPEZ	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METALICA INDUSTRIAL DOMHER SA DE CV,METALICA INDUSTRIAL DOMHER	GUANAJUATO	"21°2'55"""	León de los Aldama	"101°34'17"""	Leon	MID7X1102011	204			332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	232763.8581	2329693.7358
Mantenimiento	Atributo no considerado en este año	2016	Calle AUT. MEXICO-PUEBLA	1F	72710	Colonia PARQUE INDUSTRIAL FINSA	Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.,PARQUE INDUSTRIAL FINSA PUEBLA	PUEBLA	"19°6'49"""	San Lorenzo Almecatla	"98°14'50"""	Cuautlancingo	MIFKE2104111	KM. 117			531319	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales	579151.3413	2113575.1918
ALQUILER DE OFICINAS Y LOCALES COMERCIALES	Atributo no considerado en este año	2016	Calle CARRETERA RIBERE¿A KM 8.5	B2	88614	Colonia PARQUE INDUSTRIAL MAQUILPARK [88614]	Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.,PARQUE INDUSTRIAL FINSA MAQUILPARK	TAMAULIPAS	"26°8'28"""	Reynosa	"98°20'24"""	Reynosa	MIFUB2803211	S/N			531319	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	565972.6522	2891499.4923
Servicio de arrendamiento Naves Industriales	Atributo no considerado en este año	2016	Carretera Cenzontle	B2	25904		Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.,PARQUE INDUSTRIAL FINSA RAMOS ARIZPE	COAHUILA	"25°30'49"""	Ramos Arizpe	"100°58'57"""	Ramos Arizpe	MIF0502700069	1		FINSA	531319	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	300743.4739	2823331.8068
PRESTACION DE TODA CLASE DE SERVICIOS A PARQUES INDUSTRIALES	Atributo no considerado en este año	2016	Boulevard Iteramerican	K9	66600		Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.,PARQUE INDUSTRIAL FINSA MONTERREY AEROPUERTO	NUEVO LEON	"25°47'14"""	Ciudad Apodaca	"100°8'19"""	Apodaca	MIF1900600127	304		APODACA CENTRO	531319	Otros	Reparacion y mantenimiento de maquinaria y equipo pesado	385827.0804	2852627.5442
PRESTACION DE TODA CLASE DE SERVICIOS A PARQUES INDUSTRIALES	Atributo no considerado en este año	2016	Carretera CARR. MTY.-GARCIA	UB	66376	Colonia SANTA CATALINA	Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.,PARQUE FINSA SANTA CATARINA I	NUEVO LEON	"25°43'19"""	Ciudad Santa Catarina	"100°31'18"""	Santa Catarina	MIF1904800037	KM 2.9			531319	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	347344.7502	2845772.032
ELABORACIÓN DE HARINA DE MAÍZ Y MOLIENDA DE OTROS CEREALES	Atributo no considerado en este año	2016	Avenida Industria Metalúrgica	25	25900	Colonia Parque Industrial Ramos Arizpe	Elaboración de harina de maíz	Atributo no considerado en este año	Atributo no considerado en este año	MINSA S.A. DE C.V.,	COAHUILA	"25°33'53"""	Ramos Arizpe	"100°56'27"""	Ramos Arizpe	MINMI0502721	5000			311213	Alimenticio y/o de consumo humano	Produccion de harinas	305012.4703	2828927.7821
Fabricación de productos de fibrocemento y depósitos de polietileno	Atributo no considerado en este año	2016	Calle Juan de la Barrera	79	44490		Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL, S.A. DE C.V., PLANTA GUADALAJARA	JALISCO	"20°37'42"""	Guadalajara	"103°20'5"""	Guadalajara	MIN1403901004	3335		PARQUE INDUSTRIAL EL ALAMO	327999	Asbesto	Produccion de asbesto cemento y sus productos	673508.1685	2281920.9632
ELABORACION DE HARINA Y ACEITE DE PESCADO	Atributo no considerado en este año	2016	Avenida ESTERO URIAS	20	82099	Colonia URIAS	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	MAZ INDUSTRIAL SA DE CV,	SINALOA	"23°12'46"""	Mazatlán	"106°22'44"""	Mazatlan	MIN2501200014	S/N			311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	358890.9548	2567759.4122
Fabricación, venta y distribución de maíz nixtamalizado	Atributo no considerado en este año	2016	Boulevard TOPOLOBAMPO	25	81360	Colonia ZONA INDUSTRIAL	Elaboración de harina de maíz	Atributo no considerado en este año	Atributo no considerado en este año	MINSA, S.A. DE C.V.,	SINALOA	"25°48'26"""	Los Mochis	"108°58'49"""	Ahome	MIN252500111	2574			311213	Alimenticio y/o de consumo humano	Produccion de harinas	702468.0331	2855908.9953
MAQUILADORA DE PRENDAS DE VESTIR	Atributo no considerado en este año	2016	Calle  27	46	97457		Confección en serie de otra ropa exterior de materiales textiles	Atributo no considerado en este año	Atributo no considerado en este año	MONTY INDUSTRIES SA DE CV,	YUCATAN	"21°4'1"""	Muxupip	"89°18'43"""	Muxupip	MIN3105400001	400		MUXUPIP	315229	Textiles, fibras e hilos	Confeccion de prendas de vestir	259758.3972	2331318.1203
FABRICACIÓN DE CAL	Atributo no considerado en este año	2016	Calle CARRET. MONTERREY-GARCIA	74	66000	Colonia CENTRO VILLA DE GARCIA (CASCO)	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	MINORTE SA DE CV,	NUEVO LEON	"25°46'42"""	García	"100°32'5"""	Garcia	MIN741901811	KM 8.5	S/N		327410	Cemento y Cal	Produccion de cal	346097.3728	2852039.0608
Fabricación de productos de fibrocemento y depósitos de polietielno	Atributo no considerado en este año	2016	Avenida Hidalgo	79	55540	Colonia Santa Clara Coatitla	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL, S.A. DE C.V., PLANTA SANTA CLARA	MEXICO	"19°32'16"""	Ecatepec de Morelos	"99°3'31"""	Ecatepec de Morelos	MIN791503311	180			327999	Asbesto	Produccion de asbesto cemento y sus productos	493847.5528	2160364.5962
FABRICACIÓN DE PRODUCTOS DE FIBROCEMENTO Y DEPOSITOS DE POLIETILENO	Atributo no considerado en este año	2016	Calle AVENIDA PLOMO	79	86010	Colonia CUIDAD INDUSTRIAL	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL, S.A. DE C.V., PLANTA VILLAHERMOSA	TABASCO	"18°1'50"""	Villahermosa	"92°54'34"""	Centro	MIN792700411	203			327999	Asbesto	Produccion de asbesto cemento y sus productos	509557.8354	1993571.2196
EXTRACCION Y BENEFICIO DE ARENA GRADO VIDRIO	Atributo no considerado en este año	2016	Carretera  COATZACOALCOS -VILLAHERMOSA KM. 26.5	1L	96400		Otros servicios relacionados con la minería	Atributo no considerado en este año	Atributo no considerado en este año	MATERIALES DEL ISTMO,S DE R.L DE C.V.,MADISA	VERACRUZ	"18°3'17"""	Agua Dulce	"94°9'50"""	Agua Dulce	MISUA3003911	S/N		PLANTA MADISA	213119	Metalurgica (incluye la siderurgica)	Extraccion y/o beneficio de minerales no metalicos	376810.2123	1996647.2201
PERFORACION DE POZOS PETROLEROS Y GAS	Atributo no considerado en este año	2016	Avenida AVIACION	R9	24179	Ninguno PLATAFORMA A/E CHIHUAHUA LN 19 22 53.1  LO 92 03 30.9	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	CHIHUAHUA JACKUP SA DE C.V,CHIHUAHUA JACKUP SA DE CV	CAMPECHE	"18°38'54"""	Ciudad del Carmen	"91°48'41"""	Carmen	MJA0400300006	S/N	S/N		211110	Otros	Perforacion de pozos	625368.2474	2062333.4919
fabricación de rieles para combustibles para vehículos automotores	Atributo no considerado en este año	2016	Calle AV. CESAREO SANTOS DE LEON	9M	32650	Colonia EL JARUDO	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA EL JARUDO S. DE R.L. DE C.V.,	CHIHUAHUA	"31°22'8"""	Juárez	"106°18'23"""	Juarez	MJA9M0803711	6475			339999	Automotriz	Produccion de otras auto partes	375738.2283	3471245.4316
PRODUCCIÓN DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL	Atributo no considerado en este año	2016	Calle CARRETERA A MIELERAS	9I	27400	Colonia _	Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES JOHN DEERE SA DE CV,	COAHUILA	"25°28'45"""	Torreón	"103°21'13"""	Torreon	MJD9I0503511	S/N			333610	Automotriz	Produccion de motores automotrices a gasolina y diesel	665488.3812	2819033.2956
Fabricacion de componentes electronicos	Atributo no considerado en este año	2016	Calle FERROPUERTO	91	27400		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES JOHN DEERE SA DE CV,JOHN DEERE ELECTRONIC SOLUTIONS	COAHUILA	"25°28'46"""	Torreón	"103°21'33"""	Torreon	MJD910503511	305		FERROPUERTO.	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	664923.3782	2819061.8011
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2016	Calle CARR. LAGOS  LA UNION DE SAN ANTONIO	69	47480	Colonia EJIDO SAN AGUSTIN	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	MEXICANA DE LUBRICANTES, S.A. DE C.V.,MEXLUB	JALISCO	"21°19'7"""	Lagos de Moreno	"101°55'3"""	Lagos de Moreno	MLU691405311	KM. 3.5			324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	197321.8869	2360228.4489
FABRICACION DE MUEBLES DE MADERA	Atributo no considerado en este año	2016	Calle  PRIMERA	4T	22120	Colonia LA CIENEGA	Fabricación de artículos y utensilios de madera para el hogar	Atributo no considerado en este año	Atributo no considerado en este año	MONTECITOS MANUFACTURING S DE RL DE CV,MONTECITOS MANUFACTURING	BAJA CALIFORNIA	"32°29'10"""	Tijuana	"116°56'18"""	Tijuana	MMAAI0200411	7550			321992	Madera y Productos	Fabricacion de productos y articulos de madera	505783.0835	3594329.5467
BENEFICIO DE CONCENTRADO BULK	Atributo no considerado en este año	2016	Ninguno CONOCIDO	MJ	34790	Colonia SAN JOSE DE AVINO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	COMPA¿IA MINERA MEXICANA DE AVINO S.A. DE C.V.,COMPAÑIA MINERA MEXICANA DE AVINO	DURANGO	"24°31'32"""	Francisco I. Madero	"104°18'24"""	Panuco de Coronado	MMAMK1002011	SN			212222	Metalurgica (incluye la siderurgica)	Mineria de plata	570204.7614	2712606.1598
Fabricación de Muebles de Madera no Metálicos	Atributo no considerado en este año	2016	Calle CONSTITUCION	4T	45200	Colonia SANTA LUCIA	Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	MUEBLES LA MAGDALENA SA DE CV,MUEBLES LA MAGDALENA	JALISCO	"20°48'14"""	Tesistán (San Francisco Tesistán)	"103°29'25"""	Zapopan	MMA4T1412011	210	A		337120	Madera y Productos	Fabricacion de productos y articulos de madera	657109.8916	2301205.853
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2016	Avenida AVE. PROLONGACIÓN JÚAREZ	7T	27830	Colonia BARRIO SALTILLO	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METALICOS MAYRAN, S.A. DE C.V.,	COAHUILA	"25°45'23"""	San Pedro	"102°58'13"""	San Pedro	MMA7T0503311	S/N			332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	703565.9088	2850279.9893
FABRICACION DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2016	Calle AVENIDA UNIONES, ESQ. AV. LAS RUSIAS	91	87316		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MECANISMOS DE MATAMOROS S.A. DE C.V.,	TAMAULIPAS	"25°39'28"""	Heroica Matamoros	"97°36'19"""	Matamoros	MMA9M2802211	2800		PARQUE INDUSTRIAL DEL NORTE	339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	639971.9368	2838530.5896
Minería de cobre	Atributo no considerado en este año	2016	Carretera  Transpeninsular Federal Libre	15	23920		Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	MINERA Y METALURGICA DEL BOLEO S.A.P.I. DE C.V.,MINERA Y METALÚRGICA DEL BOLEO S.A.P.I. DE C.V.	BAJA CALIFORNIA SUR	"27°22'21"""	Santa Rosalía	"112°17'37"""	Mulege	MMB0300200033	Sin número		Minera El Boleo	212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel	372067.2584	3028368.9086
FLETAMIENTO DE EMBARCACIONES	Atributo no considerado en este año	2016	Avenida ADOLFO LOPEZ MATEOS	MK	24129	Colonia PUERTO PESQUERO	Otros servicios relacionados con la minería	Atributo no considerado en este año	Atributo no considerado en este año	MARINSA DE MEXICO, S.A. DE C.V.,	CAMPECHE	"18°39'2"""	Ciudad del Carmen	"91°50'23"""	Carmen	MMEM10400311	179	SN		213119	Metalurgica (incluye la siderurgica)	Mineria de otros minerales metalicos no ferrosos	622373.8395	2062562.5451
SERVICIO DE RECUBRIMIENTOS DE PINTURA DE SUPERFICIES METALICAS	Atributo no considerado en este año	2016	Calle HALCON	1I	25904		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,METOKOTE DE MEXICO S. DE R.L. PLANTA 1	COAHUILA	"25°30'57"""	Ramos Arizpe	"100°58'54"""	Ramos Arizpe	MME0502700009	LOTE 3 MZA. 2	S/N	FINSA	339999	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	300839.6132	2823574.6153
COMPRA, VENTA Y TRANSFORMACION DE METALES NO FERROSOS Y ENSAMBLE DE ELECTROMOTORES FRACCIO	Atributo no considerado en este año	2016	Calle DILIGENCIAS	7Q	14400	Colonia SAN ANDRES TOTOLTEPEC	Fabricación de equipo de refrigeración industrial y comercial	Atributo no considerado en este año	Atributo no considerado en este año	MINALUM DE MEXICO, S.A. DE C.V.,	DISTRITO FEDERAL	"19°16'16"""	Tlalpan	"99°10'2"""	Tlalpan	MME0901200316	8			333412	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	482405.4146	2130862.2404
MAQUINADO DE PIEZAS METÁLICAS	Atributo no considerado en este año	2016	Calle MEXICO	86	66645		Maquinado de piezas metálicas para maquinaria y equipo en general	Atributo no considerado en este año	Atributo no considerado en este año	MARUEI DE MEXICO S.A. DE C.V.,	NUEVO LEON	"25°45'41"""	Ciudad Apodaca	"100°10'32"""	Apodaca	MME1900600164	202		HUINALA	332710	Articulos y productos metalicos	Fabricacion de articulos maquinados	382092.4351	2849803.7149
Servicio de recubrimientos de Pintura de Superficies Metálicas	Atributo no considerado en este año	2016	Avenida Central	1I	78395		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,	SAN LUIS POTOSI	"22°1'49"""	San Luis Potosí	"100°53'19"""	San Luis Potosi	MME2402800438	345		ZONA INDUSTRIAL	339999	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	305065.2281	2437388.1905
MAQUILADORA RELACIONADA CON LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2016	Avenida  Industrial del Norte	QF	88736		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MIKUNI MEXICANA, S.A. DE C.V.,	TAMAULIPAS	"26°1'56"""	Reynosa	"98°21'53"""	Reynosa	MME2803200152	SN	SN	PARQUE INDUSTRIAL DEL NORTE	339999	Automotriz	Produccion de auto partes troqueladas y estampadas	563550.8432	2879411.8828
SERVICIOS DE APLICACION DE RECUBRIMIENTO Y  PINTURA	Atributo no considerado en este año	2016	Carretera SALTILLO-P. NEGRAS Km 10.8 Lote 5	1I	25904		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,METOKOTE DE MEXICO S. DE R. L. DE C.V. LINEA 5	COAHUILA	"25°30'57"""	Ramos Arizpe	"100°58'54"""	Ramos Arizpe	MME5Q0502711		S/N	FINSA	339999	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	300826.6385	2823553.4782
SERVICIO DE RECUBRIMIENTO INDUSTRIAL	Atributo no considerado en este año	2016	Calle AVE. CHAPULTEPEC	1I	88780	Colonia PARQUE INDUSTRIAL COLONIAL	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,METOKOTE DE MÉXICO, S. DE R.L. DE C.V.	TAMAULIPAS	"25°59'33"""	Reynosa	"98°11'59"""	Reynosa	MME5U2803211	MZA 6, L-1			339999	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	580094.7352	2875118.5308
Moldeo e inyección de plástico para fabricar atomizadores plásticos	Atributo no considerado en este año	2016	Circuito Exportación	6E	78395		Fabricación de productos de plástico para el hogar con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	WESTROCK MWV SA DE CV,	SAN LUIS POTOSI	"22°2'50"""	San Luis Potosí	"100°52'48"""	San Luis Potosi	MME6E2402811	371		Tres Naciones	326191	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	305967.188	2439266.8301
FABRICACIÓN DE TRENES DE ATERRIZAJE	Atributo no considerado en este año	2016	Carretera ESTATAL 200 QUERETARO  TEQUISQUIAPAN	9S	76278		Fabricación de equipo aeroespacial	Atributo no considerado en este año	Atributo no considerado en este año	MESSIER DOWTY MEXICO SA DE CV,MESSIER DOWTY MÉXICO, S.A. DE C.V.	QUERETARO	"20°37'2"""	Colón	"100°10'2"""	Colon	MME7X2200511	KM 22.5	547 B	PARQUE AEROESPACIAL DE QUERÉTARO	336410	Automotriz	Industria aeroespacial	378370.0499	2280222.597
Producción de Filtros de aire	Atributo no considerado en este año	2016	Calle VIALIDAD DEL PUEBLITO	9M	76220	Colonia PARQUE INDUSTRIAL QRO	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	MANN HUMMEL MÉXICO S.A. DE C.V.,	QUERETARO	"20°48'57"""	Santa Rosa Jáuregui	"100°26'25"""	Queretaro	MME8L2201411	104 L3 M6			339999	Automotriz	Produccion de otras auto partes	350104.6028	2302453.8016
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN	Atributo no considerado en este año	2016	Boulevard Florida	9K	88614		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	MONROE MÉXICO, S. DE R.L. DE C.V.,TENNECO	TAMAULIPAS	"26°8'47"""	Reynosa	"98°20'27"""	Reynosa	MME9K2803211	1070		Maquilpark	326290	Automotriz	Produccion de partes para el sistema de suspension y direccion	565879.9318	2892074.4689
