actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Hospitalización, maternidad y servicios conexos	Atributo no considerado en este año	2015	Calle San Luis Potosí	HM	06700	Colonia Roma Norte	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	STAR MEDICA, S.A. DE C.V.,HOSPITAL CENTRO	DISTRITO FEDERAL	"19°24'50"""	Cuauhtémoc	"99°9'40"""	Cuauhtemoc	SME0901501514	143			622111	Servicios de salud y de asistencia	Hospitales	483066.8805	2146638.1463
Fabricación de tintas para impresión de empaque comercial	Atributo no considerado en este año	2015	Boulevard  Miguel Aleman y Santiago Graff	5Y	50200		Fabricación de tintas para impresión	Atributo no considerado en este año	Atributo no considerado en este año	SIEGWERK MEXICO SA DE CV,	MEXICO	"19°20'16"""	Toluca de Lerdo	"99°34'37"""	Toluca	SME1510600748	Lote 1 Manzana 4		SAN ANDRES CUEXCONTITLAN	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura	439390.9535	2138316.8471
PRODUCCIÓN DE ADHESIVOS O PEGAMENTOS SELLADORES IMPERMEABILIZANTES MASILLAS Y SIMILARES.	Atributo no considerado en este año	2015	Carretera  Libre A Celaya	5X	76920		Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	SIKA MEXICANA SA DE CV,	QUERETARO	"20°32'16"""	El Pueblito	"100°27'22"""	Corregidora	SME2200600140	Km. 8.5	0	PARQUE INDUSTRIAL BALVANERA	325520	Quimica	Produccion de adhesivos y selladores	348184.7003	2271672.5279
Fabricación de impedrmiabilizantes en base de asfalto modificado	Atributo no considerado en este año	2015	Calle BAHIA DEL ADAIR	5U	89608		Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	SIKA MEXICANA SA DE CV,	TAMAULIPAS	"22°24'57"""	Altamira	"97°52'50"""	Altamira	SME2800300059	M-4 L-13		PARQUE DE LA PEQUEÑA Y MEDIANA INDUSTRIA	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	615196.3672	2479298.7424
Fabricación de poliestireno expandible.	Atributo no considerado en este año	2015	Boulevard DE LOS RIOS	6J	89600		Fabricación de espumas y productos de poliestireno	Atributo no considerado en este año	Atributo no considerado en este año	STYROPEK MEXICO SA DE CV,STYROPEK PLANTA ALTAMIRA	TAMAULIPAS	"22°25'15"""	Altamira	"97°53'20"""	Altamira	SME2800300071	KM 1+880		PARQUE INDUSTRIAL	326140	Quimica	Fabricacion de productos de espumas de poliestireno expandible 	614341.4309	2479852.2024
Manufactura, Prueba y Servicios para Dispositivos Electronicos Integrados	Atributo no considerado en este año	2015	Avenida IND. RIO SAN JUAN	91	88736		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	SANMINA-SCI DE MEXICO SA DE CV,SANMINA SCI DE MEXICO	TAMAULIPAS	"26°1'52"""	Reynosa	"98°22'19"""	Reynosa	SME2803200083	SN		PARQUE INDUSTRIAL DEL NORTE	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	562827.6764	2879302.9443
FABRICACIÓN DE TELAS	Atributo no considerado en este año	2015	Calle CAMINO REAL Y SANTA ANA XALMIMILULCO	3I	74160		Fabricación de telas anchas de tejido de trama	Atributo no considerado en este año	Atributo no considerado en este año	SKYTEX MEXICO S.A. DE C.V.,SKYTEX MÉXICO	PUEBLA	"19°12'58"""	Santa Ana Xalmimilulco	"98°24'25"""	Huejotzingo	SME3I2107411	MZ. J Y K LOTE 1		CORREDOR INDUSTRIAL QUETZALCOATL	313210	Textiles, fibras e hilos	Fabricacion de telas y sus productos	562330.0661	2124846.1854
FABRICACIÓN Y COMERCIALIZACIÓN DE CINTAS ELÁSTICAS PARA LA INDUSTRIA TEXTIL	Atributo no considerado en este año	2015	Avenida SALVADOR SANCHEZ COLIN	3K	50450	Colonia PARQUE INDUSTRIAL ATLACOMULCO	Preparación e hilado de fibras blandas naturales	Atributo no considerado en este año	Atributo no considerado en este año	STRETCHLINE DE MEXICO S. DE R. L. DE C. V.,	MEXICO	"19°46'45"""	Atlacomulco de Fabela	"99°53'26"""	Atlacomulco	SME3K1501411	LOTE 2 Y 3, MZ. 16			313112	Textiles, fibras e hilos	Acabado de fibras, hilos, hilados y telas textiles	406695.4995	2187300.2642
PRODUCCION DE MATERIAS PRIMAS PARA MEDICAMENTOS	Atributo no considerado en este año	2015	Avenida SAN RAFAEL	5M	52004	Colonia CORREDOR INDUSTRIAL TOLUCA LERMA	Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	SICOR DE MEXICO S.A. DE C.V.,	MEXICO	"19°17'52"""	Lerma de Villada	"99°31'35"""	Lerma	SME5M1505111	35			325411	Quimica	Produccion de materias primas para medicamentos	444677.6381	2133881.1163
Fabricación de productos químicos para el acabado del cuero natural y sintetico	Atributo no considerado en este año	2015	Calle INDUSTRIAS QUIMICAS	5Q	50071		Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	STAHL DE MÉXICO, S.A. DE C.V.,	MEXICO	"19°17'41"""	Toluca de Lerdo	"99°36'38"""	Toluca	SME5Q1510611	105		ZONA INDUSTRIAL TOLUCA	325211	Quimica	Produccion de resinas sinteticas	435823.0343	2133572.0889
PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)	Atributo no considerado en este año	2015	Calle BOULEVARD DE LOS RIOS	5Q	89603	Colonia CORREDOR INDUSTRIAL	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	STYROLUTION MEXICANA, S.A. DE C.V.,STYROLUTION MEXICANA S.A. DE C.V.	TAMAULIPAS	"22°25'4"""	Altamira	"97°53'18"""	Altamira	SME5Q2800312	KM. 1+800			325211	Quimica	Produccion de resinas sinteticas	614390.2889	2479518.2144
FABRICACION DE PAPEL Y TUBOS DE CARTON	Atributo no considerado en este año	2015	Calle  HIDALGO	56	55540	Colonia SANTA CLARA	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	SONOCO DE MEXICO S.A. DE C.V.,	MEXICO	"19°32'15"""	Ecatepec de Morelos	"99°3'32"""	Ecatepec de Morelos	SME561503311	175			322299	Celulosa y papel	Produccion de papel	493804.845	2160323.2182
Fabricación de Vidrio Plano	Atributo no considerado en este año	2015	Avenida AV. NICOLAS BRAVO	6W	62715		Fabricación de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	SAINT-GOBAIN MEXICO SA DE CV,SAINT GOBAIN MÉXICO, SA DE CV_ BU SAINT GOBAIN GLASS	MORELOS	"18°44'38"""	Ciudad Ayala	"98°55'7"""	Ayala	SME6W1700411	5		PARQUE INDUSTRIAL CUAUTLA [62715]	327211	Vidrio	Produccion de vidrio plano, liso y labrado	508576.8279	2072514.5862
Fundición y producción  de aleaciones de soldadura de metales no ferrosos, la produccio	Atributo no considerado en este año	2015	Calle CIRCUITO INTERIOR NORTE	7S	32575		Fabricación de equipo para soldar y soldaduras	Atributo no considerado en este año	Atributo no considerado en este año	SOLDADURA DE MEXICO S.A DE C.V.,SOLDADURA DE MEXICO S.A. DE C.V.	CHIHUAHUA	"31°36'50"""	Juárez	"106°21'56"""	Juarez	SME7S0803712	460		Salvarcar	333991	Metalurgica (incluye la siderurgica)	Produccion de soldaduras de metales no ferrosos	370472.2042	3498451.3912
Fabricación de Productos Metalicos	Atributo no considerado en este año	2015	Avenida VIA GUSTAVO BAZ	7Z	54060	Colonia LA LOMA	Fabricación de herramientas de mano metálicas sin motor	Atributo no considerado en este año	Atributo no considerado en este año	SANDVIK DE MÉXICO, S.A. DE C.V.,SANDVIK DE MÉXICO, S.A. DE C.V.	MEXICO	"19°31'28"""	Tlalnepantla	"99°12'32"""	Tlalnepantla de Baz	SME7Z1510411	352			332211	Metalurgica (incluye la siderurgica)	Produccion de herramientas de mano	478059.6193	2158874.4865
Maquinado y ensamble de compresores automotrices de acero.	Atributo no considerado en este año	2015	Calle BLVD. VITO ALESSIO ROBLES	8T	25000	Colonia INDUSTRIAL VALLE SALTILLO	Fabricación de motores y generadores eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SANDEN MEXICANA, S.A. DE C.V.,	COAHUILA	"25°28'16"""	Saltillo	"100°59'42"""	Saltillo	SME8N0503011	4451			335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos	299416.4679	2818645.3001
FABRICACION DE COMPONENTES PARA CHAPAS Y HERRAJES	Atributo no considerado en este año	2015	Calle LOS OLIVOS	81	21440	Colonia CHAVEZ	Fabricación de herrajes y cerraduras	Atributo no considerado en este año	Atributo no considerado en este año	SCHLAGE DE MEXICO S.A. DE C.V.,SCHLAGE	BAJA CALIFORNIA	"32°33'47"""	Tecate	"116°38'53"""	Tecate	SME810200311	698			332510	Articulos y productos metalicos	Produccion de cerraduras, candados y llaves	533034.4859	3602916.1708
PREPARACION DE PIEZAS METALICAS SUJETAS AL PROCESO DE GALVANOPLASTIA	Atributo no considerado en este año	2015	Calle BLVD. LA ENCANTADA INDUSTRIAL	8A	22680	Colonia PARQUE IND. EL FLORIDO	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	SCHLAGE DE MEXICO S.A. DE C.V.,SCHLAGE	BAJA CALIFORNIA	"32°28'53"""	Tijuana	"116°54'24"""	Tijuana	SME810200411	24050			332810	Quimica	Galvanoplastia	508748.7871	3593823.7256
PRODUCCIÓN DE AUTOPARTES (SI INCLUYE TRATAMIENTOS TERMICOS)	Atributo no considerado en este año	2015	Calle AV. RIO SAN LORENZO	9M	36815		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SCHAEFFLER MEXICO, S. DE R.L. DE C.V.,	GUANAJUATO	"20°47'7"""	Irapuato	"101°19'58"""	Irapuato	SME9M1101711	888		PARQUE TECNO INDUSTRIAL CASTRO DEL RÍO	336390	Automotriz	Produccion de otras auto partes	257156.6621	2300163.8147
PRODUCCION DE PARABRISAS, LATERALES Y QUEMACOCOS, CORRESPONDIENTE AL SECTOR AUTOMOTRIZ	Atributo no considerado en este año	2015	Calle AV. NICOLAS BRAVO	6W	62715	Colonia PARQUE INDUSTRIAL CUAUTLA	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SAINT-GOBAIN MEXICO SA DE CV,	MORELOS	"18°43'29"""	Xalostoc	"98°53'52"""	Ayala	SME9M1700411	8			336390	Vidrio	Produccion de vidrio plano, liso y labrado	510759.4129	2070396.0609
FABRICACION DE MOTORES Y GENERADORES ELECTRICOS TRIFASICOS Y MONOFASICOS O DE CORRIENTE DI	Atributo no considerado en este año	2015	Calle AVE. CHAPULTEPEC	8T	87340	Colonia CD. INDUSTRIAL FINSA ORIENTE	Fabricación de motores y generadores eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SPELLMAN DE MEXICO S.A. DE C.V. (PLANTA 3),SPELLMAN DE MEXICO, S.A. DE C.V. (PLANTA 3)	TAMAULIPAS	"25°49'48"""	Heroica Matamoros	"97°25'35"""	Matamoros	SME912802211	101			335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos	657698.5482	2857826.0729
FABRICACION DE MOTORES Y GENERADORES ELECTRICOS TRIFASICOS Y MONOFASICOS O DE CORRIENTE DI	Atributo no considerado en este año	2015	Avenida AVE. PEDREGAL	8T	87340		Fabricación de motores y generadores eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SPELLMAN DE MEXICO S.A. DE C.V.,SPELLMAN DE MEXICO, S.A. DE C.V. (PLANTA 2)	TAMAULIPAS	"25°49'55"""	Heroica Matamoros	"97°25'59"""	Matamoros	SME912802212	2		OBRERA	335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos	657027.6396	2858021.182
Fundición de aluminio, y ensamble de aire acondicionado automotriz	Atributo no considerado en este año	2015	Avenida LOGISTICA	LJ	25903		Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	SANDEN MANUFACTURING MÉXICO SA DE CV,	COAHUILA	"25°30'56"""	Ramos Arizpe	"100°59'39"""	Ramos Arizpe	SMM0502700015	1000		PARQUE INDUSTRIAL	331310	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	299589.9156	2823544.6399
Ensamble de equipos electrónicos y de comunicación	Atributo no considerado en este año	2015	Prolongación Av. López Mateos Sur	8S	45645	Colonia La Tijera	Fabricación de otros equipos de comunicación	Atributo no considerado en este año	Atributo no considerado en este año	FLEXTRONICS TECHNOLOGIES MEXICO S. DE R.L. DE C.V.,	JALISCO	"20°34'51"""	Tlajomulco de Zúñiga	"103°26'42"""	Tlajomulco de Zuniga	SMM8S1409711	2915			334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de equipo de computo y sus perifericos	662046.2023	2276551.6519
Fabricar, Comercializar y Distribuir toda clase de Válvulas, Termostatos y Controles	Atributo no considerado en este año	2015	Calle AVE. TEXAS	87	65550		Fabricación de válvulas metálicas	Atributo no considerado en este año	Atributo no considerado en este año	SIT MANUFACTURING NA, S. A. DE C.V.,	NUEVO LEON	"25°58'30"""	Ciénega de Flores	"100°8'55"""	Cienega de Flores	SMNBU1901211	300		Parque Industrial Nacional	332910	Articulos y productos metalicos	Produccion de valvulas metalicas	385008.4301	2873441.3208
Fabricación de tubo de precision para autopartes.	Atributo no considerado en este año	2015	Calle  A	9M	45680		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SALZGITTER MANNESMANN PRECISION, S.A. DE C.V.,	JALISCO	"20°31'0"""	San José del Castillo	"103°14'36"""	El Salto	SMP7J1407011	239		Parque Industrial El salto	336390	Automotriz	Produccion de otras auto partes	683150.8097	2269644.1361
PRODUCCION DISTRIBUCION  Y COMPRA VENTA DE MEDICAMENTOS Y PRODUCTOS NATURALES	Atributo no considerado en este año	2015	Calle ALVARO OBREGON	5T	45235	Colonia AGUA BLANCA INDUSTRIAL	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	SALUD NATURAL MEXICANA,, S.A. DE C.V.	JALISCO	"20°36'1"""	Zapopan	"103°26'7"""	Zapopan	SNMD11412011	250			325412	Quimica	Produccion de farmaceuticos y medicamentos	663061.7435	2278703.2964
Acarreo de Mineral	Atributo no considerado en este año	2015	Calle DOMICILIO CONOCIDO	B0	85540	Colonia LA COLORADA	Otro autotransporte local de carga especializado	Atributo no considerado en este año	Atributo no considerado en este año	SINERGIA OBRAS CIVILES Y MINERAS, S.A. DE C.V.,MINA LA COLORADA	SONORA	"28°48'21"""	La Colorada	"110°34'33"""	La Colorada	SOCTF2602111	S/N			484229	Otros	Transporte de carga en general	541369.2866	3186549.2603
MANUFACTURA DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2015	Avenida  Parque Industrial Juarez	91	32630		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	BERNARDO SOTO,ELECTRONICA BRK DE MEXICO, S.A. DE C.V.	CHIHUAHUA	"31°42'19"""	Juárez	"106°27'20"""	Juarez	SOC0803700436	3810		PARQUE INDUSTRIAL JUAREZ	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	362048.6066	3508691.9012
Acarreo de Mineral	Atributo no considerado en este año	2015	Calle DOMICILIO CONOCIDO CHANATE	B0	83790	Ejido 16 DE SEPTIEMBRE	Otro autotransporte local de carga especializado	Atributo no considerado en este año	Atributo no considerado en este año	SINERGIA OBRAS CIVILES Y MINERAS, S.A. DE C.V.,MINA EL CHANATE	SONORA	"30°43'4"""	Altar	"111°50'7"""	Altar	SOC2600400004	S/N			484229	Otros	Transporte de carga en general	420005.2955	3398631.5073
HOTELERIA	Atributo no considerado en este año	2015	Camino Bahía Petempich	AY	77580	Zona Federal PUERTO MORELOS	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS DE OPERACIONES HOTELERAS, S.A. DE C.V.,HOTEL DESIRE RESORT & SPA RIVIERA MAYA	QUINTANA ROO	"20°54'5"""	Puerto Morelos	"86°50'57"""	Benito Juarez	SOH2300500219	spm12 mz4	Lote 1-01		721111	Otros	Servicios de Hotel	515671.4161	2311270.4341
HOTELERÍA	Atributo no considerado en este año	2015	Boulevard  Kukulcán	AY	77500	Ciudad ZONA HOTELERA	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS DE OPERACIONES HOTELERAS, S.A. DE C.V.,HOTEL TEMPTATION RESORT & SPA CANCÚN	QUINTANA ROO	"21°8'53"""	Cancún	"86°47'32"""	Benito Juarez	SOH2300500220	km 3.5	Lt D3, D4, D5		721111	Otros	Servicios de Hotel	521544.7286	2338561.7215
Construcción de obras relacionadas con la distribución de petróleo y gas	Atributo no considerado en este año	2015	Avenida AVIACION	TF	24179	Colonia PETROLERA	Construcción de sistemas de distribución de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	SWIBER OFFSHORE MEXICO S.A. DE C.V.,	CAMPECHE	"18°38'50"""	Ciudad del Carmen	"91°48'47"""	Carmen	SOM0400300059	245			237121	Otros	Construccion de obras civiles	625192.7046	2062217.5383
Fabricación de Anhídrido Ftálico	Atributo no considerado en este año	2015	Carretera APIZACO VERACRUZ	LQ	90460	Colonia SAN COSME XALOZTOC	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SÍNTESIS ORGÁNICAS, S.A. DE C.V.,	TLAXCALA	"19°23'32"""	Xaloztoc	"98°3'45"""	Xaloztoc	SORLQ2903911	KM. 8			325190	Petroleo y petroquimica	Produccion de petroquimicos secundarios	598433.1117	2144501.1494
FABRICACIÓN	Atributo no considerado en este año	2015	Avenida Industriales	MB	37290		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	WALTER GERHARD STOEVER VON SCHMELING,QUÍMICA STOEVER SA DE CV	GUANAJUATO	"21°6'13"""	León de los Aldama	"101°37'50"""	Leon	SOS1102000325	502		INDUSTRIAL JULIAN DE OBREGON	325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	226727.2237	2335900.0354
Fabricación de vacunas	Atributo no considerado en este año	2015	Calle ACUEDUCTO DEL ALTO LERMA	5T	52740	Colonia CENTRO OCOYOACAC	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	SANOFI PASTEUR S.A. DE C.V.,SANOFI PASTEUR	MEXICO	"19°16'21"""	Ocoyoacac	"99°28'54"""	Ocoyoacac	SPA5T1506211	3			325412	Quimica	Produccion de farmaceuticos y medicamentos	449361.3715	2131076.2315
FABRICACION DE PARTES PARA REFRIGERACION	Atributo no considerado en este año	2015	Calle CIRCUITO BALVANERA	8L	76900	Colonia COMPLEJO INDUSTRIAL BALVANERA	Fabricación de equipo de refrigeración industrial y comercial	Atributo no considerado en este año	Atributo no considerado en este año	BUNDY REFRIGERATION S DE RL DE CV,BUNDY REFRIGERATION S DE R L DE C V	QUERETARO	"20°31'55"""	El Pueblito	"100°27'32"""	Corregidora	SPA7X2200611	NO. 22			333412	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	347885.0374	2271042.0806
FABRICACIÓN Y ENSAMBLE DE PIEZAS METÁLICAS	Atributo no considerado en este año	2015	Calle AVE. LAURO VILLAR KM 7.5	7X	87499	Colonia CIUDAD INDUSTRIAL	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	SOUTHERN PRECISION FABRICATION DE MEXICO, S. DE R.L. DE C.V.,	TAMAULIPAS	"25°50'31"""	Heroica Matamoros	"97°26'42"""	Matamoros	SPFLK2802211	S/N	5		332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	655822.2584	2859110.487
ELABORACIÓN VENTA Y DISTRIBUCIÓN DE PRODUCTOS FARMACÉUTICOS	Atributo no considerado en este año	2015	Calle AVE. 16 DE SEPTIEMBRE	5T	16090	Colonia BARRIO XALTOCAN	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	SCHERING PLOUGH S.A. DE C.V.,	DISTRITO FEDERAL	"19°15'6"""	Xochimilco	"99°6'22"""	Xochimilco	SPL5T0901311	301			325412	Quimica	Produccion de farmaceuticos y medicamentos	488846.1944	2128695.0988
Manufactura, venta de bombas industriales y refaccione, servicios de reparacion y mtto	Atributo no considerado en este año	2015	Calzada A LA VENTA	LK	54730		Fabricación de bombas y sistemas de bombeo	Atributo no considerado en este año	Atributo no considerado en este año	SULZER PUMPS MEXICO S.A. DE C.V.,	MEXICO	"19°39'39"""	Cuautitlán Izcalli	"99°12'15"""	Cuautitlan Izcalli	SPM1512102419	19		CUAMATLA	333910	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	478592.1748	2173991.0887
FABRICACION DE ACIDOS Y BASES Y SALES INORGANICAS	Atributo no considerado en este año	2015	Calle 15 de Agosto	5I	90500		Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SINTESIS Y PROCESADOS DE MEXICO SA DE CV,	TLAXCALA	"19°20'23"""	Huamantla	"97°54'45"""	Huamantla	SPM2901300023	LOTE 6	SIN NUMERO	HUAMANTLA CENTRO	325180	Quimica	Produccion de acidos, bases y sales inorganicas	614223.3595	2138805.8179
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS	Atributo no considerado en este año	2015	Calle BLV. MARTIRES DE RIO BLANCO	5I	72019	Colonia PARQ. IND. 5 DE MAYO	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SINTESIS Y PROCESADOS DE MEXICO SA DE CV,SYPROMEX	PUEBLA	"19°5'40"""	Heróica Puebla de Zaragoza	"98°11'17"""	Puebla	SPM5I2111411	20			325180	Quimica	Produccion de acidos, bases y sales inorganicas	585391.8927	2111505.5072
Minería de zinc y plomo (solo beneficio)	Atributo no considerado en este año	2015	Calle Felipe Ángeles	14	98330	Colonia Centro	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	SAN PEDRO RESOURCES, S.A. DE C.V.,	ZACATECAS	"24°17'30"""	Miguel Auza	"103°27'37"""	Miguel Auza	SPRMJ3202911	55			212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo	656258.3991	2687404.0787
MANUFACTURA DE PIEZAS PLASTICAS	Atributo no considerado en este año	2015	Avenida AV. ALAMO	6E	36113		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	SUMMIT PLASTICS SILAO, S. DE R.L. DE C.V.,SUMMIT PLASTICS SILAO	GUANAJUATO	"20°58'42"""	Silao de la Victoria	"101°33'37"""	Silao	SPS9M1103711	86	86	LAS COLINAS	326192	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	233780.6779	2321881.2043
PRODUCCIÓN DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM	Atributo no considerado en este año	2015	Carretera  Transismica Km. 26.5	5N	96710	Ciudad ROSALINDA	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA, S.A. DE C.V.,	VERACRUZ	"18°0'4"""	Minatitlán	"94°34'5"""	Minatitlan	SQC3010800070	SIN NUMERO	SIN NUMERO		325310	Quimica	Produccion de fertilizantes quimicos	333968.0014	1991021.3643
FABRICACIÓN DE ADHESIVOS	Atributo no considerado en este año	2015	Calle BLV. TIMOTEO LOZANO	5X	37460	Colonia SAN MIGUEL	Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	SIMON QUIMICA S.A. DE C.V.,SIMON QUIMICA PLANTA TIMOTEO LOZANO	GUANAJUATO	"21°5'41"""	León de los Aldama	"101°41'35"""	Leon	SQU5J1102011	101-B			325520	Quimica	Produccion de adhesivos y selladores	220210.8683	2335024.4114
ELABORACIÓN Y REFINACIÓN DE AZÚCAR DE CAÑA	Atributo no considerado en este año	2015	Calle DEL INGENIO	2G	86470	Colonia SANTA ROSALÍA	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	SANTA ROSALÍA DE LA CHONTALPA S.A. DE C.V.,	TABASCO	"18°5'24"""	Santa Rosalía (Miguel Hidalgo 2da. Sección)	"93°21'25"""	Cardenas	SRC2G2700211	1			311311	Alimenticio y/o de consumo humano	Ingenios azucareros	462208.5421	2000189.2282
SERVICIOS DE REMOLQUE MARITIMO PORTUARIO	Atributo no considerado en este año	2015	Calle FLAMBOYANES	RN	24114	Colonia MIAMI	Transporte marítimo de cabotaje, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	SAAM REMOLCADORES, S.A. DE C.V.,	CAMPECHE	"18°39'25"""	Ciudad del Carmen	"91°49'55"""	Carmen	SREB00400311	42			483112	Otros	Puertos	623180.4122	2063282.9696
COMPRA VENTA DE CAMIONES Y SERVICIO DE MANTENIMIENTO AUTOMOTRIZ Y VENTA DE REFACCIONES	Atributo no considerado en este año	2015	Boulevard LUIS ECHEVERRIA	KE	25280	Colonia LATINOAMERICANA	Reparación mecánica en general de automóviles y camiones	Atributo no considerado en este año	Atributo no considerado en este año	SIERRA NORTE TRUCK CENTER S.A. DE C.V.,SIERRA NORTE TRUCK CENTER, S.A. DE C.V.	COAHUILA	"25°26'43"""	Saltillo	"100°59'8"""	Saltillo	SRE0503000224	1777			811111	Otros	Reparacion y mantenimiento automotriz	300339.2231	2815750.5135
SERVICIO DE MANTENIMIENTO AUTOMOTRIZ Y VENTA DE REFACCIONES PARA CAMION	Atributo no considerado en este año	2015	Calle LIBRAMIENTO A MONTERREY KM. 7	KE	88690	Colonia FUNDADORES	Reparación mecánica en general de automóviles y camiones	Atributo no considerado en este año	Atributo no considerado en este año	SIERRA NORTE TRUCK CENTER S.A. DE C.V.,SIERRA NORTE TRUCK CENTER, S.A. DE C.V.	TAMAULIPAS	"26°2'41"""	Reynosa	"98°18'55"""	Reynosa	SRE2803200153	1080			811111	Otros	Reparacion y mantenimiento automotriz	568473.9088	2880843.8977
Fabricacion de muebles para oficina y estanteria.	Atributo no considerado en este año	2015	Avenida AV. PROLOGIS      EDIFICIO  8	7X	88780		Fabricación de muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	STEELCASE REYNOSA S DE RL DE CV,	TAMAULIPAS	"26°0'48"""	Reynosa	"98°12'39"""	Reynosa	SRE7X2803211	S/N   SUITE 801		PROLOGIS PARK REYNOSA	337210	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	578947.4787	2877416.1788
FABRICACION DE MAQUINARIA Y EQUIPO PARA OTRAS INDUSTRIAS MANUFACTURERAS	Atributo no considerado en este año	2015	Calle  MIKE ALLEN	8L	88780	Colonia PARQUE INDUSTRIAL REYNOSA	Fabricación de otra maquinaria y equipo para la industria en general	Atributo no considerado en este año	Atributo no considerado en este año	STARION REYNOSA, S.A. DE C.V.,STARION REYNOSA S.A. DE C.V.	TAMAULIPAS	"26°0'54"""	Reynosa	"98°13'5"""	Reynosa	SRE912803211	1260			333999	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	578222.6466	2877595.306
