actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
ELABORACIÓN DE EMPAQUES PLEGADIZOS	Atributo no considerado en este año	2020	Calle AV. 16 DE SEPTIEMBRE	57	53370	Colonia NAUCALPAN	Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT KAPPA PLEGADIZOS NAUCALPAN	MEXICO	"19°27'47"""	NAUCALPAN DE JUAREZ	"99°12'48"""	Naucalpan de Juarez	SCP561503312	25 	 		322210	Celulosa y papel	Produccion de carton y cartoncillo	477589.1054	2152096.0883
Elaboracion de aspas para generadores de energia eolica	Atributo no considerado en este año	2020	Avenida LIBRAMIENTO AEROPUERTO	8L	32675	Colonia LOTE BRAVO	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SOCIAL: TPI COMPOSITES S. DE R.L. DE C.V.,TPI COMPOSITES, S. DE R.L. DE C.V. PLANTA 2	CHIHUAHUA	"31°36'28"""	JUAREZ	"106°23'46"""	Juarez	TPI0803700548	10073 	 		335312	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	367551.3525	3497814.072
PRODUCCION DE CAL	Atributo no considerado en este año	2020	Calle KM. 73 DEL F.F.C.C.	74	42980	Colonia BARRIO DE BOVEDAS	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD COOPERATIVA TRABAJADORES CAL EL TIGRE, S.C.L.,SOCIEDAD COOPERATIVA TRABAJADORES CAL EL TIGRE, S.C.L	HIDALGO	"20°0'59"""	ATOTONILCO DE TULA	"99°13'3"""	Atotonilco de Tula	TCT741301311	S/N 	S/N 		327410	Cemento y Cal	Produccion de cal	477243.9573	2213327.6558
ATENCIÓN MEDICA, SERVICIOS HOSPITALARIOS Y ASILO	Atributo no considerado en este año	2020	Calle AV. EJERCITO NACIONAL	HM	11520	Colonia GRANADA	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD DE BENEFICENCIA ESPAÑOLA IAP,HOSPITAL ESPAÑOL	DISTRITO FEDERAL	"19°26'19"""	MIGUEL HIDALGO	"99°11'51"""	Miguel Hidalgo	BESHM0901612	NO. 613 	 		622111	Servicios de salud y de asistencia	Hospitales	479260.9825	2149394.4883
Fabricación y ensamble de motores eléctricos	Atributo no considerado en este año	2020	Calle Principal A	QH	88788		Fabricación de motores y generadores eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD DE MOTORES DOMÉSTICOS S. DE R.L. DE C.V.,	TAMAULIPAS	"26°0'45"""	REYNOSA	"98°13'13"""	Reynosa	SMD2803200133	SN 	SN 	PARQUE INDUSTRIAL REYNOSA (SECCION NORTE)	335311	Articulos y productos metalicos	Produccion de motores en general	578012.5406	2877304.1006
MANEJO DE RESIDUOS PELIGROSOS	Atributo no considerado en este año	2020	Carretera  40 Saltillo - Torreón	M6	25989	Ejido Noria de La Sabina	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD ECOLOGICA MEXICANA DEL NORTE, S.A. DE C.V.,SEMNSA	COAHUILA	"25°36'0"""	GENERAL CEPEDA	"101°28'24"""	General Cepeda	EMN0501100004	Km 74 	 		562111	Tratamiento de residuos peligrosos	Centros integrales de manejo de residuos peligrosos	251588.3918	2833729.7272
FABRICACION DE LENTES DE PREESCRIPCION MEDICA	Atributo no considerado en este año	2020	Avenida WASHINGTON	1C	31114		Fabricación de artículos oftálmicos	Atributo no considerado en este año	Atributo no considerado en este año	SOFI DE CHIHUAHUA S.A. DE C.V.,SOFI DE CHIHUAHUA S.A.  DE C.V.	CHIHUAHUA	"28°38'59"""	CHIHUAHUA	"106°7'32"""	Chihuahua	SCI9X0801911	3701 	10, 11, 12 y 3A 	PARQUE INDUSTRIAL LAS AMERICAS	339113	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	389972.5263	3169698.9188
INCINERACION DE RESIDUOS BIOLOGICO-INFECCIOSOS	Atributo no considerado en este año	2020	Carretera A COLOTLAN	LT	45200	Fracción ALAMEDAS DE TESISTAN	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	SOLAM S.A. DE C.V.,	JALISCO	"20°50'45"""	ZAPOPAN	"103°26'47"""	Zapopan	SOL1412000248	KM. 7.4 	 		562111	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos	661623.8012	2305888.2664
Fundición y producción  de aleaciones de soldadura de metales no ferrosos, la produccio	Atributo no considerado en este año	2020	Calle CIRCUITO INTERIOR NORTE	7S	32575		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	SOLDADURA DE MEXICO S.A DE C.V.,SOLDADURA DE MEXICO S.A. DE C.V.	CHIHUAHUA	"31°36'50"""	JUAREZ	"106°21'56"""	Juarez	SME7S0803712	460 	 	Salvarcar	331520	Metalurgica (incluye la siderurgica)	Produccion de soldaduras de metales no ferrosos	370471.5958	3498457.6357
PRODUCCIÓN DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM	Atributo no considerado en este año	2020	Carretera  Transismica Km. 26.5	5N	96710	Ciudad ROSALINDA	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA, S.A. DE C.V.,	VERACRUZ	"18°0'4"""	MINATITLAN	"94°34'5"""	Minatitlan	SQC3010800070	SIN NUMERO 	SIN NUMERO 		325310	Quimica	Produccion de fertilizantes quimicos	333968.0014	1991021.3643
TRANSFORMACIÓN DEL PLÁSTICO 	Atributo no considerado en este año	2020	Calle KM. 32.5 CARR. TLAXCALA - PUEBLA	6E	90780	Colonia CENTRO	Fabricación de bolsas y películas de plástico flexible	Atributo no considerado en este año	Atributo no considerado en este año	SOLUTIA TLAXCALA SA DE CV,	TLAXCALA	"19°10'21"""	XICOHTZINCO	"98°13'58"""	Xicohtzinco	STL5Q2904211	S/N 	 		326110	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	580647.3381	2120116.4587
Fabricación de otros productos químicos básicos inorgánicos. (Sales inorgánicas) 	Atributo no considerado en este año	2020	Calle CARRETERA A GARCÍA	5I	66000	Ninguno 	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SOLVAY & CPC BARIUM STRONTIUM MONTERREY S DE RL DE CV,SOLVAY & CPC BARIUM STRONTIUM MONTERREY	NUEVO LEON	"25°45'49"""	GARCIA	"100°32'51"""	Garcia	S&C5I1901812	KM. 8.5 	 		325180	Quimica	Produccion de acidos, bases y sales inorganicas	344785.8646	2850445.5226
PRODUCCION DE PRODUCTOS QUIMICOS INORGANICOS FLUORADOS	Atributo no considerado en este año	2020	Carretera PANAMERICANA	5I	32690		Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	SOLVAY FLUOR MÉXICO S. A. DE C. V.,SOLVAY FLUOR MEXICO S.A. DE C.V.	CHIHUAHUA	"31°35'30"""	JUAREZ	"106°27'39"""	Juarez	SFM5I0803711	KM.23.5 	 	LAS GRANJAS	325180	Quimica	Produccion de acidos, bases y sales inorganicas	361391.7496	3496121.8036
VENTA Y DISTRIBUCIÓN DE GAS LICUADO DE PETROLEO	Atributo no considerado en este año	2020	Carretera  FED MEXICO-CUAUTLA	M9	62840	Colonia ATLATLAHUCAN	Comercio al por menor de gas L.P. en cilindros y para tanques estacionarios	Atributo no considerado en este año	Atributo no considerado en este año	SONIGAS, S.A. DE C.V.,, PLANTA ATLATLAHUCAN	MORELOS	"18°55'48"""	ATLATLAHUCAN	"98°53'13"""	Atlatlahucan	SONM91700211	KM 88 	 		468412	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo	511877.0929	2093100.5952
Sacrificio Corte y Empacado de Carnicos	Atributo no considerado en este año	2020	Calle KM 86.1 CARR FED 90 TRAMO GUAD-LA PIEDAD	1M	47750	Colonia ATOTONILCO EL ALTO CENTRO	Matanza de ganado, aves y otros animales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	SONORA AGROPECUARIA SA DE CV,	JALISCO	"20°32'23"""	ATOTONILCO EL ALTO	"102°32'40"""	Atotonilco el Alto	SAG1N1401311	90 na	na na		311611	Alimenticio y/o de consumo humano	Matanza de ganado y aves	756017.4228	2273154.1671
Sacrificio, Corte, Proceso y Empacado de carnicos	Atributo no considerado en este año	2020	Calle CARRET. INTER. MEX. NOGALES km 1778	1M	85895		Matanza de ganado, aves y otros animales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	SONORA AGROPECUARIA SA DE CV,	SONORA	"26°59'58"""	NAVOJOA	"109°25'46"""	Navojoa	SAG1N2604211	S/N 	sn sn	NAVOJOA	311611	Alimenticio y/o de consumo humano	Matanza de ganado y aves	655829.1649	2987357.4275
FABRICACIÓN  DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES	Atributo no considerado en este año	2020	Calle HENRY FORD	9M	83200	Colonia PARQUE INDUSTRIAL DYNATECH SUR	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	SONORA FORMING SA DE CV,SONORA FORMING	SONORA	"28°59'57"""	HERMOSILLO	"110°54'25"""	Hermosillo	SFO9M2603011	43 SN	SN SN		336110	Automotriz	Produccion de otras auto partes	509053.4066	3207907.4863
FABRICACIÓN Y ENSAMBLE DE CONECTORES DE PLÁSTICO Y METALICOS	Atributo no considerado en este año	2020	Circunvalación JORGE PEREZ DE LA PE¿A	8A	85065	Colonia PARQUE INDUSTRIAL	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	SONORA S PLAN S DE RL DE CV,RADIALL	SONORA	"27°28'39"""	CIUDAD OBREGON	"109°54'32"""	Cajeme	SSPB02601811	SN 	 		325999	Quimica	Galvanoplastia	607776.2613	3039802.3391
Fabricación de Lentes	Atributo no considerado en este año	2020	Carretera CARR. INT. MEXICO 15 KM 212 ENT. NAV.-OB	1C	85205	Ejido CENTAURO DEL NORTE	Fabricación de artículos oftálmicos	Atributo no considerado en este año	Atributo no considerado en este año	SONORA S PLAN S DE RL DE CV,SONORA S PLAN, S. DE R.L. DE C.V., DEPARTAMENTO YOUNGER OPTICS	SONORA	"27°28'52"""	CIUDAD OBREGON	"109°58'26"""	Cajeme	SSP2601800419	S/N 	 		339113	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	601368.7424	3040171.5978
FABRICACIÓN Y EMPAQUE DE NAVAJAS DE ACERO	Atributo no considerado en este año	2020	Calle BLVD. ING. JORGE PEREZ DE LA PE¿A	7Z	85065	Colonia PARQUE INDUSTRIAL	Fabricación de herramientas de mano metálicas sin motor	Atributo no considerado en este año	Atributo no considerado en este año	SONORA S PLAN S DE RL DE CV,SONORA S. PLAN, S. DE R.L. DE C.V. DEPTO. ACCUTEC	SONORA	"27°28'36"""	CIUDAD OBREGON	"109°54'48"""	Cajeme	SSP7X2601811	S/N 	 		332211	Metalurgica (incluye la siderurgica)	Produccion de herramientas de mano	607348.6642	3039711.5483
Fabricación, y ensamble de piezas metálicas	Atributo no considerado en este año	2020	Avenida LAURO VILLAR KM 7.5	8A	87499	Colonia CIUDAD INDUSTRIAL	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	SOUTHERN PRECISION FABRICATION DE MEXICO, S. DE R.L. DE C.V.,SPF DE MEXICO	TAMAULIPAS	"25°50'31"""	HEROICA MATAMOROS	"97°26'42"""	Matamoros	SPFLK2802211	S/N 	 		332999	Quimica	Galvanoplastia	655834.8538	2859126.4098
RECUBRIMIENTO Y TERMINADOS METÁLICOS 	Atributo no considerado en este año	2020	Avenida AV. INDUSTRIAL	8A	26070	Colonia PARQUE INDUSTRIAL PIEDRAS NEGRAS	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	SOUTHWEST MANUFACTURAS DE MEXICO, S. DE R.L. DE C.V.,LINCOLN INDUSTRIES	COAHUILA	"28°41'1"""	PIEDRAS NEGRAS	"100°33'18"""	Piedras Negras	SMM1I0502511	S/N 	 		332810	Quimica	Galvanoplastia	348066.5775	3173936.5018
FABRICACION DE MOTORES Y GENERADORES ELÉCTRICOS TRIFÁSICOS Y MONOFÁSICOS O DE CORRIENTE DI	Atributo no considerado en este año	2020	Avenida CHAPULTEPEC	8T	87493		Fabricación de motores y generadores eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SPELLMAN DE MÉXICO, S.A. DE C.V. ,(PLANTA 3)	TAMAULIPAS	"25°49'52"""	HEROICA MATAMOROS	"97°25'45"""	Matamoros	SME912802211	101 	 	PARQUE INDUSTRIAL FINSA ORIENTE	335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos	657432.3492	2857925.7408
FABRICACION DE CELULOSA A PARTIR DE MADERA, BAGASO Y MATERIALES RECICLABLES COMO PAPEL, CA	Atributo no considerado en este año	2020	Eje Vial EJE NORTE LOTE 3 MANZANA 23	55	90434		Fabricación de papel a partir de pulpa	Atributo no considerado en este año	Atributo no considerado en este año	SPONGE TECHNOLOGY CORPORATION S.A. DE C.V.,	TLAXCALA	"19°29'50"""	TETLA	"98°4'7"""	Tetla de la Solidaridad	STCN32903111	S/N 	 	CIUDAD INDUSTRIAL XICOHTENCATL I 	322122	Celulosa y papel	Fabricacion de celulosa	597737.0871	2156113.6485
MANUFACTURA DE RESISTENCIA FLEXIBLES Y RESISTENCIAS ENCAPSULADAS EN TUBO.	Atributo no considerado en este año	2020	Calle AV. 15 DE SEPTIEMBRE	91	88278	Colonia CAMPESTRE	Fabricación de otros productos eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SPRINGFIELD WIRE DE MEXICO S.A. DE C.V.,SPRINGFIELD WIRE DE MÉXICO, S.A. DE C.V.	TAMAULIPAS	"27°27'24"""	NUEVO LAREDO	"99°30'33"""	Nuevo Laredo	SWM912802711	3013 	 		335999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	449682.4547	3037136.0908
MAQUILADORA (ensamble de persianas)	Atributo no considerado en este año	2020	Avenida PROLOGIS	54	88787		Fabricación de persianas y cortineros	Atributo no considerado en este año	Atributo no considerado en este año	SPRINGS WINDOW FASHIONS DE MEXICO S DE RL DE CV, (PLANTA 1)	TAMAULIPAS	"26°0'40"""	REYNOSA	"98°12'38"""	Reynosa	SWF542803212	EDIFICIO 7 	 	Prologis Park	337920	Articulos y productos compuestos de diferentes materiales	Produccion de persianas	578972.6833	2877171.9374
Fabricación de Parrillas de uso automotriz mediante procesos de Inyección, cromado , pinta	Atributo no considerado en este año	2020	Avenida AV. RIO SAN LORENZO	9M	36815		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	SRG GLOBAL MEXICO S. DE R.L. DE C.V.,	GUANAJUATO	"20°47'3"""	LA CALERA	"101°20'7"""	Irapuato	SGM9M1101711	1921 	 	PARQUE TECNOINDUSTRIAL CASTRO DEL RÍO	326192	Automotriz	Produccion de otras auto partes	256884.2881	2300024.7722
Fabricación de partes de hule para la industria automotriz	Atributo no considerado en este año	2020	Avenida  de las Fuentes	9M	76246	Ciudad Parque Industrial Bernardo Quintana	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	S-RIKO DE QUERETARO, S.A.P.I. DE C.V.,S-RIKO DE QUERETARO S.A.P.I DE C.V.	QUERETARO	"20°34'11"""	LA PIEDAD (SAN MIGUEL COLORADO)	"100°16'20"""	El Marques	AME9M2201111	19 	 		326290	Automotriz	Produccion de otras auto partes	367380.093	2275074.028
Fabricación de partes automotrices de anti-vibración con insertos plásticos y metálicos	Atributo no considerado en este año	2020	Calle CARR ESTATAL 500	9M	76245		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	S-RIKO DE QUERETARO, S.A.P.I. DE C.V.,S-RIKO DE QUERETARO SAPI DE CV	QUERETARO	"20°36'39"""	SALDARRIAGA	"100°13'14"""	El Marques	AME2201101279	KM 4 + 300 	8 	PARQUE INDUSTRIAL O DONNELL	326290	Automotriz	Produccion de otras auto partes	372812.7093	2279570.9846
Fabricación de laminados plásticos reforzados con fibra de vidrio	Atributo no considerado en este año	2020	Calle HUMBERTO LOBO	ZA	66000		Fabricación de laminados de plástico rígido	Atributo no considerado en este año	Atributo no considerado en este año	STABILIT SERVICIOS S.A. DE C.V.,NAVE 01	NUEVO LEON	"25°47'31"""	GARCIA	"100°26'36"""	Garcia	SSEMA1901811	9317 	 	CIUDAD INDUSTRIAL MITRAS	326130	Articulos y productos plasticos	Produccion de telas y laminados plasticos	355287.6607	2853463.9978
 Producción de perfiles y tubos de resina poliéster, molduras de PVC y policarbonato	Atributo no considerado en este año	2020	Calle HUMBERTO LOBO	ZA	66023	Colonia CIUDAD INDUSTRIAL MITRAS	Fabricación de laminados de plástico rígido	Atributo no considerado en este año	Atributo no considerado en este año	STABILIT SERVICIOS S.A. DE C.V.,NAVE 3	NUEVO LEON	"25°47'28"""	PARQUE INDUSTRIAL CIUDAD MITRAS	"100°26'37"""	Garcia	SSE1901800063	9308 	 		326130	Articulos y productos plasticos	Produccion de telas y laminados plasticos	355245.1045	2853374.8733
COMERCIO AL POR MAYOR DE PARTES Y REFACCIONES NUEVAS PARA AUTOMOVILES, CAMIONETAS Y CAMION	Atributo no considerado en este año	2020	Calle INDUSTRIA  METALURGICA	EE	25903		Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones	Atributo no considerado en este año	Atributo no considerado en este año	STABILUS S.A DE C.V.,	COAHUILA	"25°33'33"""	RAMOS ARIZPE	"100°55'40"""	Ramos Arizpe	STA9M0502711	1010 	 	SALTILLO-RAMOS ARIZPE	436112	Otros	Centros distribuidores de autotransportes 	306325.0133	2828301.5162
Fabricación de productos químicos para el acabado del cuero natural y sintético	Atributo no considerado en este año	2020	Calle INDUSTRIAS QUIMICAS	5Q	50071		Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	STAHL DE MÉXICO, S.A. DE C.V.,	MEXICO	"19°17'43"""	TOLUCA DE LERDO	"99°36'40"""	Toluca	SME5Q1510611	105 	 	ZONA INDUSTRIAL TOLUCA	325211	Quimica	Produccion de resinas sinteticas	435787.2804	2133638.2021
ATENCION MEDICA EN GENERAL	Atributo no considerado en este año	2020	Calle 26	HM	97133	Fraccionamiento ALTABRISA	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	STAR MEDICA, S.A DE C.V.,HOSPITALES STAR MEDICA	YUCATAN	"21°0'56"""	MERIDA	"89°34'55"""	Merida	SMEHI3105011	199 	 		622111	Servicios de salud y de asistencia	Hospitales	231601.0478	2326049.0901
Fabricacion de muebles para oficina y estanteria.	Atributo no considerado en este año	2020	Avenida AV. PROLOGIS      EDIFICIO  8	7X	88780		Fabricación de muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	STEELCASE REYNOSA S DE RL DE CV,	TAMAULIPAS	"26°0'48"""	REYNOSA	"98°12'39"""	Reynosa	SRE7X2803211	S/N   SUITE 801 	 	PROLOGIS PARK REYNOSA	337210	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	578947.4787	2877416.1788
PRODUCCIÓN DE AUTOPARTES PARA EL SISTEMA DE DIRECCIÓN INCLUYE TRATAMIENTO TÉRMICO	Atributo no considerado en este año	2020	Calle RAFAEL SESMA HUERTA	9K	76246		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	STEERINGMEX S DE RL DE CV,NEXTEER AUTOMOTIVE	QUERETARO	"20°33'52"""	LA PIEDAD (SAN MIGUEL COLORADO)	"100°17'20"""	El Marques	STE9K2201113	12 	 	FINSA	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	365638.0959	2274504.4408
FABRICACIÓN DE SISITEMAS DE DIRECCIÓN	Atributo no considerado en este año	2020	Calle STA. ROSA DE VITERBO	9K	76240		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	STEERINGMEX S DE RL DE CV,NEXTEER AUTOMOTIVE	QUERETARO	"20°33'59"""	LA PIEDAD (SAN MIGUEL COLORADO)	"100°17'11"""	El Marques	STE9K2201114	12 	 	PARQUE INDUSTRIAL FINSA	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	365912.2156	2274692.4349
FABRICACION DE PRODUCTOS DE HULE	Atributo no considerado en este año	2020	Calle EJE CENTRAL SAHOP MANZANA 53	6D	78395		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	STEMCO PRODUCTOS INDUSTRIALES S. DE R. L. DE C. V.,	SAN LUIS POTOSI	"22°6'59"""	SAN LUIS POTOSI	"100°55'0"""	San Luis Potosi	VPI9M2402811	233 	 	ZONA  INDUSTRIAL	326290	Quimica	Fabricacion de articulos y productos de hule 	302284.3346	2446967.7417
Produccion de sustancia químicas	Atributo no considerado en este año	2020	Avenida AV. LIC. ANGEL OTERO RIVERO	MB	55107	Colonia INDUSTRIAL TUPETLAC	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	STEPAN CDMX, S. DE R.L. DE C.V.,STEPAN CDMX, S. DE R.L.	MEXICO	"19°34'34"""	ECATEPEC DE MORELOS	"99°2'7"""	Ecatepec de Morelos	SCM1503300581	8 	S/N 		325610	Quimica	Produccion de substancias quimicas a partir de mezclas 	496277.2816	2164577.6377
FABRICACION DE OTROS PRODUCTOS QUIMICOS BASICOS ORGANICOS	Atributo no considerado en este año	2020	Avenida UNIONES	5W	87316		Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	STEPAN MEXICO S.A. DE C.V.,	TAMAULIPAS	"25°53'3"""	HEROICA MATAMOROS	"97°31'56"""	Matamoros	IPE5W2802211	150 	 	ZONA INDUSTRIAL	325190	Quimica	Produccion de jabones y detergentes	647023.8132	2863702.0069
RECUBRIMIENTO DE RODILLOS INDUSTRIALES CON HULE	Atributo no considerado en este año	2020	Calle CIRCUITO BALVANERA	5R	76920	Colonia FRACC. AGROINDUSTRIAL BALVANERA	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	STOWE WOODWARD MEXICO, S.A. DE C.V.,STOWE WOODWARD	QUERETARO	"20°31'44"""	EL PUEBLITO	"100°27'37"""	Corregidora	SWM6D2200611	2 	 		326290	Quimica	Produccion de hule sintetico	347726.2683	2270703.0479
FABRICACION DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2020	Calle GENERAL JULIO HERNANDEZ	9M	32679		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	STRATTEC DE MEXICO S.A. DE C.V. PLANTA 2,ADAC STRATTEC DE MEXICO	CHIHUAHUA	"31°40'31"""	JUAREZ	"106°26'56"""	Juarez	ASM0803700514	7939 	 	LOS AZTECAS	336390	Automotriz	Produccion de otras auto partes	362653.7614	3505364.0859
Poliestireno expandible	Atributo no considerado en este año	2020	Boulevard DE LOS RIOS KM. 1	6J	89600		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	STYROPEK MEXICO SA DE CV,STYROPEK PLANTA ALTAMIRA	TAMAULIPAS	"22°25'16"""	ALTAMIRA	"97°53'20"""	Altamira	SME2800300071	880 	 	Puerto Industrial Altamira	325999	Quimica	Fabricacion de productos de espumas de poliestireno expandible 	614352.1247	2479873.3564
Fabricación, distribución, laminación de productos de fierro y acero	Atributo no considerado en este año	2020	Avenida Industrias	7I	78395		Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	SUACERO, S.A. DE C.V.,SUACERO	SAN LUIS POTOSI	"22°7'40"""	SAN LUIS POTOSI	"100°49'37"""	San Luis Potosi	SUA2402800368	3100 B	 	Zona Industrial	331220	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero	311540.3899	2448111.0674
ENSAMBLE Y EMPAQUE DE LIMPIAPARABRISAS	Atributo no considerado en este año	2020	Avenida Prolongacion Hermanos Escobar	9M	32320		Fabricación de otro equipo de transporte	Atributo no considerado en este año	Atributo no considerado en este año	SUBENSAMBLES INTERNACIONALES, S. DE R.L. DE C.V.,	CHIHUAHUA	"31°45'4"""	JUAREZ	"106°25'24"""	Juarez	SIN0803700417	7151 	E 	OMEGA	336999	Automotriz	Produccion de otras auto partes	365177.8506	3513757.8704
CURTIDO	Atributo no considerado en este año	2020	Calle CARRET.LEON SAN FCO DEL RINCON	4L	36400	Colonia PUERTA DEL CERRO	Curtido y acabado de cuero y piel	Atributo no considerado en este año	Atributo no considerado en este año	SUELAS WYNY S.A. DE C.V.,	GUANAJUATO	"21°2'36"""	PURISIMA DE BUSTOS	"101°48'23"""	Purisima del Rincon	SWY4L1102511	KM.12A 	 		316110	Textiles, fibras e hilos	Curtido y acabado de cuero y/o piel y sus productos	208326.0147	2329512.6713
Fabricación de productos químicos	Atributo no considerado en este año	2020	Calle AV. PRESIDENTE JUAREZ	MB	54000	Colonia LA LOMA	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	SULCONA, S.A. DE C.V.,SULCONA	MEXICO	"19°31'46"""	TLALNEPANTLA	"99°11'50"""	Tlalnepantla de Baz	SULMB1510411	2032 	 		325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	479284.7894	2159435.7347
Fabricación de autopartes plasticas 	Atributo no considerado en este año	2020	Avenida Del parque	9M	66657		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	SUMMIT AUTOTECH MEXICO, S. DE R.L. DE C.V.,	NUEVO LEON	"25°48'0"""	PESQUERIA	"100°5'57"""	Pesqueria	KME1904100053	 2145 	 	AIRPORT TECHNOLOGY PARK	326192	Automotriz	Produccion de otras auto partes	389783.8535	2854018.0906
Envasado de productos de limpieza y aromatizantes diversos 	Atributo no considerado en este año	2020	Andador  VECINAL	5W	22250		Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	SUMMIT DE BAJA CALIFORNIA SA DE CV, (DIVISIÓN RB)	BAJA CALIFORNIA	"32°25'58"""	TIJUANA	"116°52'37"""	Tijuana	SBC0200400104	12821 	494 A,B,C Y D	VALLE BONITO	325610	Quimica	Produccion de jabones y detergentes	511567.9547	3588424.1655
Produccion de tintas para las artes graficas	Atributo no considerado en este año	2020	Calle ALCE BLANCO	5Y	53370	Colonia ALCE BLANCO	Fabricación de tintas para impresión	Atributo no considerado en este año	Atributo no considerado en este año	SUN CHEMICAL S.A DE C.V,	MEXICO	"19°28'53"""	NAUCALPAN DE JUAREZ	"99°13'47"""	Naucalpan de Juarez	SUN5Y1505711	20 	 		325910	Pinturas y tintas	Produccion de tintas para impresion y escritura	475889.7293	2154139.095
