anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2012	S/C10		0.001971		COAHUILA	Compuestos Orgánicos Persistentes	Torreon	CEMEX MÉXICO, S.A. DE C.V	CME730503511	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.001971		COAHUILA	Compuestos Orgánicos Persistentes	Torreon	CEMEX MÉXICO, S.A. DE C.V	CME730503511	Cemento y Cal	Furanos									g/año
2012	S/C3		49.5		COAHUILA	Metales	Torreon	CEMEX MÉXICO, S.A. DE C.V	CME730503511	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		26.8		COAHUILA	Metales	Torreon	CEMEX MÉXICO, S.A. DE C.V	CME730503511	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1079644.0		HIDALGO	Gases de Efecto Invernadero	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		9767.0		HIDALGO	Hidrocarburos Aromáticos y Alifáticos	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		14.6505		HIDALGO	Metales	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		7.32525		HIDALGO	Metales	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		1.3429625		HIDALGO	Metales	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.0034062		HIDALGO	Compuestos Orgánicos Persistentes	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.0034062		HIDALGO	Compuestos Orgánicos Persistentes	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Furanos									g/año
2012	S/C3		85.46125		HIDALGO	Metales	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		46.39325		HIDALGO	Metales	Atotonilco de Tula	CEMEX MEXICO, S.A. DE C.V PLANTA ATOTONILCO	CME731301311	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1905043.0		HIDALGO	Gases de Efecto Invernadero	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		17915.4		HIDALGO	Hidrocarburos Aromáticos y Alifáticos	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		26.9		HIDALGO	Metales	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		13.4		HIDALGO	Metales	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		2.5		HIDALGO	Metales	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.006248		HIDALGO	Compuestos Orgánicos Persistentes	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.006248		HIDALGO	Compuestos Orgánicos Persistentes	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Furanos									g/año
2012	S/C3		156.8		HIDALGO	Metales	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C5		6.3		HIDALGO	Metales	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Níquel (compuestos)									kg/año
2012	S/C6		85.1		HIDALGO	Metales	Huichapan	CEMEX México S.A. de C.V. Planta Huichapan	CME731302921	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1078598.0		JALISCO	Gases de Efecto Invernadero	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		9731.2		JALISCO	Hidrocarburos Aromáticos y Alifáticos	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		14.6		JALISCO	Metales	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		7.3		JALISCO	Metales	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		1.3		JALISCO	Metales	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.003394		JALISCO	Compuestos Orgánicos Persistentes	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.003394		JALISCO	Compuestos Orgánicos Persistentes	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Furanos									g/año
2012	S/C3		85.1		JALISCO	Metales	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		46.2		JALISCO	Metales	Zapotiltic	CEMEX MEXICO SA de CV Planta Zapotiltic	CME731412111	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		669782.0		MEXICO	Gases de Efecto Invernadero	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		6077.05904		MEXICO	Hidrocarburos Aromáticos y Alifáticos	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		9.11558856		MEXICO	Metales	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		4.55779428		MEXICO	Metales	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		0.835595618		MEXICO	Metales	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.0021194		MEXICO	Compuestos Orgánicos Persistentes	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.0021194		MEXICO	Compuestos Orgánicos Persistentes	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Furanos									g/año
2012	S/C3		53.1742666		MEXICO	Metales	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		28.86603044		MEXICO	Metales	Tlalnepantla de Baz	CEMEX MÉXICO S.A. DE C.V. PLANTA BARRIENTOS	CME731510414	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1219444.0		NUEVO LEON	Gases de Efecto Invernadero	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		11069.1		NUEVO LEON	Hidrocarburos Aromáticos y Alifáticos	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		16.6		NUEVO LEON	Metales	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		8.3		NUEVO LEON	Metales	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		1.5		NUEVO LEON	Metales	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Cadmio									kg/año
2012	S/C3		96.9		NUEVO LEON	Metales	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		52.6		NUEVO LEON	Metales	Monterrey	CEMEX MÉXICO S.A. DE C.V. PLANTA MONTERREY	CME731903911	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1910353.0		PUEBLA	Gases de Efecto Invernadero	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		18180.112		PUEBLA	Hidrocarburos Aromáticos y Alifáticos	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		27.270168		PUEBLA	Metales	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		13.635084		PUEBLA	Metales	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		2.4997654		PUEBLA	Metales	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.0063403		PUEBLA	Compuestos Orgánicos Persistentes	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.0063403		PUEBLA	Compuestos Orgánicos Persistentes	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Furanos									g/año
2012	S/C3		159.07598		PUEBLA	Metales	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		86.355532		PUEBLA	Metales	Cuautinchan	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104011	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		412623.0		SAN LUIS POTOSI	Gases de Efecto Invernadero	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		3163.950416		SAN LUIS POTOSI	Hidrocarburos Aromáticos y Alifáticos	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		4.745925624		SAN LUIS POTOSI	Metales	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		2.372962812		SAN LUIS POTOSI	Metales	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		0.4350431822		SAN LUIS POTOSI	Metales	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.0011034		SAN LUIS POTOSI	Compuestos Orgánicos Persistentes	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.0011034		SAN LUIS POTOSI	Compuestos Orgánicos Persistentes	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Furanos									g/año
2012	S/C3		27.68456614		SAN LUIS POTOSI	Metales	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		15.028764476		SAN LUIS POTOSI	Metales	Ciudad Valles	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1298313.0		SAN LUIS POTOSI	Gases de Efecto Invernadero	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		12512.050768		SAN LUIS POTOSI	Hidrocarburos Aromáticos y Alifáticos	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		18.768076152		SAN LUIS POTOSI	Metales	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		9.384038076		SAN LUIS POTOSI	Metales	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		1.7204069806		SAN LUIS POTOSI	Metales	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.0043636		SAN LUIS POTOSI	Compuestos Orgánicos Persistentes	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.0043636		SAN LUIS POTOSI	Compuestos Orgánicos Persistentes	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Furanos									g/año
2012	S/C3		109.48044422		SAN LUIS POTOSI	Metales	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		59.432241148		SAN LUIS POTOSI	Metales	Tamuin	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		1425316.0		SONORA	Gases de Efecto Invernadero	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Bióxido de carbono									ton/año
2012	57-12-5	0.02555			SONORA	Otros	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Cianuro inorgánico/orgánico									kg/año
2012	71-43-2		13502.3		SONORA	Hidrocarburos Aromáticos y Alifáticos	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Benceno									kg/año
2012	7439-97-6	0.0012775	20.3		SONORA	Metales	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2	0.03577	10.1		SONORA	Metales	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9	0.0511	1.9		SONORA	Metales	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.004709		SONORA	Compuestos Orgánicos Persistentes	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.004709		SONORA	Compuestos Orgánicos Persistentes	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Furanos									g/año
2012	S/C3	0.2044	118.1		SONORA	Metales	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C5	0.3066			SONORA	Metales	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Níquel (compuestos)									kg/año
2012	S/C6	0.2555	64.1		SONORA	Metales	La Colorada	CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		534297.0		YUCATAN	Gases de Efecto Invernadero	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Bióxido de carbono									ton/año
2012	71-43-2		4906.1360271265		YUCATAN	Hidrocarburos Aromáticos y Alifáticos	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Benceno									kg/año
2012	7439-97-6		7.3592040407		YUCATAN	Metales	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Mercurio									kg/año
2012	7440-38-2		3.6796020203		YUCATAN	Metales	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Arsénico									kg/año
2012	7440-43-9		0.6745937037		YUCATAN	Metales	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Cadmio									kg/año
2012	S/C10		0.001711		YUCATAN	Compuestos Orgánicos Persistentes	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Dioxinas									g/año
2012	S/C11		0.001711		YUCATAN	Compuestos Orgánicos Persistentes	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Furanos									g/año
2012	S/C3		42.9286902374		YUCATAN	Metales	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Cromo (compuestos)									kg/año
2012	S/C6		23.3041461289		YUCATAN	Metales	Merida	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Plomo (compuestos)									kg/año
2012	124-38-9		2959.915		DISTRITO FEDERAL	Gases de Efecto Invernadero	Azcapotzalco	COBRE DE MEXICO, S.A. DE C.V.	CME7N0900211	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	7439-97-6				DISTRITO FEDERAL	Metales	Azcapotzalco	COBRE DE MEXICO, S.A. DE C.V.	CME7N0900211	Metalurgica (incluye la siderurgica)	Mercurio			0.00318						kg/año
2012	S/C1				DISTRITO FEDERAL	Metales	Azcapotzalco	COBRE DE MEXICO, S.A. DE C.V.	CME7N0900211	Metalurgica (incluye la siderurgica)	Arsénico (compuestos)		12271.0	27649.0						kg/año
2012	S/C5				DISTRITO FEDERAL	Metales	Azcapotzalco	COBRE DE MEXICO, S.A. DE C.V.	CME7N0900211	Metalurgica (incluye la siderurgica)	Níquel (compuestos)		44.1	12749.0						kg/año
2012	S/C6				DISTRITO FEDERAL	Metales	Azcapotzalco	COBRE DE MEXICO, S.A. DE C.V.	CME7N0900211	Metalurgica (incluye la siderurgica)	Plomo (compuestos)		1596.0	338.0						kg/año
2012	10102-44-0		1507.55		DISTRITO FEDERAL	Otros	Azcapotzalco	CONDUCTORES MEXICANOS ELECTRICOS Y DE TELECOMUNICACIONES, S. A. DE C. V.	CME7P0900211	Equipos y articulos electronicos, electricos y domesticos	Bióxido de nitrógeno									kg/año
2012	124-38-9		1809.05525		DISTRITO FEDERAL	Gases de Efecto Invernadero	Azcapotzalco	CONDUCTORES MEXICANOS ELECTRICOS Y DE TELECOMUNICACIONES, S. A. DE C. V.	CME7P0900211	Equipos y articulos electronicos, electricos y domesticos	Bióxido de carbono									ton/año
2012	1332-21-4				DISTRITO FEDERAL	Otros	Azcapotzalco	CONDUCTORES MEXICANOS ELECTRICOS Y DE TELECOMUNICACIONES, S. A. DE C. V.	CME7P0900211	Equipos y articulos electronicos, electricos y domesticos	Asbesto			10369.0						kg/año
2012	124-38-9		266.5193208		TAMAULIPAS	Gases de Efecto Invernadero	Matamoros	CASTLIGHT DE MEXICO, S.A. DE C.V.	CME7T2802211	Equipos y articulos electronicos, electricos y domesticos	Bióxido de carbono									ton/año
2012	S/C1				MEXICO	Metales	Toluca	CPG MEXICANA, S.A. DE C.V.	CME7U1510611	Metalurgica (incluye la siderurgica)	Arsénico (compuestos)	0.012827								kg/año
2012	124-38-9		16.224		NUEVO LEON	Gases de Efecto Invernadero	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Bióxido de carbono									ton/año
2012	57-12-5				NUEVO LEON	Otros	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Cianuro inorgánico/orgánico	0.34								kg/año
2012	S/C1				NUEVO LEON	Metales	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Arsénico (compuestos)	0.34								kg/año
2012	S/C2				NUEVO LEON	Metales	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Cadmio (compuestos)	0.34								kg/año
2012	S/C3				NUEVO LEON	Metales	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Cromo (compuestos)	0.17								kg/año
2012	S/C4				NUEVO LEON	Metales	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Mercurio (compuestos)	0.034								kg/año
2012	S/C5				NUEVO LEON	Metales	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Níquel (compuestos)	0.34								kg/año
2012	S/C6				NUEVO LEON	Metales	Apodaca	COLLIS DE MEXICO S . DE .R.L DE C.V	CME7X1900611	Articulos y productos metalicos	Plomo (compuestos)	1.02								kg/año
2012	10102-44-0		2.0		DISTRITO FEDERAL	Otros	Azcapotzalco	Cromodumex, S.A. de C.V	CME8A0900211	Quimica	Bióxido de nitrógeno									kg/año
2012	124-38-9		0.002196		DISTRITO FEDERAL	Gases de Efecto Invernadero	Azcapotzalco	Cromodumex, S.A. de C.V	CME8A0900211	Quimica	Bióxido de carbono									ton/año
2012	S/C3				DISTRITO FEDERAL	Metales	Azcapotzalco	Cromodumex, S.A. de C.V	CME8A0900211	Quimica	Cromo (compuestos)			6.3						kg/año
2012	124-38-9		13.607		PUEBLA	Gases de Efecto Invernadero	Puebla	Cromadora Metalica, S.A. de C.V.	CME8A2111411	Quimica	Bióxido de carbono									ton/año
2012	124-38-9		6976.79		NUEVO LEON	Gases de Efecto Invernadero	Santa Catarina	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz	Bióxido de carbono									ton/año
2012	S/C3			19.7935998	NUEVO LEON	Metales	Santa Catarina	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz	Cromo (compuestos)									kg/año
2012	S/C6				NUEVO LEON	Metales	Santa Catarina	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz	Plomo (compuestos)						1139.0			kg/año
2012	7439-97-6				NUEVO LEON	Metales	Santa Catarina	Carrier México, S.A. de C.V. - Planta Comercial	CME8N1904811	Articulos y productos metalicos	Mercurio			0.00023						kg/año
2012	7439-97-6				NUEVO LEON	Metales	Santa Catarina	CARRIER MEXICO S.A. DE C.V. PLANTA RESIDENCIAL C	CME8N1904812	Articulos y productos metalicos	Mercurio			0.024						kg/año
2012	124-38-9		1792.14		SAN LUIS POTOSI	Gases de Efecto Invernadero	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Bióxido de carbono									ton/año
2012	57-12-5			0.03852	SAN LUIS POTOSI	Otros	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6			0.0004815	SAN LUIS POTOSI	Metales	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Mercurio									kg/año
2012	7440-38-2			0.03852	SAN LUIS POTOSI	Metales	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Arsénico									kg/año
2012	7440-43-9			0.02889	SAN LUIS POTOSI	Metales	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Cadmio									kg/año
2012	S/C1			0.03852	SAN LUIS POTOSI	Metales	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Arsénico (compuestos)									kg/año
2012	S/C2			0.02889	SAN LUIS POTOSI	Metales	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Cadmio (compuestos)									kg/año
2012	S/C3			0.5778	SAN LUIS POTOSI	Metales	San Luis Potosi	Conductores Mexicanos Eléctricos y de Telecomunicaciones S. A. de C. V	CME912402811	Equipos y articulos electronicos, electricos y domesticos	Cromo (compuestos)									kg/año
