nra,estado,municipio
CFEAD0801911,CHIHUAHUA,Chihuahua
CFEAD0802111,CHIHUAHUA,Delicias
CFEAD0803711,CHIHUAHUA,Juarez
CFEAD0803731,CHIHUAHUA,Juarez
CFEAD0803734,CHIHUAHUA,Juarez
CFEAD1000712,DURANGO,Gomez Palacio
CFEAD1000713,DURANGO,Gomez Palacio
CFEAD1000714,DURANGO,Durango
CFEAD1000714,DURANGO,Gomez Palacio
CFEAD1001211,DURANGO,Durango
CFEAD1001211,DURANGO,Lerdo
CFEAD1101711,GUANAJUATO,Irapuato
CFEAD1102711,GUANAJUATO,Salamanca
CFEAD1200111,GUERRERO,Acapulco de Juarez
CFEAD1301011,HIDALGO,Tula de Allende
CFEAD1307611,HIDALGO,Tula de Allende
CFEAD1307621,HIDALGO,Tula de Allende
CFEAD1403911,JALISCO,Guadalajara
CFEAD1500211,MEXICO,Acolman
CFEAD1605211,MICHOACAN,Lazaro Cardenas
CFEAD1605221,MICHOACAN,Lazaro Cardenas
CFEAD1610222,MICHOACAN,Uruapan
CFEAD1700711,MORELOS,Cuernavaca
CFEAD1801712,NAYARIT,Tepic
CFEAD1801713,NAYARIT,Del Nayar
CFEAD1901911,NUEVO LEON,San Pedro Garza Garcia
CFEAD1901911,Nuevo León,San Pedro Garza García
CFEAD1902611,NUEVO LEON,Guadalupe
CFEAD1903922,NUEVO LEON,Monterrey
CFEAD1903923,NUEVO LEON,Monterrey
CFEAD1903923,Nuevo León,Monterrey
CFEAD1903924,NUEVO LEON,Monterrey
CFEAD1903924,Nuevo León,Monterrey
CFEAD1904111,NUEVO LEON,Pesqueria
CFEAD1904611,NUEVO LEON,San Nicolas de los Garza
CFEAD1904621,NUEVO LEON,San Nicolas de los Garza
CFEAD2104111,PUEBLA,Cuautlancingo
CFEAD2104121,PUEBLA,Cuautlancingo
CFEAD2201211,QUERETARO,Pedro Escobedo
CFEAD2201213,QUERETARO,Pedro Escobedo
CFEAD2300111,QUINTANA ROO,Cozumel
CFEAD2300411,QUINTANA ROO,Othon P. Blanco
CFEAD2300511,QUINTANA ROO,Benito Juarez
CFEAD2300521,CAMPECHE,Carmen
CFEAD2300521,QUINTANA ROO,Benito Juarez
CFEAD2300711,QUINTANA ROO,Lazaro Cardenas
CFEAD2404011,SAN LUIS POTOSI,Tamuin
CFEAD2405011,SAN LUIS POTOSI,Villa de Reyes
CFEAD2500111,SINALOA,Ahome
CFEAD2500611,SINALOA,Culiacan
CFEAD2500711,SINALOA,Choix
CFEAD2501021,SINALOA,El Fuerte
CFEAD2501211,SINALOA,Mazatlan
CFEAD2600311,SONORA,Alamos
CFEAD2601711,SONORA,Caborca
CFEAD2601711,SONORA,Pitiquito
CFEAD2601831,SONORA,Cajeme
CFEAD2602911,SONORA,Guaymas
CFEAD2602921,SONORA,Guaymas
CFEAD260301C,SONORA,Hermosillo
CFEAD2603021,SONORA,Hermosillo
CFEAD2604311,SONORA,Nogales
CFEAD2604711,SONORA,Pitiquito
CFEAD2606111,SONORA,Hermosillo
CFEAD2606111,SONORA,Soyopa
CFEAD2606911,SONORA,Yecora
CFEAD2800311,TAMAULIPAS,Altamira
CFEAD2800313,TAMAULIPAS,Altamira
CFEAD2803311,TAMAULIPAS,Rio Bravo
CFEAD2803311,Tamaulipas,Río Bravo
CFEAD3004411,VERACRUZ,Amatlan de los Reyes
CFEAD3008511,VERACRUZ,Ixtaczoquitlan
CFEAD3010511,VERACRUZ,Medellin
CFEAD3014111,VERACRUZ,San Andres Tuxtla
CFEAD3017511,VERACRUZ,Tihuatlan
CFEAD3017521,VERACRUZ,Tihuatlan
CFEAD3018311,VERACRUZ,Tlapacoyan
CFEAD3018911,VERACRUZ,Tuxpam
CFEAD3018912,VERACRUZ,Tuxpam
CFEAD3018913,VERACRUZ,Tuxpam
CFEAD3018921,VERACRUZ,Tuxpam
CFEAD3018931,VERACRUZ,Tuxpam
CFEAD3018932,VERACRUZ,Tuxpam
CFEAD3019311,VERACRUZ,Veracruz
CFEAD3105011,YUCATAN,Merida
CFEAD3105021,YUCATAN,Merida
CFEAD3105037,YUCATAN,Merida
CFEAD3105038,YUCATAN,Merida
CFEAD3110211,YUCATAN,Valladolid
CFEAD3110221,YUCATAN,Valladolid
CFEEA0300121,BAJA CALIFORNIA SUR,Comondu
CFEEA0300311,BAJA CALIFORNIA SUR,La Paz
CFEEA2201211,QUERETARO,Pedro Escobedo
CFEH71511011,MEXICO,Valle de Bravo
CFEK91203211,GUERRERO,General Heliodoro Castillo
CFEK91800911,NAYARIT,Del Nayar
CFELR0802111,CHIHUAHUA,Delicias
CFELR0803721,CHIHUAHUA,Juarez
CFELR0803722,CHIHUAHUA,Juarez
CFELS0200111,BAJA CALIFORNIA,Ensenada
CFELS0200211,BAJA CALIFORNIA,Mexicali
CFELS0300211,BAJA CALIFORNIA SUR,Mulege
CFELS0801911,CHIHUAHUA,Chihuahua
CFELS1412011,JALISCO,Zapopan
CFELS1603411,MICHOACAN,Hidalgo
CFELS2105411,PUEBLA,Chignautla
CFELS2105511,PUEBLA,Chignautla
CFELS2105521,PUEBLA,Xiutetelco
CFELS2500311,SINALOA,Badiraguato
CFELS2500512,SINALOA,Cosala
CFELS2500612,SINALOA,Culiacan
CFELS2501711,SINALOA,Sinaloa
CFEM90600711,COLIMA,Manzanillo
CFEM90600711,Colima,Manzanillo
CFEQS0400311,CAMPECHE,Carmen
CFEQS1601011,MICHOACAN,Arteaga
CFEQS1903911,NUEVO LEON,Monterrey
CFEQT0300311,BAJA CALIFORNIA SUR,La Paz
CFEQT1903811,NUEVO LEON,Montemorelos
CFEQT2802711,TAMAULIPAS,Nuevo Laredo
CFEQZ3000911,VERACRUZ,Alto Lucero de Gutierrez Barrios
CFEQZ3000911,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios
CFERP0200511,BAJA CALIFORNIA,Playas de Rosarito
CFERP1000711,DURANGO,Gomez Palacio
CFERP2405811,SAN LUIS POTOSI,El Naranjo
CFERP2500711,SINALOA,Choix
CFERW0702911,CHIAPAS,Chicoasen
CFERW1400511,JALISCO,Amatitan
CFERW1403911,JALISCO,Guadalajara
CFEUB3003911,VERACRUZ,Coatzacoalcos
CFI9M2402812,SAN LUIS POTOSI,San Luis Potosi
CFIC20400311,CAMPECHE,Carmen
CFM1903800002,NUEVO LEON,Montemorelos
CFM1P1101711,GUANAJUATO,Irapuato
CFM1P1101711,Guanajuato,Irapuato
CFM2Y2700411,TABASCO,Centro
CFM2Y2700411,Tabasco,Centro
CFM3011800027,VERACRUZ,Orizaba
CFM3011800027,Veracruz de Ignacio de la Llave,Orizaba
CFM562900511,TLAXCALA,Apizaco
CFM562904311,TLAXCALA,Apizaco
CFM563011811,VERACRUZ,Orizaba
CFO2300500263,QUINTANA ROO,Benito Juarez
CFR5V1505711,MEXICO,Naucalpan de Juarez
CFS2201101239,QUERETARO,El Marques
CFS2201101239,Querétaro,El Marqués
CFSMA2201111,QUERETARO,El Marques
CFSMA2201411,QUERETARO,Queretaro
CGAKE1902611,NUEVO LEON,Guadalupe
CGE1904100049,NUEVO LEON,Pesqueria
CGE1904100049,Nuevo León,Pesquería
CGI0200100665,BAJA CALIFORNIA,Ensenada
CGI0200200811,BAJA CALIFORNIA,Mexicali
CGI0200200811,Baja California,Mexicali
CGI0200202191,BAJA CALIFORNIA,Mexicali
CGI0200202191,Baja California,Mexicali
CGI0200202745,Baja California,Mexicali
CGI0200500071,BAJA CALIFORNIA,Playas de Rosarito
CGI0200500071,Baja California,Playas de Rosarito
CGI0300100025,BAJA CALIFORNIA SUR,Comondu
CGI0300100025,Baja California Sur,Comondú
CGI0300100053,BAJA CALIFORNIA SUR,Comondu
CGI0300100053,Baja California Sur,Comondú
CGI0300200046,BAJA CALIFORNIA SUR,Mulege
CGI0300200072,BAJA CALIFORNIA SUR,Mulege
CGI0300200072,Baja California Sur,Mulegé
CGI0300200073,BAJA CALIFORNIA SUR,Mulege
CGI0300200073,Baja California Sur,Mulegé
CGI0300300324,BAJA CALIFORNIA SUR,La Paz
CGI0300300331,BAJA CALIFORNIA SUR,La Paz
CGI0300300337,BAJA CALIFORNIA SUR,La Paz
CGI0300300378,BAJA CALIFORNIA SUR,La Paz
CGI0300300378,Baja California Sur,La Paz
CGI0300300387,BAJA CALIFORNIA SUR,La Paz
CGI0300300387,Baja California Sur,La Paz
CGI0300800287,BAJA CALIFORNIA SUR,Los Cabos
CGI0501800136,Coahuila de Zaragoza,Monclova
CGI0502200032,COAHUILA,Nava
CGI0502200032,Coahuila de Zaragoza,Nava
CGI0600700476,COLIMA,Manzanillo
CGI0600700476,Colima,Manzanillo
CGI0709200010,CHIAPAS,Tecpatan
CGI0801900658,CHIHUAHUA,Chihuahua
CGI0801900853,CHIHUAHUA,Chihuahua
CGI0801900853,Chihuahua,Chihuahua
CGI0802100061,CHIHUAHUA,Delicias
CGI0802100084,CHIHUAHUA,Delicias
CGI0802100084,Chihuahua,Delicias
CGI0803700849,CHIHUAHUA,Juarez
CGI0803700849,Chihuahua,Juárez
CGI0803700879,CHIHUAHUA,Juarez
CGI0803700879,Chihuahua,Juárez
CGI0900500535,Ciudad de México,Gustavo A. Madero
CGI0900500535,DISTRITO FEDERAL,Gustavo A. Madero
CGI0900702508,Ciudad de México,Iztapalapa
CGI0900702508,DISTRITO FEDERAL,Iztapalapa
CGI0900702509,Ciudad de México,Iztapalapa
CGI0900702509,DISTRITO FEDERAL,Iztapalapa
CGI0900702510,Ciudad de México,Iztapalapa
CGI0900702510,DISTRITO FEDERAL,Iztapalapa
CGI0901300186,Ciudad de México,Xochimilco
CGI0901300186,DISTRITO FEDERAL,Xochimilco
CGI1000700562,DURANGO,Gomez Palacio
CGI1000700597,DURANGO,Gomez Palacio
CGI1000700597,Durango,Gómez Palacio
CGI1001200036,DURANGO,Lerdo
CGI1001200052,DURANGO,Lerdo
CGI1001200052,Durango,Lerdo
CGI1102700202,GUANAJUATO,Salamanca
CGI1102700202,Guanajuato,Salamanca
CGI1203200002,GUERRERO,General Heliodoro Castillo
CGI1206800026,GUERRERO,La Union de Isidoro Montes de Oca
CGI1206800035,GUERRERO,La Union de Isidoro Montes de Oca
CGI1206800035,Guerrero,La Unión de Isidoro Montes de Oca
CGI1307600090,HIDALGO,Tula de Allende
CGI1307600090,Hidalgo,Tula de Allende
CGI1307600091,HIDALGO,Tula de Allende
CGI1307600105,HIDALGO,Tula de Allende
CGI1308400022,Hidalgo,Zimapán
CGI1500200092,MEXICO,Acolman
CGI1500200118,MEXICO,Acolman
CGI1500200118,México,Acolman
CGI1502000146,MEXICO,Coacalco de Berriozabal
CGI1502000146,México,Coacalco de Berriozábal
CGI1503300565,MEXICO,Ecatepec de Morelos
CGI1503300565,México,Ecatepec de Morelos
CGI1505400150,MEXICO,Metepec
CGI1505400150,México,Metepec
CGI1505700499,MEXICO,Naucalpan de Juarez
CGI1505700499,México,Naucalpan de Juárez
CGI1509500067,MEXICO,Tepotzotlan
CGI1509500067,México,Tepotzotlán
CGI1510400512,MEXICO,Tlalnepantla de Baz
CGI1510400512,México,Tlalnepantla de Baz
CGI1512102560,MEXICO,Cuautitlan Izcalli
CGI1512102560,México,Cuautitlán Izcalli
CGI1512102561,MEXICO,Cuautitlan Izcalli
CGI1512102561,México,Cuautitlán Izcalli
CGI1601000021,Michoacán de Ocampo,Arteaga
CGI1603400038,MICHOACAN,Hidalgo
CGI1603400038,Michoacán de Ocampo,Hidalgo
CGI1703000021,MORELOS,Yecapixtla
CGI1703000021,Morelos,Yecapixtla
CGI1904100122,Nuevo León,Pesquería
CGI2104100088,PUEBLA,Cuautlancingo
CGI2104100128,PUEBLA,Cuautlancingo
CGI2104100128,Puebla,Cuautlancingo
CGI2201200026,QUERETARO,Pedro Escobedo
CGI2201200026,Querétaro,Pedro Escobedo
CGI2405000673,SAN LUIS POTOSI,Villa de Reyes
CGI2405000714,SAN LUIS POTOSI,Villa de Reyes
CGI2405000714,San Luis Potosí,Villa de Reyes
CGI2500100273,SINALOA,Ahome
CGI2500100273,Sinaloa,Ahome
CGI2500300012,SINALOA,Badiraguato
CGI2500601402,SINALOA,Culiacan
CGI2500601402,Sinaloa,Culiacán
CGI2500700022,SINALOA,Choix
CGI2500700025,SINALOA,Choix
CGI2501000038,SINALOA,El Fuerte
CGI2501000042,SINALOA,El Fuerte
CGI2501201018,SINALOA,Mazatlan
CGI2501201018,Sinaloa,Mazatlán
CGI2600200040,SONORA,Agua Prieta
CGI2600200100,SONORA,Agua Prieta
CGI2600200100,Sonora,Agua Prieta
CGI2600300009,SONORA,Alamos
CGI2601700057,SONORA,Caborca
CGI2601700057,Sonora,Caborca
CGI2602500056,SONORA,Empalme
CGI2602500062,SONORA,Empalme
CGI2602500063,SONORA,Empalme
CGI2602500063,Sonora,Empalme
CGI2603000738,SONORA,Hermosillo
CGI2603000738,Sonora,Hermosillo
CGI2604700012,SONORA,Pitiquito
CGI2604700012,Sonora,Pitiquito
CGI2606100002,SONORA,Soyopa
CGI2606100005,SONORA,Soyopa
CGI2606100005,Sonora,Soyopa
CGI2800300158,TAMAULIPAS,Altamira
CGI2800300246,TAMAULIPAS,Altamira
CGI2800300246,Tamaulipas,Altamira
CGI3017500163,VERACRUZ,Tihuatlan
CGK5T0901211,DISTRITO FEDERAL,Tlalpan
CGM5E1409711,JALISCO,Tlajomulco de Zuniga
CGM5E1409711,Jalisco,Tlajomulco de Zúñiga
CGO143203211,ZACATECAS,Morelos
CGO2T1904811,NUEVO LEON,Santa Catarina
CGO7Z1503311,MEXICO,Ecatepec de Morelos
CGU741101711,GUANAJUATO,Irapuato
CGV0200200663,BAJA CALIFORNIA,Mexicali
CGV0300200052,BAJA CALIFORNIA SUR,Mulege
CGV0400200467,CAMPECHE,Campeche
CGV0400200467,Campeche,Campeche
CGV0400300472,CAMPECHE,Carmen
CGV0400300472,Campeche,Carmen
CGV0502200023,COAHUILA,Nava
CGV1102700163,GUANAJUATO,Salamanca
CGV1603400028,MICHOACAN,Hidalgo
CGV1904100067,NUEVO LEON,Pesqueria
CGV2119900008,PUEBLA,Xiutetelco
CGV2119900008,Puebla,Xiutetelco
CGV2300100039,QUINTANA ROO,Cozumel
CGV2300100039,Quintana Roo,Cozumel
CGV2300400345,QUINTANA ROO,Othon P. Blanco
CGV2300400345,Quintana Roo,Othón P. Blanco
CGV2300500388,QUINTANA ROO,Benito Juarez
CGV2300500388,Quintana Roo,Benito Juárez
CGV2300500418,QUINTANA ROO,Benito Juarez
CGV2300500418,Quintana Roo,Benito Juárez
CGV2300500419,QUINTANA ROO,Benito Juarez
CGV2300500419,Quintana Roo,Benito Juárez
CGV2602500030,SONORA,Empalme
CGV2602900081,SONORA,Guaymas
CGV2603000504,SONORA,Hermosillo
CGV3008500027,VERACRUZ,Ixtaczoquitlan
CGV3008500027,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
CGV3010500576,VERACRUZ,Medellin
CGV3010500576,Veracruz de Ignacio de la Llave,Medellín
CGV3014100033,VERACRUZ,San Andres Tuxtla
CGV3014100033,Veracruz de Ignacio de la Llave,San Andrés Tuxtla
CGV3017500183,VERACRUZ,Tihuatlan
CGV3017500183,Veracruz de Ignacio de la Llave,Tihuatlán
CGV3018900082,VERACRUZ,Tuxpam
CGV3018900082,Veracruz de Ignacio de la Llave,Tuxpan
CGV3105000796,YUCATAN,Merida
CGV3105000796,Yucatán,Mérida
CGV3105000797,YUCATAN,Merida
CGV3110200045,YUCATAN,Valladolid
CGV3110200045,Yucatán,Valladolid
CHD7Q0900711,DISTRITO FEDERAL,Iztapalapa
CHH2300800020,QUINTANA ROO,Solidaridad
CHH4D2300511,QUINTANA ROO,Benito Juarez
CHI9M1501411,MEXICO,Atlacomulco
CHM0803700454,CHIHUAHUA,Juarez
CHO2111900091,PUEBLA,San Andres Cholula
CHO2111900091,Puebla,San Andrés Cholula
CHP3105001019,YUCATAN,Merida
CHP3105001019,Yucatán,Mérida
CHP8A1412411,JALISCO,Zapotlanejo
CHPRP1412411,JALISCO,Zapotlanejo
CHR9W0200211,BAJA CALIFORNIA,Mexicali
CHR9W0200211,Baja California,Mexicali
CHR9W0200212,BAJA CALIFORNIA,Mexicali
CHR9W0200212,Baja California,Mexicali
CHSHM1505711,MEXICO,Naucalpan de Juarez
CHSHM1505711,México,Naucalpan de Juárez
CHT742033911,OAXACA,San Pedro y San Pablo Teposcolula
CHTND1306911,HIDALGO,Tizayuca
CIC0400300407,CAMPECHE,Carmen
CIC0400300407,Campeche,Carmen
CIC1102000387,GUANAJUATO,Leon
CIC1102000387,Guanajuato,León
CIC2L3004411,VERACRUZ,Cordoba
CIC5X1505711,MEXICO,Naucalpan de Juarez
CIC742300811,QUINTANA ROO,Cozumel
CIC742300811,QUINTANA ROO,Solidaridad
CIC742300811,Quintana Roo,Solidaridad
CID3003900136,VERACRUZ,Coatzacoalcos
CID3I1300311,HIDALGO,Actopan
CIE5J1512111,MEXICO,Cuautitlan
CIEH70900511,DISTRITO FEDERAL,Gustavo A. Madero
CIIK91801411,NAYARIT,La Yesca
CIK2300500253,QUINTANA ROO,Benito Juarez
CIK2300500253,Quintana Roo,Benito Juárez
CIK2300800097,QUINTANA ROO,Solidaridad
CIK2300800097,Quintana Roo,Solidaridad
CIK2300800356,QUINTANA ROO,Solidaridad
CIK2300800356,Quintana Roo,Solidaridad
CIL920803711,CHIHUAHUA,Juarez
CIM0502700060,COAHUILA,Ramos Arizpe
CIM0502700060,Coahuila de Zaragoza,Ramos Arizpe
CIM090000001,DISTRITO FEDERAL,Iztapalapa
CIM1306300046,HIDALGO,Tepeji del Rio de Ocampo
CIM1306300046,Hidalgo,Tepeji del Río de Ocampo
CIM1901200015,NUEVO LEON,Cienega de Flores
CIM1901200015,Nuevo León,Ciénega de Flores
CIM1901800149,Nuevo León,García
CIM1901800161,Nuevo León,García
CIM551503311,MEXICO,Ecatepec de Morelos
CIM691505711,MEXICO,Naucalpan de Juarez
CIM691505711,México,Naucalpan de Juárez
CIM7U0501011,COAHUILA,Frontera
CIM7U0503011,COAHUILA,Saltillo
CIM851904611,NUEVO LEON,San Nicolas de los Garza
CIM8A1901811,NUEVO LEON,Garcia
CIM8A1901811,Nuevo León,García
CIM8P0803711,CHIHUAHUA,Juarez
CIM911900621,NUEVO LEON,Apodaca
CIM9M2603012,SONORA,Hermosillo
CIM9M2603012,Sonora,Hermosillo
CIMMV1103711,GUANAJUATO,Silao
CIMMV1103711,Guanajuato,Silao de la Victoria
CIN1904100069,NUEVO LEON,Pesqueria
CIN1904100069,Nuevo León,Pesquería
CIN1F2701311,TABASCO,Nacajuca
CIN2802200102,TAMAULIPAS,Matamoros
CIN551503311,MEXICO,Ecatepec de Morelos
CIN551503311,México,Ecatepec de Morelos
CIN561605311,MICHOACAN,Morelia
CIN561904611,NUEVO LEON,San Nicolas de los Garza
CIN561904611,Nuevo León,San Nicolás de los Garza
CIN571904611,NUEVO LEON,San Nicolas de los Garza
CIN6T0503011,COAHUILA,Ramos Arizpe
CIN6T0503011,COAHUILA,Saltillo
CIN6T0503011,Coahuila de Zaragoza,Saltillo
CIN7I1902611,NUEVO LEON,Guadalupe
CIN7X0100111,AGUASCALIENTES,Aguascalientes
CIN7X2802211,TAMAULIPAS,Matamoros
CIN890503011,COAHUILA,Saltillo
CIN890503011,Coahuila de Zaragoza,Saltillo
CIN8A2604311,SONORA,Nogales
CIN8A2604311,Sonora,Nogales
CIN8C2201411,QUERETARO,Queretaro
CIN8C2201411,Querétaro,Querétaro
CIN8L2802211,TAMAULIPAS,Matamoros
CIN8L2802211,Tamaulipas,Matamoros
CIN9M2802211,TAMAULIPAS,Matamoros
CIN9M2802211,Tamaulipas,Matamoros
CIN9M2802212,TAMAULIPAS,Matamoros
CIN9M2802212,Tamaulipas,Matamoros
CINLK2114011,PUEBLA,San Pedro Cholula
CINMC2402811,SAN LUIS POTOSI,San Luis Potosi
CINMC2402811,San Luis Potosí,San Luis Potosí
CIPLJ2119711,PUEBLA,Xicotepec
CIT2604300106,SONORA,Nogales
CIT2604300106,Sonora,Nogales
CIT2M2401811,SAN LUIS POTOSI,Huehuetlan
CIT2M2501411,SINALOA,Rosario
CIT2M3010211,VERACRUZ,Martinez de la Torre
CIT2M3010211,VERACRUZ,San Rafael
CIT2M3016011,VERACRUZ,Temapache
CIT640600911,COLIMA,Tecoman
CIT641600611,MICHOACAN,Apatzingan
CIT641600611,Michoacán de Ocampo,Apatzingán
CIV7M1502511,MEXICO,Chalco
CIV7M1502512,MEXICO,Chalco
CJA0400300114,CAMPECHE,Carmen
CJU2402800164,SAN LUIS POTOSI,San Luis Potosi
CJU2402800164,San Luis Potosí,San Luis Potosí
CJU2402800225,SAN LUIS POTOSI,San Luis Potosi
CJU2402800225,San Luis Potosí,San Luis Potosí
CJU2J0803711,CHIHUAHUA,Juarez
CJU9I0803711,CHIHUAHUA,Juarez
CLA1900600056,Nuevo León,Apodaca
CLA740503511,COAHUILA,Torreon
CLA740503511,Coahuila de Zaragoza,Torreón
CLA9B2802211,TAMAULIPAS,Matamoros
CLA9B2802211,Tamaulipas,Matamoros
CLD0503500028,COAHUILA,Torreon
CLD0503500028,Coahuila de Zaragoza,Torreón
CLD1000700604,DURANGO,Gomez Palacio
CLD1000700604,Durango,Gómez Palacio
CLD1101700018,GUANAJUATO,Irapuato
CLD1101700018,Guanajuato,Irapuato
CLD1S0200311,BAJA CALIFORNIA,Tecate
CLD1S0900211,DISTRITO FEDERAL,Azcapotzalco
CLD1S1409811,JALISCO,Tlaquepaque
CLDML0100111,AGUASCALIENTES,Aguascalientes
CLDML1101711,GUANAJUATO,Irapuato
CLE1103700102,GUANAJUATO,Silao
CLEPN2802211,TAMAULIPAS,Matamoros
CLEPN2802211,Tamaulipas,Matamoros
CLM3201000127,ZACATECAS,Fresnillo
CLM701903911,NUEVO LEON,Monterrey
CLM701903911,Nuevo León,Monterrey
CLM701903912,NUEVO LEON,Monterrey
CLM921901211,NUEVO LEON,Cienega de Flores
CLM921901211,Nuevo León,Ciénega de Flores
CLMTY1903911,NUEVO LEON,Monterrey
CLMTY1903911,Nuevo León,Monterrey
CLO9M1306311,HIDALGO,Tepeji del Rio de Ocampo
CLOMB2900711,TLAXCALA,El Carmen Tequexquitla
CLOMB2900711,Tlaxcala,El Carmen Tequexquitla
CLRAD2804011,TAMAULIPAS,Valle Hermoso
CLS1A2115621,Puebla,Tehuacán
CLS8A1409811,JALISCO,Tlaquepaque
CLSEA2115611,PUEBLA,Tehuacan
CLU3105000418,YUCATAN,Merida
CLVKE1505711,MEXICO,Naucalpan de Juarez
CMA0400300558,CAMPECHE,Carmen
CMA0503000404,Coahuila de Zaragoza,Saltillo
CMA0600700006,COLIMA,Manzanillo
CMA0600700006,Colima,Manzanillo
CMA1100700435,GUANAJUATO,Celaya
CMA1100700435,Guanajuato,Celaya
CMA1505100051,MEXICO,Lerma
CMA2201401254,QUERETARO,Queretaro
CMA2300800128,QUINTANA ROO,Solidaridad
CMA2300800128,Quintana Roo,Solidaridad
CMA2402801045,San Luis Potosí,San Luis Potosí
CMA2600300004,SONORA,Alamos
CMA2600300004,Sonora,Alamos
CMA2803800072,TAMAULIPAS,Tampico
CMA2803800072,Tamaulipas,Tampico
CMA2M2900611,TLAXCALA,Calpulalpan
CMA2M2900611,Tlaxcala,Calpulalpan
CMA3105001216,YUCATAN,Merida
CMA3105001216,Yucatán,Mérida
CMA581507011,MEXICO,La Paz
CMA581507021,MEXICO,La Paz
CMA5Q1000511,DURANGO,Durango
CMA5U2802211,TAMAULIPAS,Matamoros
CMA6H2802211,TAMAULIPAS,Matamoros
CMA6H2802211,Tamaulipas,Matamoros
CMA6Y0200411,BAJA CALIFORNIA,Tijuana
CMA6Y0200411,Baja California,Tijuana
CMA7Q1509111,MEXICO,Teoloyucan
CMA7Q1509111,México,Teoloyucan
CMA8N2802211,TAMAULIPAS,Matamoros
CMABB1510011,MEXICO,Tezoyuca
CMAR42603011,SONORA,Alamos
CMARP2900611,TLAXCALA,Calpulalpan
CMAT00702711,CHIAPAS,Chiapa de Corzo
CMB0600800009,COLIMA,Minatitlan
CMB0600800009,Colima,Minatitlán
CMB110600711,COLIMA,Manzanillo
CMB110600711,Colima,Manzanillo
CMC1300800026,HIDALGO,Apan
CMC1300800026,Hidalgo,Apan
CMC570803711,CHIHUAHUA,Juarez
CMD8T1900611,NUEVO LEON,Apodaca
CME0200200517,BAJA CALIFORNIA,Mexicali
CME0400300094,CAMPECHE,Carmen
CME0400300094,Campeche,Carmen
CME0400300132,CAMPECHE,Carmen
CME0400300132,Campeche,Carmen
CME0400300168,CAMPECHE,Carmen
CME0400300168,Campeche,Carmen
CME0400300181,CAMPECHE,Carmen
CME0400300183,CAMPECHE,Carmen
CME0400300183,Campeche,Carmen
CME0400300184,CAMPECHE,Carmen
CME0503000056,COAHUILA,Saltillo
CME0901200375,DISTRITO FEDERAL,Tlalpan
CME111000511,DURANGO,Durango
CME1302900001,HIDALGO,Atotonilco de Tula
CME190121111,NUEVO LEON,Cienega de Flores
CME1904800002,NUEVO LEON,Santa Catarina
CME1904800002,Nuevo León,Santa Catarina
CME1904800053,NUEVO LEON,Santa Catarina
CME1904800053,Nuevo León,Santa Catarina
CME1904800100,NUEVO LEON,Santa Catarina
CME1904800100,Nuevo León,Santa Catarina
CME1904800167,NUEVO LEON,Santa Catarina
CME1904800167,Nuevo León,Santa Catarina
CME1F1502411,MEXICO,Cuautitlan
CME1X1104411,GUANAJUATO,Celaya
CME1X1104411,GUANAJUATO,Villagran
CME1Z1610212,MICHOACAN,Uruapan
CME2111400171,PUEBLA,Puebla
CME2111400171,Puebla,Puebla
CME2111400435,PUEBLA,Puebla
CME2111400435,Puebla,Puebla
CME2402800159,SAN LUIS POTOSI,San Luis Potosi
CME2402800159,San Luis Potosí,San Luis Potosí
CME2601800429,SONORA,Cajeme
CME2601800429,Sonora,Cajeme
CME2701400018,CAMPECHE,Carmen
CME2701400018,TABASCO,Paraiso
CME3A3011811,VERACRUZ,Orizaba
CME3A3011811,Veracruz de Ignacio de la Llave,Orizaba
CME3G0901211,DISTRITO FEDERAL,Xochimilco
CME461000512,DURANGO,Durango
CME4L1102011,GUANAJUATO,Leon
CME5H1404411,JALISCO,Ixtlahuacan de los Membrillos
CME5H1404411,Jalisco,Ixtlahuacán de los Membrillos
CME5H1404421,JALISCO,Ixtlahuacan de los Membrillos
CME5J1102811,GUANAJUATO,Guanajuato
CME5J1102811,GUANAJUATO,Salvatierra
CME5J1505711,MEXICO,Naucalpan de Juarez
CME5M2111411,PUEBLA,Puebla
CME5Q1904111,NUEVO LEON,Pesqueria
CME5Q1904111,Nuevo León,Pesquería
CME5U1505711,MEXICO,Naucalpan de Juarez
CME631510411,MEXICO,Tlalnepantla de Baz
CME631510411,México,Tlalnepantla de Baz
CME641301011,HIDALGO,Atitalaquia
CME641301011,Hidalgo,Atitalaquia
CME6E1100711,Guanajuato,Celaya
CME6E2201111,QUERETARO,El Marques
CME6Y2802221,TAMAULIPAS,Matamoros
CME730503511,COAHUILA,Torreon
CME731301311,HIDALGO,Atotonilco de Tula
CME731302911,HIDALGO,Huichapan
CME731302921,HIDALGO,Huichapan
CME731409811,JALISCO,Tlaquepaque
CME731412111,JALISCO,Zapotiltic
CME731510414,MEXICO,Tlalnepantla de Baz
CME731903911,NUEVO LEON,Monterrey
CME731904721,NUEVO LEON,Hidalgo
CME732104011,PUEBLA,Cuautinchan
CME732104021,PUEBLA,Cuautinchan
CME732401321,SAN LUIS POTOSI,Ciudad Valles
CME732404011,SAN LUIS POTOSI,Tamuin
CME732603011,SONORA,La Colorada
CME732603012,SONORA,Hermosillo
