_id,latitudnorte,longitudoeste
65be16a76925a840ab8fd457,"29°20'33""","100°59'51"""
65be16a76925a840ab8fd458,"25°57'18""","100°9'50"""
65be16a76925a840ab8fd459,"19°49'14""","99°11'35"""
65be16a76925a840ab8fd45a,"25°43'11""","100°17'21"""
65be16a76925a840ab8fd45b,"22°42'19""","102°7'2"""
65be16a76925a840ab8fd45c,"25°50'26""","97°26'15"""
65be16a76925a840ab8fd45d,"18°2'22""","94°20'30"""
65be16a76925a840ab8fd45e,"19°22'9""","99°13'59"""
65be16a76925a840ab8fd45f,"19°22'17""","99°33'52"""
65be16a76925a840ab8fd460,"19°19'48""","99°8'38"""
65be16a76925a840ab8fd461,"25°43'41""","100°14'59"""
65be16a76925a840ab8fd462,"22°6'31""","100°54'10"""
65be16a76925a840ab8fd463,"32°28'35""","116°59'48"""
65be16a76925a840ab8fd464,"19°30'16""","99°12'43"""
65be16a76925a840ab8fd465,"19°26'11""","99°5'27"""
65be16a76925a840ab8fd466,"32°31'30""","116°58'7"""
65be16a76925a840ab8fd467,"25°42'18""","100°31'14"""
65be16a76925a840ab8fd468,"20°21'21""","99°57'34"""
65be16a76925a840ab8fd469,"25°57'7""","100°10'2"""
65be16a76925a840ab8fd46a,"19°15'59""","98°12'1"""
65be16a76925a840ab8fd46b,"32°39'44""","114°56'28"""
65be16a76925a840ab8fd46c,"31°39'29""","106°25'21"""
65be16a76925a840ab8fd46d,"25°35'45""","100°1'36"""
65be16a76925a840ab8fd46e,"19°46'23""","98°35'9"""
65be16a76925a840ab8fd46f,"25°46'12""","100°7'57"""
65be16a76925a840ab8fd470,"20°44'18""","105°19'4"""
65be16a76925a840ab8fd471,"19°9'27""","98°24'23"""
65be16a76925a840ab8fd472,"19°29'42""","99°9'53"""
65be16a76925a840ab8fd473,"19°30'30""","99°8'57"""
65be16a76925a840ab8fd474,"19°30'9""","99°15'9"""
65be16a76925a840ab8fd475,"22°1'28""","100°53'7"""
65be16a76925a840ab8fd476,"19°13'2""","97°45'8"""
65be16a76925a840ab8fd477,"28°39'1""","106°1'21"""
65be16a76925a840ab8fd478,"25°17'49""","101°12'22"""
65be16a76925a840ab8fd479,"22°13'41""","100°54'0"""
65be16a76925a840ab8fd47a,"20°37'22""","100°26'21"""
65be16a76925a840ab8fd47b,"19°13'40""","98°24'49"""
65be16a76925a840ab8fd47c,"25°43'6""","103°38'46"""
65be16a76925a840ab8fd47d,"18°55'5""","99°11'17"""
65be16a76925a840ab8fd47e,"19°21'13""","98°58'7"""
65be16a76925a840ab8fd47f,"21°9'1""","86°51'49"""
65be16a76925a840ab8fd480,"25°40'40""","100°21'30"""
65be16a76925a840ab8fd481,"25°52'55""","97°32'44"""
65be16a76925a840ab8fd482,"26°2'48""","98°21'54"""
65be16a76925a840ab8fd483,"19°28'7""","99°10'24"""
65be16a76925a840ab8fd484,"19°21'32""","99°10'18"""
65be16a76925a840ab8fd485,"22°7'52""","101°2'1"""
65be16a76925a840ab8fd486,"19°21'37""","99°16'45"""
65be16a76925a840ab8fd487,"25°40'30""","100°20'5"""
65be16a76925a840ab8fd488,"25°38'48""","100°19'47"""
65be16a76925a840ab8fd489,"21°8'36""","86°49'28"""
65be16a76925a840ab8fd48a,"21°1'30""","89°37'23"""
65be16a76925a840ab8fd48b,"19°21'51""","99°10'7"""
65be16a76925a840ab8fd48c,"25°42'29""","100°18'48"""
65be16a76925a840ab8fd48d,"30°32'17""","111°7'43"""
65be16a76925a840ab8fd48e,"25°41'5""","100°21'4"""
65be16a76925a840ab8fd48f,"25°43'39""","100°23'30"""
65be16a76925a840ab8fd490,"25°40'28""","100°25'41"""
65be16a76925a840ab8fd491,"25°41'16""","100°15'32"""
65be16a76925a840ab8fd492,"25°38'22""","100°19'10"""
65be16a76925a840ab8fd493,"21°0'50""","89°34'20"""
65be16a76925a840ab8fd494,"18°30'17""","88°19'2"""
65be16a76925a840ab8fd495,"18°38'40""","91°49'9"""
65be16a76925a840ab8fd496,"25°39'18""","100°16'54"""
65be16a76925a840ab8fd497,"25°43'53""","100°12'46"""
65be16a76925a840ab8fd498,"25°44'45""","100°18'40"""
65be16a76925a840ab8fd499,"32°27'33""","114°42'42"""
65be16a76925a840ab8fd49a,"19°4'32""","98°9'1"""
65be16a76925a840ab8fd49b,"19°31'41""","99°4'12"""
65be16a76925a840ab8fd49c,"27°52'3""","101°7'5"""
65be16a76925a840ab8fd49d,"20°29'14""","100°48'6"""
65be16a76925a840ab8fd49e,"19°17'1""","99°28'15"""
65be16a76925a840ab8fd49f,"19°34'4""","99°11'58"""
65be16a76925a840ab8fd4a0,"25°44'50""","100°14'10"""
65be16a76925a840ab8fd4a1,"19°38'34""","99°9'9"""
65be16a76925a840ab8fd4a2,"19°38'40""","99°9'21"""
65be16a76925a840ab8fd4a3,"19°10'54""","99°30'9"""
65be16a76925a840ab8fd4a4,"19°37'40""","99°11'28"""
65be16a76925a840ab8fd4a5,"20°41'3""","102°21'23"""
65be16a76925a840ab8fd4a6,"20°31'2""","100°53'19"""
65be16a76925a840ab8fd4a7,"25°58'17""","100°12'4"""
65be16a76925a840ab8fd4a8,"18°46'47""","97°41'49"""
65be16a76925a840ab8fd4a9,"24°40'26""","107°26'44"""
65be16a76925a840ab8fd4aa,"18°42'34""","91°40'37"""
65be16a76925a840ab8fd4ab,"19°18'33""","99°3'19"""
65be16a76925a840ab8fd4ac,"27°28'23""","99°32'31"""
65be16a76925a840ab8fd4ad,"20°37'2""","100°25'46"""
65be16a76925a840ab8fd4ae,"19°32'44""","99°11'51"""
65be16a76925a840ab8fd4af,"19°26'43""","99°12'34"""
65be16a76925a840ab8fd4b0,"25°35'31""","103°24'9"""
65be16a76925a840ab8fd4b1,"25°33'52""","103°27'20"""
65be16a76925a840ab8fd4b2,"19°17'15""","99°33'2"""
65be16a76925a840ab8fd4b3,"20°17'40""","102°41'49"""
65be16a76925a840ab8fd4b4,"20°2'16""","99°14'59"""
65be16a76925a840ab8fd4b5,"21°21'22""","101°56'39"""
65be16a76925a840ab8fd4b6,"22°7'13""","100°55'23"""
65be16a76925a840ab8fd4b7,"20°25'51""","103°23'51"""
65be16a76925a840ab8fd4b8,"19°22'50""","99°36'50"""
65be16a76925a840ab8fd4b9,"19°31'34""","99°4'21"""
65be16a76925a840ab8fd4ba,"25°49'5""","100°15'28"""
65be16a76925a840ab8fd4bb,"25°42'9""","100°18'14"""
65be16a76925a840ab8fd4bc,"19°6'25""","98°12'29"""
65be16a76925a840ab8fd4bd,"22°25'5""","97°53'25"""
65be16a76925a840ab8fd4be,"32°29'13""","116°56'56"""
65be16a76925a840ab8fd4bf,"32°36'27""","115°22'53"""
65be16a76925a840ab8fd4c0,"18°55'16""","99°10'10"""
65be16a76925a840ab8fd4c1,"19°17'14""","99°32'11"""
65be16a76925a840ab8fd4c2,"19°18'41""","98°22'44"""
65be16a76925a840ab8fd4c3,"26°0'27""","98°12'59"""
65be16a76925a840ab8fd4c4,"25°59'47""","98°11'34"""
65be16a76925a840ab8fd4c5,"32°28'23""","117°2'19"""
65be16a76925a840ab8fd4c6,"21°58'24""","100°53'19"""
65be16a76925a840ab8fd4c7,"19°13'11""","99°28'9"""
65be16a76925a840ab8fd4c8,"25°40'42""","100°21'59"""
65be16a76925a840ab8fd4c9,"25°40'52""","100°13'44"""
65be16a76925a840ab8fd4ca,"20°43'4""","103°27'21"""
65be16a76925a840ab8fd4cb,"28°36'0""","100°34'53"""
65be16a76925a840ab8fd4cc,"22°27'38""","100°59'1"""
65be16a76925a840ab8fd4cd,"25°42'25""","100°18'50"""
65be16a76925a840ab8fd4ce,"20°44'34""","103°23'10"""
65be16a76925a840ab8fd4cf,"20°47'21""","102°46'26"""
65be16a76925a840ab8fd4d0,"20°43'14""","103°19'1"""
65be16a76925a840ab8fd4d1,"20°32'17""","104°2'47"""
65be16a76925a840ab8fd4d2,"28°44'10""","106°9'20"""
65be16a76925a840ab8fd4d3,"25°42'58""","100°16'30"""
65be16a76925a840ab8fd4d4,"25°33'24""","103°24'22"""
65be16a76925a840ab8fd4d5,"24°8'35""","110°36'47"""
65be16a76925a840ab8fd4d6,"21°56'16""","102°17'35"""
65be16a76925a840ab8fd4d7,"17°59'43""","94°35'1"""
65be16a76925a840ab8fd4d8,"19°1'7""","96°8'2"""
65be16a76925a840ab8fd4d9,"19°3'32""","98°9'23"""
65be16a76925a840ab8fd4da,"17°54'20""","92°55'20"""
65be16a76925a840ab8fd4db,"19°39'40""","99°12'3"""
65be16a76925a840ab8fd4dc,"31°37'53""","106°22'25"""
65be16a76925a840ab8fd4dd,"31°36'12""","106°22'30"""
65be16a76925a840ab8fd4de,"18°54'37""","96°59'22"""
65be16a76925a840ab8fd4df,"19°50'1""","101°46'32"""
65be16a76925a840ab8fd4e0,"29°20'30""","100°59'26"""
65be16a76925a840ab8fd4e1,"29°20'39""","101°0'15"""
65be16a76925a840ab8fd4e2,"19°3'55""","98°10'15"""
65be16a76925a840ab8fd4e3,"20°59'41""","89°40'27"""
65be16a76925a840ab8fd4e4,"19°49'34""","90°30'29"""
65be16a76925a840ab8fd4e5,"18°29'34""","91°27'1"""
65be16a76925a840ab8fd4e6,"18°54'57""","87°46'49"""
65be16a76925a840ab8fd4e7,"20°22'51""","89°31'32"""
65be16a76925a840ab8fd4e8,"20°41'11""","88°13'43"""
65be16a76925a840ab8fd4e9,"16°38'57""","93°0'44"""
65be16a76925a840ab8fd4ea,"20°29'45""","86°56'36"""
65be16a76925a840ab8fd4eb,"21°7'7""","86°56'28"""
65be16a76925a840ab8fd4ec,"20°40'32""","87°2'47"""
65be16a76925a840ab8fd4ed,"20°59'1""","87°1'6"""
65be16a76925a840ab8fd4ee,"18°39'10""","91°46'28"""
65be16a76925a840ab8fd4ef,"19°20'40""","99°35'3"""
65be16a76925a840ab8fd4f0,"19°17'46""","99°34'13"""
65be16a76925a840ab8fd4f1,"25°42'28""","100°16'50"""
65be16a76925a840ab8fd4f2,"19°4'51""","98°9'3"""
65be16a76925a840ab8fd4f3,"23°14'35""","106°23'27"""
65be16a76925a840ab8fd4f4,"20°42'27""","103°27'52"""
65be16a76925a840ab8fd4f5,"20°38'43""","103°25'21"""
65be16a76925a840ab8fd4f6,"19°29'22""","99°11'46"""
65be16a76925a840ab8fd4f7,"19°18'30""","99°33'46"""
65be16a76925a840ab8fd4f8,"20°55'44""","89°40'36"""
65be16a76925a840ab8fd4f9,"25°43'21""","100°15'29"""
65be16a76925a840ab8fd4fa,"19°30'23""","99°11'0"""
65be16a76925a840ab8fd4fb,"19°8'21""","96°8'46"""
65be16a76925a840ab8fd4fc,"18°5'23""","96°9'24"""
65be16a76925a840ab8fd4fd,"25°44'50""","100°13'38"""
65be16a76925a840ab8fd4fe,"19°31'42""","103°26'15"""
65be16a76925a840ab8fd4ff,"19°34'2""","99°11'33"""
65be16a76925a840ab8fd500,"19°50'54""","98°55'14"""
65be16a76925a840ab8fd501,"19°39'3""","99°9'24"""
65be16a76925a840ab8fd502,"24°45'47""","107°26'57"""
65be16a76925a840ab8fd503,"14°52'51""","92°16'56"""
65be16a76925a840ab8fd504,"19°31'18""","99°12'17"""
65be16a76925a840ab8fd505,"24°1'4""","104°23'26"""
65be16a76925a840ab8fd506,"19°39'43""","99°12'15"""
65be16a76925a840ab8fd507,"20°56'38""","101°25'42"""
65be16a76925a840ab8fd508,"18°15'36""","96°9'14"""
65be16a76925a840ab8fd509,"19°39'41""","101°15'16"""
65be16a76925a840ab8fd50a,"18°51'40""","97°3'56"""
65be16a76925a840ab8fd50b,"20°22'47""","99°59'3"""
65be16a76925a840ab8fd50c,"19°17'29""","99°31'30"""
65be16a76925a840ab8fd50d,"20°36'59""","103°26'42"""
65be16a76925a840ab8fd50e,"25°34'13""","99°51'53"""
65be16a76925a840ab8fd50f,"22°27'1""","97°53'50"""
65be16a76925a840ab8fd510,"19°28'2""","99°14'22"""
65be16a76925a840ab8fd511,"20°30'43""","100°58'53"""
65be16a76925a840ab8fd512,"26°4'44""","98°20'13"""
65be16a76925a840ab8fd513,"21°58'3""","100°50'58"""
65be16a76925a840ab8fd514,"25°43'16""","100°30'52"""
65be16a76925a840ab8fd515,"26°0'55""","98°11'2"""
65be16a76925a840ab8fd516,"19°20'11""","99°9'34"""
65be16a76925a840ab8fd517,"19°17'51""","99°32'59"""
65be16a76925a840ab8fd518,"22°7'25""","100°48'59"""
65be16a76925a840ab8fd519,"19°15'13""","99°6'41"""
65be16a76925a840ab8fd51a,"20°38'1""","103°21'10"""
65be16a76925a840ab8fd51b,"19°46'10""","98°35'25"""
65be16a76925a840ab8fd51c,"20°31'15""","103°14'45"""
65be16a76925a840ab8fd51d,"22°3'10""","100°52'22"""
65be16a76925a840ab8fd51e,"20°30'43""","103°14'30"""
65be16a76925a840ab8fd51f,"19°28'40""","99°13'33"""
65be16a76925a840ab8fd520,"19°31'47""","99°4'28"""
65be16a76925a840ab8fd521,"32°31'4""","117°0'47"""
65be16a76925a840ab8fd522,"18°4'13""","94°21'56"""
65be16a76925a840ab8fd523,"20°49'39""","100°26'16"""
65be16a76925a840ab8fd524,"25°44'40""","100°13'16"""
65be16a76925a840ab8fd525,"25°45'44""","100°11'39"""
65be16a76925a840ab8fd526,"25°50'5""","100°16'17"""
65be16a76925a840ab8fd527,"25°49'57""","100°16'16"""
65be16a76925a840ab8fd528,"18°56'8""","99°11'22"""
65be16a76925a840ab8fd529,"25°54'48""","100°13'50"""
65be16a76925a840ab8fd52a,"25°50'40""","97°26'32"""
65be16a76925a840ab8fd52b,"20°38'2""","100°10'23"""
65be16a76925a840ab8fd52c,"20°50'23""","103°43'30"""
65be16a76925a840ab8fd52d,"31°38'45""","106°20'40"""
65be16a76925a840ab8fd52e,"31°36'58""","106°21'39"""
65be16a76925a840ab8fd52f,"20°49'40""","100°25'9"""
65be16a76925a840ab8fd530,"19°47'50""","99°52'22"""
65be16a76925a840ab8fd531,"26°1'9""","98°11'0"""
65be16a76925a840ab8fd532,"20°34'13""","103°20'45"""
65be16a76925a840ab8fd533,"25°40'16""","100°26'22"""
65be16a76925a840ab8fd534,"16°20'44""","93°21'14"""
65be16a76925a840ab8fd535,"18°52'47""","98°51'48"""
65be16a76925a840ab8fd536,"20°32'20""","100°44'59"""
65be16a76925a840ab8fd537,"22°40'0""","98°10'7"""
65be16a76925a840ab8fd538,"18°52'5""","97°4'22"""
65be16a76925a840ab8fd539,"18°50'45""","97°5'35"""
65be16a76925a840ab8fd53a,"31°38'35""","106°23'20"""
65be16a76925a840ab8fd53b,"18°51'57""","97°4'16"""
65be16a76925a840ab8fd53c,"25°32'25""","100°29'17"""
65be16a76925a840ab8fd53d,"19°2'38""","98°12'34"""
65be16a76925a840ab8fd53e,"20°19'50""","99°10'35"""
65be16a76925a840ab8fd53f,"19°58'36""","99°10'55"""
65be16a76925a840ab8fd540,"22°5'53""","100°37'49"""
65be16a76925a840ab8fd541,"21°5'1""","86°46'21"""
65be16a76925a840ab8fd542,"25°26'19""","101°0'11"""
65be16a76925a840ab8fd543,"20°0'51""","99°13'16"""
65be16a76925a840ab8fd544,"25°30'37""","103°25'45"""
65be16a76925a840ab8fd545,"16°44'31""","93°1'46"""
65be16a76925a840ab8fd546,"29°14'7""","110°52'28"""
65be16a76925a840ab8fd547,"19°38'44""","103°25'36"""
65be16a76925a840ab8fd548,"32°29'33""","116°56'39"""
65be16a76925a840ab8fd549,"20°35'17""","87°8'11"""
65be16a76925a840ab8fd54a,"25°53'13""","97°33'35"""
65be16a76925a840ab8fd54b,"21°8'10""","86°44'28"""
65be16a76925a840ab8fd54c,"24°3'7""","105°14'49"""
65be16a76925a840ab8fd54d,"19°41'2""","99°12'16"""
65be16a76925a840ab8fd54e,"25°44'36""","100°17'2"""
65be16a76925a840ab8fd54f,"18°38'54""","91°48'37"""
65be16a76925a840ab8fd550,"19°49'24""","99°31'34"""
65be16a76925a840ab8fd551,"19°44'51""","99°39'20"""
65be16a76925a840ab8fd552,"19°3'38""","98°9'33"""
65be16a76925a840ab8fd553,"20°32'22""","101°6'45"""
65be16a76925a840ab8fd554,"31°36'59""","106°21'46"""
65be16a76925a840ab8fd555,"25°37'6""","97°49'17"""
65be16a76925a840ab8fd556,"20°2'7""","99°14'45"""
65be16a76925a840ab8fd557,"24°6'13""","104°33'30"""
65be16a76925a840ab8fd558,"32°28'58""","116°55'25"""
65be16a76925a840ab8fd559,"19°31'31""","99°4'29"""
65be16a76925a840ab8fd55a,"19°16'45""","99°30'52"""
65be16a76925a840ab8fd55b,"25°40'7""","100°26'55"""
65be16a76925a840ab8fd55c,"25°42'17""","100°30'11"""
65be16a76925a840ab8fd55d,"25°42'26""","100°30'55"""
65be16a76925a840ab8fd55e,"25°43'12""","100°31'23"""
65be16a76925a840ab8fd55f,"25°40'12""","100°27'6"""
65be16a76925a840ab8fd560,"19°31'47""","99°4'28"""
65be16a76925a840ab8fd561,"19°30'16""","99°11'39"""
65be16a76925a840ab8fd562,"20°34'38""","103°7'15"""
65be16a76925a840ab8fd563,"20°36'42""","103°25'5"""
65be16a76925a840ab8fd564,"21°7'3""","103°45'45"""
65be16a76925a840ab8fd565,"22°5'8""","100°53'56"""
65be16a76925a840ab8fd566,"25°50'23""","97°26'23"""
65be16a76925a840ab8fd567,"28°26'15""","106°49'55"""
65be16a76925a840ab8fd568,"25°55'0""","100°12'54"""
65be16a76925a840ab8fd569,"25°43'59""","100°31'23"""
65be16a76925a840ab8fd56a,"25°33'31""","100°54'44"""
65be16a76925a840ab8fd56b,"25°28'29""","103°21'46"""
65be16a76925a840ab8fd56c,"20°59'28""","100°26'29"""
65be16a76925a840ab8fd56d,"19°42'0""","99°11'59"""
65be16a76925a840ab8fd56e,"32°37'18""","115°26'37"""
65be16a76925a840ab8fd56f,"26°1'39""","98°21'58"""
65be16a76925a840ab8fd570,"19°34'43""","98°33'19"""
65be16a76925a840ab8fd571,"19°1'36""","98°17'13"""
65be16a76925a840ab8fd572,"18°4'54""","94°20'51"""
65be16a76925a840ab8fd573,"20°33'13""","100°47'33"""
65be16a76925a840ab8fd574,"32°35'18""","115°22'59"""
65be16a76925a840ab8fd575,"27°0'15""","109°25'51"""
65be16a76925a840ab8fd576,"32°28'27""","117°2'13"""
65be16a76925a840ab8fd577,"21°5'55""","101°42'18"""
65be16a76925a840ab8fd578,"19°21'19""","98°58'54"""
65be16a76925a840ab8fd579,"16°56'29""","99°50'25"""
65be16a76925a840ab8fd57a,"19°58'23""","99°10'52"""
65be16a76925a840ab8fd57b,"29°2'48""","110°46'45"""
65be16a76925a840ab8fd57c,"18°58'49""","103°52'15"""
65be16a76925a840ab8fd57d,"25°36'45""","100°51'58"""
65be16a76925a840ab8fd57e,"17°39'0""","92°26'35"""
65be16a76925a840ab8fd57f,"18°51'39""","97°2'28"""
65be16a76925a840ab8fd580,"18°49'10""","99°12'10"""
65be16a76925a840ab8fd581,"19°19'53""","96°42'43"""
65be16a76925a840ab8fd582,"22°28'25""","100°22'57"""
65be16a76925a840ab8fd583,"31°50'54""","116°35'6"""
65be16a76925a840ab8fd584,"20°23'21""","99°41'20"""
65be16a76925a840ab8fd585,"28°50'29""","110°42'6"""
65be16a76925a840ab8fd586,"21°59'3""","98°57'28"""
65be16a76925a840ab8fd587,"20°56'33""","89°39'50"""
65be16a76925a840ab8fd588,"19°59'48""","99°12'39"""
65be16a76925a840ab8fd589,"19°40'18""","103°22'39"""
65be16a76925a840ab8fd58a,"18°57'57""","97°57'26"""
65be16a76925a840ab8fd58b,"20°36'21""","103°20'31"""
65be16a76925a840ab8fd58c,"25°47'56""","97°46'54"""
65be16a76925a840ab8fd58d,"25°44'48""","100°3'26"""
65be16a76925a840ab8fd58e,"18°45'12""","96°46'1"""
65be16a76925a840ab8fd58f,"25°47'46""","97°48'7"""
65be16a76925a840ab8fd590,"22°6'52""","100°48'7"""
65be16a76925a840ab8fd591,"18°38'30""","96°43'36"""
65be16a76925a840ab8fd592,"18°58'11""","96°43'40"""
65be16a76925a840ab8fd593,"25°35'45""","100°54'34"""
65be16a76925a840ab8fd594,"18°51'47""","96°54'56"""
65be16a76925a840ab8fd595,"25°47'55""","97°46'54"""
65be16a76925a840ab8fd596,"19°21'56""","99°3'11"""
65be16a76925a840ab8fd597,"25°43'57""","100°16'47"""
65be16a76925a840ab8fd598,"21°6'16""","101°41'27"""
65be16a76925a840ab8fd599,"19°25'42""","99°11'56"""
65be16a76925a840ab8fd59a,"20°56'31""","89°25'15"""
65be16a76925a840ab8fd59b,"20°54'56""","89°12'17"""
65be16a76925a840ab8fd59c,"20°54'53""","89°22'44"""
65be16a76925a840ab8fd59d,"20°52'19""","89°17'41"""
65be16a76925a840ab8fd59e,"20°50'4""","89°30'25"""
65be16a76925a840ab8fd59f,"20°56'20""","89°13'19"""
65be16a76925a840ab8fd5a0,"20°51'58""","89°13'45"""
65be16a76925a840ab8fd5a1,"21°0'41""","89°4'12"""
65be16a76925a840ab8fd5a2,"19°28'33""","99°6'3"""
65be16a76925a840ab8fd5a3,"25°43'33""","100°17'25"""
65be16a76925a840ab8fd5a4,"20°37'59""","100°7'25"""
65be16a76925a840ab8fd5a5,"28°17'27""","105°30'27"""
65be16a76925a840ab8fd5a6,"32°34'15""","116°37'49"""
65be16a76925a840ab8fd5a7,"25°41'39""","100°19'2"""
65be16a76925a840ab8fd5a8,"19°13'53""","97°48'22"""
65be16a76925a840ab8fd5a9,"18°50'33""","97°6'29"""
65be16a76925a840ab8fd5aa,"27°0'56""","109°25'51"""
65be16a76925a840ab8fd5ab,"19°17'18""","99°35'53"""
65be16a76925a840ab8fd5ac,"20°39'46""","103°22'32"""
65be16a76925a840ab8fd5ad,"25°32'40""","103°24'31"""
65be16a76925a840ab8fd5ae,"19°41'53""","98°32'10"""
65be16a76925a840ab8fd5af,"19°26'25""","99°11'19"""
65be16a76925a840ab8fd5b0,"20°58'51""","89°50'48"""
65be16a76925a840ab8fd5b1,"32°24'49""","115°32'6"""
65be16a76925a840ab8fd5b2,"24°11'51""","110°15'29"""
65be16a76925a840ab8fd5b3,"25°5'41""","107°23'22"""
65be16a76925a840ab8fd5b4,"27°13'25""","109°6'22"""
65be16a76925a840ab8fd5b5,"20°27'32""","100°7'7"""
65be16a76925a840ab8fd5b6,"20°3'24""","99°17'27"""
65be16a76925a840ab8fd5b7,"21°49'58""","100°56'1"""
65be16a76925a840ab8fd5b8,"26°50'44""","108°22'11"""
65be16a76925a840ab8fd5b9,"26°30'26""","108°34'31"""
65be16a76925a840ab8fd5ba,"28°26'49""","105°55'19"""
65be16a76925a840ab8fd5bb,"25°29'43""","103°34'15"""
65be16a76925a840ab8fd5bc,"31°15'51""","109°35'38"""
65be16a76925a840ab8fd5bd,"20°31'29""","97°29'28"""
65be16a76925a840ab8fd5be,"19°7'12""","98°14'38"""
65be16a76925a840ab8fd5bf,"20°3'56""","99°22'14"""
65be16a76925a840ab8fd5c0,"22°26'24""","98°0'36"""
65be16a76925a840ab8fd5c1,"19°36'52""","98°58'0"""
65be16a76925a840ab8fd5c2,"25°35'24""","103°28'35"""
65be16a76925a840ab8fd5c3,"28°10'5""","105°26'39"""
65be16a76925a840ab8fd5c4,"23°11'28""","106°21'22"""
65be16a76925a840ab8fd5c5,"32°23'4""","117°4'57"""
65be16a76925a840ab8fd5c6,"30°42'21""","112°12'10"""
65be16a76925a840ab8fd5c7,"25°8'30""","111°41'43"""
65be16a76925a840ab8fd5c8,"24°49'0""","107°25'6"""
65be16a76925a840ab8fd5c9,"22°53'56""","109°59'52"""
65be16a76925a840ab8fd5ca,"32°36'22""","115°27'42"""
65be16a76925a840ab8fd5cb,"29°54'30""","112°41'42"""
65be16a76925a840ab8fd5cc,"31°19'38""","106°29'4"""
65be16a76925a840ab8fd5cd,"17°58'38""","102°7'9"""
65be16a76925a840ab8fd5ce,"24°13'24""","110°18'32"""
65be16a76925a840ab8fd5cf,"31°21'35""","106°24'9"""
65be16a76925a840ab8fd5d0,"19°47'47""","90°36'48"""
65be16a76925a840ab8fd5d1,"19°47'37""","100°40'33"""
65be16a76925a840ab8fd5d2,"27°36'3""","113°0'2"""
65be16a76925a840ab8fd5d3,"20°34'43""","101°10'9"""
65be16a76925a840ab8fd5d4,"19°5'0""","96°8'49"""
65be16a76925a840ab8fd5d5,"29°1'54""","110°50'22"""
65be16a76925a840ab8fd5d6,"21°8'43""","86°52'8"""
65be16a76925a840ab8fd5d7,"20°41'55""","88°15'50"""
65be16a76925a840ab8fd5d8,"32°23'28""","115°13'29"""
65be16a76925a840ab8fd5d9,"19°38'19""","97°24'55"""
65be16a76925a840ab8fd5da,"18°50'48""","97°2'36"""
65be16a76925a840ab8fd5db,"21°0'58""","97°20'2"""
65be16a76925a840ab8fd5dc,"21°8'6""","86°49'54"""
65be16a76925a840ab8fd5dd,"20°28'29""","86°57'25"""
65be16a76925a840ab8fd5de,"21°4'7""","86°50'47"""
65be16a76925a840ab8fd5df,"18°32'39""","88°27'56"""
65be16a76925a840ab8fd5e0,"28°29'11""","100°41'30"""
65be16a76925a840ab8fd5e1,"20°55'36""","89°41'10"""
65be16a76925a840ab8fd5e2,"18°39'25""","91°47'43"""
65be16a76925a840ab8fd5e3,"22°21'7""","97°52'42"""
65be16a76925a840ab8fd5e4,"25°44'23""","100°24'27"""
65be16a76925a840ab8fd5e5,"18°38'54""","91°48'37"""
65be16a76925a840ab8fd5e6,"32°40'6""","115°24'40"""
65be16a76925a840ab8fd5e7,"32°40'8""","115°24'59"""
65be16a76925a840ab8fd5e8,"16°16'42""","92°27'3"""
65be16a76925a840ab8fd5e9,"22°36'37""","97°57'25"""
65be16a76925a840ab8fd5ea,"20°32'16""","100°48'25"""
65be16a76925a840ab8fd5eb,"25°27'30""","100°59'45"""
65be16a76925a840ab8fd5ec,"26°7'35""","98°21'18"""
65be16a76925a840ab8fd5ed,"25°26'14""","101°0'14"""
65be16a76925a840ab8fd5ee,"25°28'18""","100°59'12"""
65be16a76925a840ab8fd5ef,"20°4'38""","97°4'0"""
65be16a76925a840ab8fd5f0,"21°28'31""","98°57'30"""
65be16a76925a840ab8fd5f1,"22°55'8""","105°49'10"""
65be16a76925a840ab8fd5f2,"20°9'2""","96°56'37"""
65be16a76925a840ab8fd5f3,"19°5'39""","102°26'35"""
65be16a76925a840ab8fd5f4,"19°6'0""","98°12'25"""
65be16a76925a840ab8fd5f5,"19°31'58""","99°2'16"""
65be16a76925a840ab8fd5f6,"25°51'48""","97°34'45"""
65be16a76925a840ab8fd5f7,"19°19'48""","97°38'40"""
65be16a76925a840ab8fd5f8,"19°33'12""","99°11'55"""
65be16a76925a840ab8fd5f9,"20°37'56""","100°25'48"""
65be16a76925a840ab8fd5fa,"18°50'38""","97°4'41"""
65be16a76925a840ab8fd5fb,"19°27'35""","99°10'24"""
65be16a76925a840ab8fd5fc,"27°9'48""","108°59'26"""
65be16a76925a840ab8fd5fd,"31°44'7""","106°25'9"""
65be16a76925a840ab8fd5fe,"31°36'38""","106°21'47"""
65be16a76925a840ab8fd5ff,"31°44'55""","106°26'3"""
65be16a76925a840ab8fd600,"27°23'40""","108°32'10"""
65be16a76925a840ab8fd601,"18°2'56""","94°35'59"""
65be16a76925a840ab8fd602,"19°9'38""","98°22'56"""
65be16a76925a840ab8fd603,"20°40'44""","101°17'44"""
65be16a76925a840ab8fd604,"20°6'26""","98°22'2"""
65be16a76925a840ab8fd605,"25°57'36""","100°12'8"""
65be16a76925a840ab8fd606,"20°44'30""","102°54'36"""
65be16a76925a840ab8fd607,"19°27'55""","99°14'6"""
65be16a76925a840ab8fd608,"19°36'39""","98°56'13"""
65be16a76925a840ab8fd609,"20°16'33""","98°57'14"""
65be16a76925a840ab8fd60a,"21°35'43""","105°17'11"""
